,density,bandgap,volume,formationenergy_pa,total_magnetization,energysStab,atomMean,transition,chalcogen,ICSDVolum wmean,ICSDVolum wstd,Polarizability wmean,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,NsValenc wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,MendeleevNumber wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,vx,vz,Hall Number,strainlatticemean,strainlatticestd,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,volume flexibility of cell,deltaShannon,detLatticeVec,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300778781, Li4(NiO2)5, Li9(NiO2)10, mp-763578, mp-769454",4.675074682732546,0.4896000000000002,170.9262196836524,-1.2599798548684211,-2e-07,0.007443599342104256,12.210526315789476,1.0,1.0,5.516140350877193,2.652173496137931,2.4449122807017543,0.0,0.0,0.0,0.0,0.3473506995302339,4.487691473515652,0.4607676608851842,18.893539521268533,1.7824561403508772,2.0034012322507464,0.647335482249548,-0.31637426900350857,0.3236677412729281,3.6670760233894737,0.4077958002792195,0.4962152850431912,1.2834625374155706,0.052227605263157895,0.07386098769342632,3.3507017543859647,2.0,1.0,-0.4569575064671353,0.6673599727447377,4.853160186197194,6.071659740361259,1.0,170.9262196836524,0.9555066158742702,0.1111590722310767,0.05976485308630985,0.3886657179502897,2.0,0.007744407412327211,0.010179276146344144,176.10545506628688,0.05057358060118312,1.8155987695431937,0.004594969574096157,0.007744407412327211,0.01907610161300221,1.3173924675568642
"mp-300778781, Li9(NiO2)10, LiNiO2, mp-769454, mp-850062",4.708483369656447,0.39659999999999984,341.87473094644537,-1.3203259275641022,8.9999993,0.0013114651923071818,11.974358974358973,1.0,1.0,5.559572649572649,2.5297326944355643,2.5902136752136755,0.0,0.0,0.0,0.0,0.329032077861883,4.192118134365979,0.4265787040626658,18.399829598984823,1.7623931623931623,1.937585535946608,0.5916869539818501,-0.3089743589717946,0.2958434771352737,3.7148717948692322,0.3727394241995494,0.4834918161959299,1.2386381876341392,0.050888435897435885,0.0719671162141077,3.4058974358974354,2.0,2.0,-0.3019590339537208,0.4529900819739731,7.119628691449286,6.072715572307116,2.0,341.87473094644537,1.911137845464256,0.11407687222753335,0.14365416755733507,0.3797735706882103,2.0,0.0038719512232289204,0.005203360636395303,352.2338771688536,0.0720816972927449,1.871970487019896,0.002374182137309659,0.0038719512232289204,0.00953742888801707,1.325823636708657
"mp-300778781, LiNiO2, Li2NiO2, mp-850062, mp-778781",4.679101972809385,0.0,173.24235454141666,-1.3671964386250004,5.0,0.0059441957499997145,11.75,1.0,1.0,5.600833333333332,2.4390352714865684,2.7282500000000005,0.0,0.0,0.0,0.0,0.31180478223116176,3.9253251033088543,0.3941181438159796,17.930808372432317,1.7433333333333334,1.8756213785184777,0.5467203570828115,-0.3019444444416664,0.27336017867857143,3.760277777775,0.3444122432125783,0.4714045207910317,1.1960583412006105,0.04961622500000002,0.07016793830875502,3.458333333333333,2.0,1.0,-0.28277790611596143,0.4445042459360429,4.7828874425136165,6.1452017264565,1.0,173.24235454141663,0.968454203341816,0.1154452099946416,0.08414738753260317,0.3792125133732523,2.0,0.007640869844924025,0.010482080048077996,178.49177112637622,0.05543913930538373,1.9202864369671517,0.00481510634874563,0.007640869844924025,0.018821066843859976,1.316587305493287
"mp-300778781, NiO2, Li(NiO2)2, mp-35925, mvc-16803",3.1706796412906177,1.8142,47.49704951895289,-0.5526855975,-0.0004792,0.08814143527777674,14.666666666666664,1.0,1.0,7.596666666666668,3.9766666666666666,1.4006666666666665,0.0,0.0,0.0,0.0,0.3333333333333333,5.447666666666668,0.08660596999999992,18.83333333333333,2.9866666666666664,2.84,0.8395732109762328,-0.59,0.4197866056666668,4.755,0.5288979808333334,0.6666666666666666,0.3333333333333335,0.09923245,0.09923245,4.165,5.0,12.0,-0.5321325680068326,0.5548201144291367,6.7337784006597925,6.73377819437811,458.0,47.49704951895289,0.2655165786376316,0.06316181805783329,0.0017325735280501087,0.6114346196607541,166.0,0.02786956865922668,0.028094060702117687,48.93625761642669,8.612143740097545e-09,0.4714045207910317,0.00031747969170130367,0.02786956865922668,0.0285430447878997,0.89912882887126
"mp-300778785, Cr3TeO8, Li2Cr3TeO8, mp-770187, mp-778785",4.807670714001332,0.42310000000000025,284.31665213717633,-1.9415241754166657,16.0000011,0.08669746416666603,15.666666666666664,1.0,2.0,5.801388888888887,4.082000368223016,1.2976666666666667,0.0,0.0,0.0,0.0,0.5314201797141386,7.504353752372067,0.8877062226766281,22.769070151316136,2.2816666666666667,2.1651537452894054,1.1970086194677032,-0.5756481481472221,0.5985043098676437,3.921481481480555,0.7540681783572752,0.5931710140017394,1.2196943555611195,0.0,0.0,3.3458333333333337,6.0,12.0,-0.17522835356106234,0.4922590291372481,5.672138762656632,8.55217870578466,480.0,284.31665213717633,1.5893784032847011,0.08441292418011642,0.06767006731343556,0.39129428639329344,186.0,0.004655802861805228,0.016193077809060298,292.931731013585,0.16432513184961942,1.8856180831641267,0.03267165761813375,0.004655802861805228,0.12418510568010332,1.2835755235494195
"mp-300778808, Li5La3Nb2O12, Li6La3Nb2O12, mp-761986, mp-778808",5.144763287281227,3.5219,1070.5749369903951,-3.1091793040909086,0.0,0.05407641151515108,16.545454545454547,2.0,1.0,5.284431818181816,2.7789067945190187,2.9090795454545457,0.0,0.0,0.03409090909090909,0.05904718662166626,0.3928269549419001,5.404312523986883,0.341044307796834,19.69599793640181,1.0936363636363635,0.9808062967454568,0.8381081003338954,-0.2272632575738635,0.4190540502829818,3.855445075755681,0.5279750189067945,0.4723774929733301,1.2625404011210135,0.0,0.0,3.628181818181818,2.0,1.0,-0.10807922948619036,0.4673045195652476,10.313088382105457,10.332984117336332,1.0,1070.5749369903951,5.9846958352951205,0.08219882322986748,0.2829952881318325,0.4744245110651038,1.0,0.001236459249083862,0.002476132575990952,1103.0144281561406,0.0009307322094152342,1.9839229857086544,0.0018325900997403425,0.001236459249083862,0.006703342089244244,1.3200189977876613
"mp-300778815, CoP2O7, LiCoP2O7, mp-540494, mp-31535",2.8263646767832453,0.0,273.6380954396935,-2.138460793994048,10.114268,0.05545850143749932,11.3,1.0,1.0,5.687333333333332,4.700892492093626,0.6791333333333333,0.0,0.0,0.0,0.0,0.524933858267454,8.040633000509903,0.4373785794923009,23.840068978274555,1.8273333333333333,1.4583025139600572,1.321047834212472,-0.9683492063466668,0.6605239172752202,3.9706825396800007,0.8322079872264088,0.573488351136175,1.5326085243430196,0.05161570666666667,0.07299563239947138,3.002333333333333,1.0,2.0,0.10332748383307352,0.5156553378488539,4.7687421582415865,7.685184071000001,6.0,273.6380954396935,1.5296834565918258,0.07308923842589657,0.04932287669679659,0.5472279709255521,4.0,0.014373217979517556,0.005314820500181176,281.9296033696117,0.10183179740332256,1.6124515496597098,0.003162152582791669,0.002456269143675648,0.014373217979517556,0.8016185505135214
"mp-300778815, LiCoP2O7, Li2CoP2O7, mp-31535, mp-778815",3.0075606658192795,0.9195,264.81681900084135,-2.4101878568127706,7.999999499999999,0.0,10.545454545454543,1.0,1.0,4.369318181818182,3.95247763988636,1.0161136363636365,0.0,0.0,0.0,0.0,0.4696358709039051,6.870611837131313,0.5032399853960836,21.700106637967785,1.3140909090909092,1.2960125592443186,1.1492734112613288,-0.6621320346295453,0.5746367057710927,3.0844047619022725,0.7239968815488503,0.5222329678670935,1.4265777114977467,0.035192527272727266,0.060955245283117014,2.422272727272728,1.0,2.0,0.16894718975843093,0.5572698555164961,4.683574127081601,7.617483569,6.0,264.81681900084135,1.4803710221778459,0.0830762943343493,0.023363060780586947,0.5090835532524731,4.0,0.01485200225610386,0.0061119365436766255,272.84103343338575,0.10630920168280424,2.1046976186891317,0.0036811422365818063,0.0025380895854675892,0.01485200225610386,0.8503119823310699
"mp-300778830, Li4Ti2Fe3Co3O16, Li10Ti2Fe3Co3O16, mp-762763, mp-778830",4.214557870859432,0.09410000000000007,285.18679190939673,-2.1010861117261905,22.9999995,0.07663386953869011,12.25,3.0,1.0,3.3451428571428563,3.3648211706127977,1.3362285714285715,0.0,0.0,0.0,0.0,0.3870347766898304,5.6734966892075445,0.3798499546240997,18.484472247962998,0.9560714285714288,0.6087208066167635,0.9587285109245036,-0.1989166666657142,0.4793642555756799,2.202559523808572,0.6039611160886161,0.4571428571428571,1.1893232512308702,0.07841033619047619,0.09790285141369916,2.0036428571428573,2.0,1.0,-0.1815332885392268,0.5243837700373808,5.570854089506445,8.864049386097916,1.0,285.18679190939673,1.5942426324862309,0.09818126503171136,0.2041142893764971,0.42163657124746107,1.0,0.00464159743800369,0.008331314740441787,293.82823689104345,0.179149845251214,2.116504627147008,0.0044391328724640395,0.00464159743800369,0.016133375602508833,1.1673486647479372
"mp-300778832, LiMn2(BO3)2, Li3Mn4(BO3)4, mp-849990, mp-778832",3.088703077031393,0.3769,504.14590965844354,-2.4392743939101766,35.9999999,0.07270416318181816,10.090909090909092,1.0,1.0,3.7656818181818186,3.3058545846912213,1.2274318181818182,0.0,0.0,0.0,0.0,0.3713666963265498,5.734318620311936,0.5456820478653639,17.920090645985326,2.9668181818181822,3.66393014274414,0.8991836347110004,-0.2912160397068181,0.4495918174623615,2.4214433124340906,0.5664501946066557,0.5041152957458825,1.2169175936570504,1.4096394984318182e-05,2.441567231639817e-05,2.1302272727272733,2.0,1.0,-0.15903462251165407,0.44740222059101176,5.063918450515064,10.678128316182852,1.0,504.14590965844354,2.818261311436879,0.0872763205196087,0.12735412474481775,0.5273866704484598,1.0,0.00262567295959212,0.003980845334096581,519.4220348670045,0.13731440051001445,2.9317300902903822,0.0032997994414403113,0.0005285845118858469,0.01025525403013923,0.8547962354228665
"mp-300778861, V2OF5, LiV2OF5, mp-775438, mp-778861",3.254324860557415,1.5519999999999998,434.4818273521697,-3.0530921324625004,12.0004693,0.0013171390624995285,12.375,1.0,1.0,5.300833333333334,3.548342531693103,1.182791666666667,0.0,0.0,0.0,0.0,0.4249182927993987,6.969023396231513,0.8633299558832063,22.12802082328096,1.8539583333333327,2.4903344578199844,1.130675628233168,-0.34010416666666665,0.5653378141529212,3.4859375,0.7122810123100543,0.2568505834570407,1.6040313795766798,0.0,0.0,3.145833333333333,2.0,1.0,-0.02557280775097037,0.3828666094124528,5.066305490569712,16.00482952692822,1.0,434.4818273521697,2.428827252369432,0.0736509515139338,0.20642328924603665,0.8190445482016101,1.0,0.015668985418469887,0.011771879882363535,447.6470612027677,0.32290211681133296,2.6457513110645907,0.005122971208528,0.0030466689268598642,0.015668985418469887,0.8846254880708948
"mp-300778864, LiMn2(PO4)2, Li2Mn3(PO4)3, mp-771870, mp-778864",3.4139665105659427,0.2333000000000003,895.2400832917571,-2.5394804986565966,54.000000899999996,0.021826807371796875,11.307692307692307,1.0,1.0,4.286346153846154,3.723697436171989,1.0925192307692309,0.0,0.0,0.0,0.0,0.4431430239154966,6.4890251321504735,0.5458939046154826,20.677030033491686,1.3011538461538463,1.1597461337183048,1.0716510428846389,-0.5972881141826923,0.5358255215712472,2.991326575721154,0.6750978536065135,0.5029498781008471,1.3699814277668276,1.1927718832884614e-05,2.0659415036952305e-05,2.3940384615384622,2.0,2.0,0.09468966663036196,0.4923673573565561,11.591642485072004,8.093299133555101,2.0,895.2400832917567,5.004544206057382,0.08712746609065755,0.30014564086922824,0.4829905841827187,2.0,0.0014786226704817337,0.0021940767224470615,922.3667530555805,0.1229819202458077,2.7777646285027355,0.001664246027659095,0.0007507805145311455,0.0057751484415136745,0.9562356807399496
"mp-300778864, LiMn3(PO4)3, LiMn2(PO4)2, mp-771361, mp-771870",3.3891501325820803,0.34319999999999995,447.4968566326177,-2.51749300927914,26.0000005,0.01113152684210661,11.526315789473689,1.0,1.0,4.256842105263158,3.928368537049558,0.9611710526315788,0.0,0.0,0.0,0.0,0.4609021023193946,6.790900496955966,0.5781843693436126,21.22705702961445,1.315657894736842,1.2088280063317387,1.1381125950814677,-0.6124579768368421,0.5690562976691926,2.9608790294684204,0.7169660079200358,0.516185401208764,1.4124373346724912,1.2241606170592105e-05,2.1203083853714205e-05,2.3484210526315787,1.0,4.0,0.10145338624388524,0.4988407051733991,6.345446325363313,8.443086864906213,90.0,447.4968566326177,2.501583477870028,0.08491679759707657,0.1583693407269406,0.4896720618360933,15.0,0.0029580593987632983,0.0043131256066671,461.0564588854428,0.12128273041003647,2.6795625392332334,0.003339162352429433,0.0015019743723350654,0.011553476399159391,0.9499921138916928
"mp-300778864, MnPO4, LiMn3(PO4)3, mp-771363, mp-771361",3.421651351725576,1.0529000000000002,436.5092395903952,-2.433485075350203,23.9999995,0.024326792638889927,12.0,1.0,1.0,5.590555555555555,4.255615099670458,0.9021111111111112,0.0,0.0,0.0,0.0,0.4714045207910317,7.264757696927112,0.37291110553608703,22.13887146242169,1.7961111111111108,1.2276312129714395,1.162342592201823,-0.86043468345,0.5811712962487503,3.8598791278944447,0.7322299496364585,0.5499719409228703,1.4207457613938246,1.7228927203055554e-05,2.4365382515699923e-05,2.9994444444444444,1.0,4.0,0.11610811207318585,0.5128662921098931,6.486478289841624,8.346402752353175,90.0,436.5092395903951,2.440160831327149,0.08247248107229327,0.1292344399187964,0.4908174400382951,15.0,0.003032518358423023,0.004252358370593698,449.73590605922374,0.10882940708088623,2.42670329642684,0.0034386920972468704,0.0015397814052994447,0.01184429538457065,0.960563731247004
"mp-300779010, Li6Sn3P8O29, Li9Sn3P8O29, mp-776484, mp-779010",3.0851908461946764,3.1607000000000003,1194.382381060998,-2.6012390218698243,7.1e-06,0.025108490072465628,11.304347826086955,0.0,1.0,4.708097826086957,3.643252234918049,1.1928695652173913,0.0,0.0,0.0,0.0,0.4666323463840366,6.753475838291954,0.5346214958402183,21.514295896683606,1.0551630434782608,1.2582466005977837,1.0897870859163297,-0.7794668737032607,0.5448935430887544,3.5001190476163044,0.6865228447911976,0.4706659803176298,1.3968554341698194,0.0,0.0,2.720652173913044,2.0,1.0,0.1637311625684665,0.4946278399269348,9.188592571428225,12.939571389234073,1.0,1194.3823810609974,6.676800487951152,0.07702725815351884,0.3317152828060261,0.5410551155730998,1.0,0.0011082901955596948,0.0012700594093683214,1230.5733615895274,0.13975965974797128,2.392489824730018,0.000632321989199495,0.0005627417324807012,0.002729951468402623,0.8451344978381752
"mp-300779026, MnCr2Fe3(PO4)6, Li4MnCr2Fe3(PO4)6, mp-776060, mp-779026",3.3933577851261414,0.0,438.6009957712894,-2.43561978113641,25.000000600000003,0.05587232611111048,12.027777777777779,3.0,1.0,3.3452222222222217,4.2315579041644105,0.5490444444444444,0.0,0.0,0.0,0.0,0.483045891539648,7.109875649413527,0.4680811641724394,21.38752087977277,1.1825555555555554,1.0384173826038483,1.2428515676143417,-0.5171056376561112,0.6214257839260157,2.3277723043227785,0.7829474260380872,0.5206833117271102,1.4156968357894275,0.035179436226053636,0.07035456529941543,1.8106666666666664,5.0,3.0,0.12576347612323582,0.5143072985358335,7.871537067584401,7.871537628875085,433.0,438.60099577128943,2.4518541038592483,0.08207915701762879,0.17642879484895882,0.4918949652834288,146.0,0.003018055807993214,0.0038638366981151658,451.8910445441552,2.8193806456367808e-08,1.9899438542858128,0.002714766333029855,0.0015324379489397597,0.011787808102695141,0.9581955766279644
"mp-300779054, V2(OF)3, LiV2(OF)3, mp-763169, mp-779054",3.2897002699550546,1.4347,313.2744339491737,-2.6706880069566665,3.0018748,0.00852589145833349,12.125,1.0,1.0,5.379166666666666,1.3576332551744434,1.2032083333333334,0.0,0.0,0.0,0.0,0.11785113019775792,2.448088832243543,0.8027684766712827,10.528895425869175,1.8510416666666665,2.491820595161743,0.2423802535663873,-0.3815625,0.12119012684886955,3.4357291666666665,0.15268999176642342,0.30618621784789724,0.5803495115493382,0.0,0.0,3.0541666666666667,2.0,1.0,-0.0837333882631404,0.41371902690945705,4.957071156927008,5.0071874254645214,1.0,313.2744339491737,1.7512573248077998,0.07661014560764894,0.2513226940283899,0.6794033138067337,1.0,0.02173139164773281,0.011949989189331326,322.7669625722675,0.4951473659986029,2.449489742783178,0.007786778783217299,0.004225439867505789,0.02173139164773281,0.9015792622667976
"mp-300779056, FeP2O7, LiFeP2O7, mp-25526, mp-19294",2.7682363570719315,0.05330000000000002,275.6791013300339,-2.3320641079940474,7.893521700000001,0.04549815172916727,11.2,1.0,1.0,5.7093333333333325,4.6795345447550165,0.7091333333333334,0.0,0.0,0.0,0.0,0.524933858267454,8.032478407067149,0.3980773848361257,23.932451237226466,1.7476666666666667,1.4738978556497355,1.3181807588783154,-0.9748492063466668,0.6590903796035925,3.9868492063466654,0.8304018429166349,0.573488351136175,1.5577761927397231,0.07035542666666668,0.09949759857854573,3.012,1.0,2.0,0.11555442364271465,0.4898577798714242,4.764742352443681,7.668727940000001,6.0,275.6791013300339,1.5410930263750169,0.07254811809639737,0.04985060758700339,0.5455360016992565,4.0,0.01668978754120584,0.005517770174394802,284.0324537794353,0.1039943402309294,1.833030277982336,0.0038389115838796937,0.002438084015509179,0.01668978754120584,0.7886422731606108
"mp-300779056, LiFeP2O7, Li2FeP2O7, mp-19294, mp-779056",2.9229828090273595,2.5994,268.970624821995,-2.5879550213582245,10.100829800000001,0.0,10.454545454545457,1.0,1.0,4.384318181818181,3.9397972309592766,1.0365681818181818,0.0,0.0,0.0,0.0,0.4696358709039051,6.866178290741358,0.4957458858608755,21.74337317114123,1.259772727272727,1.2927746403225726,1.14770711472816,-0.6665638528113635,0.5738535575020212,3.095427489175,0.7230101765477133,0.5222329678670935,1.4365002811873164,0.047969609090909096,0.08308580016467246,2.4288636363636367,1.0,2.0,0.15439522316386733,0.5077258615743379,4.704030527329309,7.703894333000001,6.0,268.970624821995,1.5035915026314308,0.08179331856242525,0.03455516485818872,0.5114950458105307,4.0,0.01710605250589646,0.006243312790777358,277.1207037247263,0.10595063928191813,2.2998382983042758,0.004186962461390081,0.0024988929954990672,0.01710605250589646,0.8299632503404261
"mp-300779070, NiP2O7, Li2NiP2O7, mp-540091, mp-779070",2.8438189549506943,0.011299999999999866,271.67857080594814,-1.9692721139940483,-0.030622900000000005,0.12825976337499867,11.4,1.0,1.0,5.6786666666666665,4.70933607021438,0.6558,0.0,0.0,0.0,0.0,0.524933858267454,8.005311976986835,0.4896999037656894,23.74816952010313,1.87,1.4534767513333906,1.3205982494282271,-0.9745158730133334,0.6602991248725913,3.9731825396800007,0.8319247665470675,0.573488351136175,1.5084944665313011,0.019846490000000005,0.02806717532350201,2.9986666666666664,1.0,2.0,0.0618195593140761,0.5263100196248894,6.65974933176275,4.7351813311230275,6.0,271.67857080594814,1.518729380880238,0.07361640611060709,0.046568778048428544,0.5454532476209298,4.0,0.004990126411850516,0.004404478415685919,279.9107031799392,0.22153188855196573,1.57797338380595,0.0009658746742778623,0.002473985373114953,0.004990126411850516,0.8145454868634707
"mp-300779169, Li2MnF6, Li3MnF6, mp-777332, mp-779169",3.061699887694476,2.922,198.2976138126764,-2.8648235449421446,6.0000007,0.013461330925925273,9.444444444444443,1.0,0.0,5.702962962962962,3.966515126613924,2.2745185185185184,0.0,0.0,0.0,0.0,0.523782800878924,7.917944824868195,0.24335708185529265,27.90518927506793,0.7570370370370371,0.5201474413742468,1.253244530607862,-0.2892315879074072,0.6266222653692755,3.7747871434629614,0.789494582407188,0.31426968052735443,1.9772367133391315,1.1485951468703702e-05,1.6243588343799945e-05,3.485555555555555,2.0,1.0,-0.05446557096033103,0.3765402885733402,4.828465408732428,8.393294790229127,1.0,198.2976138126764,1.1085173606528669,0.09077265053226438,0.06601604611776367,0.8210354822540159,147.0,0.03433167594140808,0.029438743185552993,204.30622980881424,0.2073543933063149,3.1426968052735447,0.007399357788051752,0.016442991281235744,0.03433167594140808,0.8320842695745625
"mp-300779201, MnV3(PO4)6, Li6MnV3(PO4)6, mp-774413, mp-779201",2.8647027952144546,0.6786000000000001,450.7342445240062,-2.501036171791492,4.0,0.025335776029411502,11.058823529411764,2.0,1.0,4.297205882352942,4.721189688182345,0.6443235294117647,0.0,0.0,0.0,0.0,0.5367143409086664,8.03693311016446,0.5304706520980672,24.17743664879663,1.4259558823529412,1.2587859803188963,1.3853368685372571,-0.6841104027801471,0.6926684344057545,2.966610402780147,0.8727075410150816,0.5769130954686186,1.6313589978698115,2.2802991886397056e-06,3.949594051182058e-06,2.2825,5.0,3.0,0.14076418791514272,0.4951780029209631,8.127933470210754,8.127933614254925,433.0,450.7342445240062,2.519681026356724,0.07543247581710902,0.28617355247074633,0.5251798255078173,146.0,0.0029368132081400928,0.003217202438209941,464.3919428673281,4.523333465022184e-08,1.7647058823529411,0.0018301455046924066,0.0014911864774607628,0.011470493832264393,0.8096609034136909
"mp-300779205, V4(OF3)3, Li3V4(OF3)3, mp-777967, mp-779205",3.3002783605110966,1.3459999999999999,425.41414261782006,-2.9657897484037496,10.0112539,0.0016444700000004526,12.3125,1.0,1.0,5.320416666666668,2.770303144763925,1.1878958333333334,0.0,0.0,0.0,0.0,0.3280836614171588,5.543404444635586,0.8350260031365688,18.211169687554086,1.8532291666666667,2.490617449974615,0.8674701194769421,-0.35046874999999994,0.4337350597629632,3.4733854166666664,0.546471931835024,0.2338535866733713,1.297366456411689,0.0,0.0,3.122916666666667,2.0,1.0,-0.04953528557124498,0.39574625386776185,5.020383055960663,15.905829536410005,1.0,425.41414261782006,2.3781373537080883,0.07522081847840187,0.22463195198646568,0.7826949536267107,1.0,0.016002969190159973,0.011217086971714144,438.3046165532825,0.3224218537484905,2.633913438213185,0.005540701535005712,0.003111608548163245,0.016002969190159973,0.898918206927221
"mp-300779303, LiMn2(BO3)2, Li7Mn8(BO3)8, mp-778827, mp-779303",3.114300157677831,0.5357000000000001,500.0022295846765,-2.440185667773814,36.0000027,0.07179288931818384,10.090909090909092,1.0,1.0,3.7656818181818186,3.3058545846912213,1.2274318181818182,0.0,0.0,0.0,0.0,0.3713666963265498,5.734318620311936,0.5456820478653639,17.920090645985326,2.9668181818181822,3.66393014274414,0.8991836347110004,-0.2912160397068181,0.4495918174623615,2.4214433124340906,0.5664501946066557,0.5041152957458825,1.2169175936570504,1.4096394984318182e-05,2.441567231639817e-05,2.1302272727272733,2.0,1.0,-0.15903462251165407,0.44740222059101176,5.08294821228573,9.587203979816763,1.0,500.0022295846763,2.7950974356319644,0.08799960759484675,0.18223548799256006,0.5234699710411668,1.0,0.002647432760007267,0.004013835885961411,515.152797143322,0.15205429773518275,2.9317300902903822,0.0033271459458834645,0.0005329650625706361,0.010340242634712863,0.8618802080899384
"mp-300779340, V4O5F7, LiV4O5F7, mp-764471, mp-779340",3.2833780431707607,1.5538,421.53697344249946,-2.761714241848749,6.009467400000001,0.015490824999999653,12.1875,1.0,1.0,5.359583333333333,1.516837559053558,1.1981041666666667,0.0,0.0,0.0,0.0,0.15590239111558088,3.0728258579802765,0.8042497952254322,11.926896832603006,1.8517708333333327,2.491360545053925,0.37770995976351796,-0.3711979166666667,0.1888549799046943,3.4482812500000004,0.2379423645078791,0.2618709393745112,0.7517341063611964,0.0,0.0,3.077083333333333,2.0,1.0,-0.07861557582733,0.411172462616264,5.032250621288519,15.886711004504495,1.0,421.53697344249963,2.3564633191173963,0.07591267674261322,0.1984542071178422,0.7151134614500596,1.0,0.016150159645011392,0.009694016900897507,434.3099652747809,0.3239244801091242,2.5372228912730552,0.005836964516936214,0.003140228179438005,0.016150159645011392,0.8979761718183313
"mp-300779379, V4OF11, LiV4OF11, mp-764086, mp-779379",3.27894794065052,0.0,217.1283230263324,-3.13971286183375,7.0,0.0016053987499997644,12.4375,1.0,1.0,5.281250000000001,4.358103443586441,1.1776875,0.0,0.0,0.0,0.0,0.5237418787490222,8.438099282627112,0.8992434003904136,26.265091561276197,1.8546875,2.490110530825724,1.3970274842006836,-0.32973958333333336,0.6985137421504168,3.4984895833333334,0.8800721673260794,0.29901458530015257,1.9191559921544208,0.0,0.0,3.16875,2.0,1.0,-0.0016103299306957641,0.3699869649571437,5.007976106145639,8.494712464393544,1.0,217.1283230263324,1.2137842253185311,0.07368914279349721,0.2473678443305839,0.8507816257206422,1.0,0.03135422096243825,0.025134575961865444,223.7075283423534,0.18415353592090888,2.633913438213185,0.009345852636307895,0.00609649751920486,0.03135422096243825,0.8895543278072346
"mp-300779382, V4(OF3)3, Li3V4(OF3)3, mp-778865, mp-779382",3.279499835108956,1.278,428.1095166118,-2.96399987746625,10.016201400000002,0.0034343409374999467,12.3125,1.0,1.0,5.320416666666668,2.770303144763925,1.1878958333333334,0.0,0.0,0.0,0.0,0.3280836614171588,5.543404444635586,0.8350260031365688,18.211169687554086,1.8532291666666667,2.490617449974615,0.8674701194769421,-0.35046874999999994,0.4337350597629632,3.4733854166666664,0.546471931835024,0.2338535866733713,1.297366456411689,0.0,0.0,3.122916666666667,2.0,1.0,-0.04953528557124498,0.39574625386776185,5.017508747603086,16.066047429888535,1.0,428.1095166118,2.393204952396394,0.07474722882420033,0.27060084011516244,0.7840631044106287,1.0,0.015902214627815752,0.011146464284437644,441.08166307465393,0.3235049475396419,2.633913438213185,0.005505817323731799,0.0030920178863472186,0.015902214627815752,0.8932586252929644
"mp-300779396, V6O7F5, LiV6O7F5, mp-777433, mp-779396",4.147816903798483,0.28489999999999993,205.22925795638562,-2.762406076649999,11.0000005,0.028360951111114474,13.277777777777779,1.0,1.0,5.312962962962963,1.0172764143314277,1.5333148148148146,0.0,0.0,0.0,0.0,0.09072184232530288,1.3901576812005263,1.163444229658054,7.575545451575676,2.441018518518518,3.34154325634417,0.24575686063787355,-0.3483796296296296,0.12287843033880225,3.5246759259259264,0.15481712097929914,0.3218175406848661,0.2734226492635816,0.0,0.0,3.176296296296296,1.0,2.0,-0.03308623733733361,0.4122640332927645,4.512931527252012,8.676896635999999,18.0,205.22925795638562,1.1472664294057895,0.0877067927801273,0.07747245920898987,0.6208855255569554,6.0,0.033172119244411435,0.01623334279862253,211.44790970172195,0.2335369777619056,2.3622546250521443,0.010925014729072102,0.006449968663632058,0.033172119244411435,1.1303020225508222
"mp-300779400, V4(OF3)3, Li3V4(OF3)3, mp-764172, mp-779400",3.2808504378590624,1.3633000000000002,427.93328002271005,-2.9653294499662497,10.000181800000002,0.002104768437500404,12.3125,1.0,1.0,5.320416666666668,2.770303144763925,1.1878958333333334,0.0,0.0,0.0,0.0,0.3280836614171588,5.543404444635586,0.8350260031365688,18.211169687554086,1.8532291666666667,2.490617449974615,0.8674701194769421,-0.35046874999999994,0.4337350597629632,3.4733854166666664,0.546471931835024,0.2338535866733713,1.297366456411689,0.0,0.0,3.122916666666667,2.0,1.0,-0.04953528557124498,0.39574625386776185,4.9950342934704635,16.02509625499829,1.0,427.93328002271005,2.3922197599130843,0.07477801211979071,0.1933056191440748,0.7839741747019242,1.0,0.01590876366757455,0.011151054754348742,440.9000863406784,0.3230500150857185,2.633913438213185,0.0055080847951124645,0.0030932912780443213,0.01590876366757455,0.8936264977175826
