,density,bandgap,volume,energysStab,atomMean,chalcogen,metalloid,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,NdUnfilled wmean,BCCenergy_p wstd,n_ws^third wmean,AtomicVolum wmean,AtomicVolum wstd,Density wstd,HeatFusion wmean,HeatFusion wstd,IsNonm wmean,NpUnfilled wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,phi wmean,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vz,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,oxidation flexibility,avgIonicRadVol,Xcm,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300016742, MnS2, Li(MnS2)2, mvc-34, mvc-16742",3.5373010650254666,0.0,223.57963807466405,0.012788893333333108,19.0,1.0,0.0,17.433333333333334,1.166666666666667,1.5319924999999994,149.76,0.0,0.0,0.3158333333333333,0.8333333333333333,0.4774720766666667,0.2683333333333333,11.090966009156816,7.020064520623982,591.6666666666667,2.725333333333333,1.5779999999999996,0.3333333333333333,0.6666666666666666,0.3898349379733333,5.1686781609166664e-05,5.1686781609166664e-05,0.7416666666666667,1.0,-0.5901226440814651,0.012189485435039468,0.5079897305830351,3849.666666666666,6.439409288145878,6.4190752310902015,1.19002431889168,1.0,223.579638074664,1.2498481727993689,6.0,0.05367215057389359,7.566759544555802,8.666666666666666,0.8472245443292828,5.307916364778622,19.0,0.0670541106302724,230.3543246879644,0.9428090415820632,0.031062998214269368,0.023124397267681413,0.08901896731156789,0.9897795507370932
"mp-300018162, CuO, Li(CuO)2, mp-510752, mp-18162",4.593394641387274,0.14659999999999984,230.04900383934063,0.15721317062499995,18.5,1.0,0.0,35.0,5.25,11.88665,777.475,0.0,0.0,0.32575,0.0,0.2957839175,0.3675,4651.0067771053245,4645.091806139375,2229.64275,3.455,3.345,0.25,0.5,0.58370195875,0.0,0.0,1.1125,8.0,-1.5345400301550032,-0.5915502051566236,0.3117580786958009,22809.0,6.235623857,11.373969575,0.8739676593214502,292.0,230.0490038393406,1.2860130268521932,4.25,0.06955039897140318,3.141739055555555,3.5,0.6282976202831245,8.0,18.5,0.007627223065032894,237.01971870467648,0.5,0.0018731347595534425,0.005754088305479451,0.009500357824586336,1.2488412424824966
"mp-300018274, Ba4Nb3O12, Ba4LiNb3O12, mp-774719, mp-18274",5.73257235072325,0.0,590.932903045659,0.05187435893091852,23.315789473684212,1.0,0.0,12.20504414138166,2.899464507293561,8.009188731817341,300.4279484244457,0.0,0.0,0.22152631578947368,0.3157894736842105,0.5511520562044847,0.1431578947368421,3919.6535004125,5531.547373550645,552.8270114218832,2.124912280701754,1.9285630326446028,0.21052631578947367,0.5954583420518295,0.4835874305263158,0.0,0.0,0.3759649122807017,2.0,0.0,-0.4104864213271099,0.7357939794268865,309.7368421052632,5.6195258428957615,17.80302008988298,0.9513891287840476,30.0,590.9329030456589,3.3034153533784707,6.36842105263158,0.06430510097533677,6.579661534439211,3.4736842105263164,0.4486555884564775,19.00000938878668,23.315789473684212,0.005000968983578997,608.8387609408456,1.92950555577088,0.004742399325851781,0.00224005513292068,0.014113741906585044,1.455229293599596
"mp-300018713, Ba2(CuO2)3, Ba2Li(CuO2)3, mp-25225, mp-18713",5.341143320887457,0.0,349.00439030007277,0.05537752045454525,22.454545454545453,1.0,0.0,17.602103555733812,2.394131177588325,6.63451328461326,337.9016781483934,0.0,0.0,0.21427272727272725,0.0,0.4109130125100231,0.1827272727272727,3385.4124663054995,4777.063370531598,1029.6194200856874,1.7078787878787878,1.4941054674426624,0.1818181818181818,0.51425947722658,0.4210771027272727,0.0,0.0,0.5451515151515152,8.0,-0.3728213816139527,-0.3419122928914112,0.6502316836502013,8847.727272727272,8.665331834400776,6.62324541205431,1.3025380363891197,334.0,349.00439030007277,1.950993852892077,5.636363636363638,0.06303645630670858,7.818821496363344,3.0,0.51338012873539,10.999999999999995,22.454545454545453,0.008121681164278319,359.57957233055527,1.4770978917519928,0.007510886538166098,0.003792852810650935,0.023897333986327603,1.373826652048727
"mp-300018722, Cs2MnO4, Cs2LiMnO4, mp-775233, mp-18722",4.0871712706275565,0.652,312.6302162056104,0.04259218499999928,23.857142857142854,1.0,0.0,7.975654566218196,5.5036578230397435,13.905907300015704,120.72696204692372,0.0,0.0,0.22071428571428567,0.23809523809523805,0.5182324973123865,0.12904761904761905,3553.138733430431,4999.950486952861,435.3279964703758,0.8557142857142858,0.7250362411772313,0.19047619047619047,0.5387480237611789,0.44487453953999995,1.4767651888333332e-05,2.0884613584885644e-05,0.3976190476190475,4.0,-2.9677929868092714,-0.18815824185241464,0.39145604673542894,25943.285714285717,6.283917590452516,7.834349261000002,0.9895390552524186,176.0,312.6302162056102,1.747656038140483,4.857142857142857,0.044781339980242016,7.399898259817919,3.7142857142857135,0.4496770756660391,6.999999999999997,23.857142857142854,0.013374899700531887,322.10322438685637,3.103651568914348,0.011351571806382329,0.004234146970005494,0.030075069552541918,1.036934667871735
"mp-300018767, MnO2, LiMnO2, mp-33009, mp-18767",4.9230089399244985,0.0,58.647878382141705,0.03163902250000028,13.666666666666664,1.0,0.0,20.0,1.4999999999999996,3.823207500000001,358.9666666666667,0.0,0.0,0.3858333333333333,0.8333333333333333,0.65848459,0.2683333333333333,6199.434506240733,6195.3636047521995,1244.5236666666667,2.225,2.078333333333333,0.3333333333333333,0.6666666666666666,0.7907058467233333,5.1686781609166664e-05,5.1686781609166664e-05,0.7416666666666667,8.0,-1.863035707197624,-0.18750653943075327,0.5023658348407783,29897.66666666667,2.9406425510000003,4.236161924,1.0963607039829448,275.0,58.647878382141705,0.3278516069965252,6.0,0.10230549110241983,3.272398211111111,6.0,0.33199307036281056,1.1042084630515403,13.666666666666664,0.044432348636284806,60.42496774499898,2.8284271247461903,0.030917073416854863,0.0225706763687844,0.08815569317128565,1.3570549238197425
"mp-300018782, FeO2, Li(FeO2)3, mp-25517, mp-762931",4.157517139858353,0.0,70.17075045588847,0.13752982229166744,14.0,1.0,0.0,28.33333333333333,1.6666666666666663,3.9743666666666666,492.29999999999984,0.0,0.0,0.38083333333333336,0.6666666666666666,0.5609968566666665,0.295,6199.361949658057,6195.4361613348765,1311.8570000000002,2.375,2.228333333333333,0.3333333333333333,0.6666666666666666,0.7656800983333333,0.3517771333333333,0.3517771333333333,0.8216666666666665,16.0,-1.3165635290814115,-0.3530163535780373,0.43331264858425306,29860.0,5.2504774984653695,5.250477501755507,2.062720019962468,426.0,70.17075045588847,0.3922664201288464,6.0,0.08550571229492249,6.124046291934624,5.333333333333333,0.448387931456536,2.796408191867452,14.0,0.03443253373148087,72.29699436545235,1.8856180831641267,0.022016803358185896,0.01886430277685687,0.06556899564072886,1.161874027229824
"mp-300018782, Li(FeO2)3, LiFeO2, mp-762931, mp-18782",4.128453016217793,0.0,217.5778411390242,0.07680482087500096,12.9,1.0,0.0,23.786597533531822,3.0822070014844885,6.5692100315808295,394.8503434073331,0.0,0.0,0.34790000000000004,0.4,0.9409094813276894,0.20966666666666667,3720.335305064164,5257.326923784718,1100.949378587485,1.5249999999999997,1.852475640865488,0.2,0.5656854249492379,0.45955313,0.21106628,0.29849279573563714,0.588,2.0,-0.9389573199588134,-0.2634343963826944,0.4586220515861751,27104.8,8.251615488367388,5.157771379209059,1.008867090322869,2.0,217.57784113902417,1.21629710796127,5.5,0.0919211253099103,6.009381120540497,4.8,0.4382316052527671,11.666680309787395,12.9,0.011492905891714924,224.17066730337768,2.4000000000000004,0.006836117214843298,0.006083902091083521,0.021146572677908586,1.1509088280976558
"mp-300018793, CrO2, Li3Cr5O10, mp-714929, mp-762282",3.989574461114087,0.3367,69.9206403965971,0.19124211833333504,13.333333333333336,1.0,0.0,26.666666666666664,1.3333333333333337,3.332883333333333,460.63333333333327,0.0,0.0,0.38083333333333336,0.8333333333333333,0.7642173933333332,0.2883333333333333,6199.41454507545,6195.383565917484,1189.5236666666667,3.5733333333333333,3.4266666666666667,0.3333333333333333,0.6666666666666666,0.7658315916666667,0.0,0.0,0.775,1.0,-0.9086184396733404,-0.28542637715485913,0.5015942856774069,29867.66666666667,2.977180198774444,2.90591416596837,1.0867546360024338,1.0,69.92064039659711,0.3908682623927719,6.0,0.08581157103206408,3.229523661689345,5.333333333333333,0.4211307906208255,3.0242391659458248,13.333333333333336,0.027479092948036882,72.03930572125438,1.885618083164127,0.012087723845451313,0.01893178144780793,0.0445737159484948,1.1105048722921946
"mp-300018793, Li3Cr4O8, LiCrO2, mp-771288, mp-18793",4.0273187313450585,0.7363,147.11639280065478,0.03061929529629737,11.266666666666667,1.0,0.0,19.615287562838315,2.3952628145189587,5.11176528274688,304.09975108080465,0.0,0.0,0.4419111111111112,0.4444444444444444,0.8849671819515216,0.21911111111111112,3307.7906945788977,4672.595426652164,873.2321736213858,2.1057777777777784,2.4786331557912424,0.17777777777777778,0.502831488843767,0.4087336575555556,0.0,0.0,0.6033333333333334,12.0,-0.3610173605872957,-0.1482693523388018,0.4494961037033349,24305.93333333333,5.611609710747064,5.63437164089983,1.2060335188366689,458.0,147.1163928006548,0.8224056372670593,6.0,0.101960085578806,6.569888531786496,4.266666666666667,0.3874870494459663,5.168181229621086,11.266666666666667,0.014880774103292712,151.57416661890738,2.7194770739161522,0.006297872459369093,0.00899778914830255,0.02216344401150365,1.1149657212030408
"mp-300018793, Li3Cr5O10, Li3Cr4O8, mp-762282, mp-771288",3.9573128574267256,0.0,184.96425008596898,0.06274017160493807,11.611111111111107,1.0,0.0,20.532836961559557,2.5500477415579823,5.448416830922297,322.9002668077665,0.0,0.0,0.4105740740740741,0.462962962962963,0.9523218565946094,0.21462962962962964,3445.3160838241315,4867.498464482372,914.4603604641104,2.151851851851852,2.607765126976737,0.1851851851851852,0.523782800878924,0.4257037803703704,0.0,0.0,0.5888888888888889,2.0,-1.0536509522110309,-0.17112885647481138,0.4581791340323469,25232.88888888889,4.9071337625413936,6.266814629505981,0.9415008497134372,2.0,184.96425008596898,1.0339815914987425,6.0,0.09731610293142504,5.700165138939995,4.4444444444444455,0.4034082332627048,7.853336736256447,11.611111111111107,0.011594479123445816,190.56885182782392,2.629368792488718,0.004968013444888269,0.007156638550768046,0.01762830348835629,1.0967164780361294
"mp-300018809, LiVGeO5, Li2VGeO5, mp-853190, mp-18809",3.461693928237865,2.2119,201.96807148539955,0.03182323125000064,12.25,1.0,1.0,8.480388681393087,1.7241392780167153,3.5573913712044565,157.99591677254472,0.0,0.0,0.28065625000000005,0.21875,0.5058721330944029,0.1246875,2906.84486766032,5030.6136253673385,342.90624064902903,1.954375,1.8320185034204757,0.15625,0.5115845482420281,0.3696008831250001,0.0,0.0,0.3640625,4.0,-1.7562209173075058,-0.06762008872494768,0.4538930450467313,28368.75,6.20540462569612,4.575581964778814,0.8581589004559783,60.0,201.96807148539952,1.1290358428147242,4.125,0.07922044252998006,5.290841931825696,4.25,0.5164535448862354,7.999999999999999,12.25,0.009115450024731764,208.08790601947868,2.1065374432940898,0.003622711346523484,0.0065541165637898365,0.0161441653179691,0.9419096176673184
"mp-300018860, LiVSiO5, Li2VSiO5, mp-774113, mp-18860",2.9433674867241475,2.0428,187.26261213851163,0.054422713750000185,10.0,1.0,1.0,8.235012427889833,1.6932771480180082,3.3919907481229314,159.79226856076886,0.0,0.0,0.29290625000000003,0.21875,0.4945083363807045,0.12875,2906.7622239520147,5030.661334745496,298.94047177835495,2.3690625,2.465951796308831,0.15625,0.5115845482420281,0.375389413125,0.0,0.0,0.36875,4.0,-1.971328162803522,-0.019320850501667708,0.4766200594485483,28572.875,6.039508455107392,4.486102125933863,0.861442032576709,60.0,187.26261213851163,1.0468298259647304,4.25,0.08544150814346944,5.180372994980078,4.25,0.4918608187146581,8.000000000000002,10.0,0.008701878036431037,192.93685654892064,2.1065374432940898,0.0046270632872522,0.0020291669238473725,0.017411943034309138,0.8292868602813104
"mp-300018878, FeAs2O7, LiFeAs2O7, mp-25524, mp-18878",3.997930651108777,0.0,131.94992425210302,0.08697577989583394,14.8,1.0,1.0,7.204319691839211,1.699673171197595,3.861634603613115,102.32435237463707,0.0,0.0,0.2511,0.13333333333333333,0.4177321966407958,0.155,4340.020182062323,6133.810520554575,477.986420253428,2.1410000000000005,2.005972582065867,0.2333333333333333,0.573488351136175,0.5650377438333333,0.07035542666666668,0.09949759857854573,0.4843333333333333,2.0,-3.6865348423302007,0.07869172727777976,0.5233800602065394,31453.1,5.095594288566962,4.642552749479847,0.9135606522637983,9.0,131.94992425210296,0.7376225006341277,4.3,0.07578632618912337,5.373521912938081,5.2,0.5175608125824687,4.008564095991048,14.8,0.012149002049172805,135.94813890686592,1.833030277982336,0.007607948781988305,0.008198251738415156,0.03486948292564476,1.0886504308925509
"mp-300018915, CoPO4, LiCoPO4, mp-510669, mp-18915",3.606221140423988,1.0287000000000002,283.47069917926984,0.036101164583333116,12.333333333333336,1.0,0.0,13.730429394524586,1.18894080883515,2.4203050312401047,215.91449224858195,0.0,0.0,0.27011111111111114,0.16666666666666666,0.3515130098797233,0.18888888888888888,4133.777702692075,5841.423667713297,639.4797702601315,1.9788888888888885,1.3053233836113058,0.2777777777777777,0.5499719409228703,0.5558853665277778,0.08602617777777777,0.12165938733245228,0.5916666666666667,8.0,-2.2868146112092784,0.15035145716864093,0.6214567148161094,30370.83333333333,4.687142123,9.008121341,0.846122616628518,292.0,283.47069917926984,1.5846493824856105,4.166666666666667,0.08466483509402199,5.4285705222222225,5.0,0.4904099534475061,11.999998672597744,12.333333333333336,0.005820753234224692,292.06014483510074,1.5275252316519468,0.003698321141350661,0.002371069787137433,0.013874661489325332,1.0134898760908424
"mp-300018925, Li4CoO4, Li5CoO4, mp-776004, mp-775093",2.5080976863126736,1.2202000000000002,199.54132859753415,0.0615411577037035,7.888888888888887,1.0,0.0,8.51304171766438,0.9442628728875528,1.7801067629978968,276.9024438352259,0.0,0.0,0.6822592592592592,0.1111111111111111,0.13885330774320614,0.21,2757.998546628157,3892.7658827633295,421.2481552719773,1.077037037037037,0.7181717376218537,0.14814814814814814,0.4190262407031393,0.3446619361111111,0.05735078518518519,0.08110625822163486,0.6111111111111109,2.0,-0.7353488758841509,-0.1983626306477184,0.4406162563048105,20693.55555555556,6.060635283915478,4.661807388008316,0.8575543618098584,18.0,199.54132859753415,1.1154699376617694,4.722222222222221,0.09020687657294887,5.397293071615205,2.4444444444444446,0.5225944991008502,10.587988461509413,7.888888888888887,0.01240086898875328,205.587630395368,2.266230894930126,0.0052551438934783,0.006633825142805555,0.019710503186974097,0.6907030336743417
"mp-300018925, Li5CoO4, Li6CoO4, mp-775093, mp-18925",2.6659593348001405,1.5084,196.3723673676369,0.019118517625000383,7.4,1.0,0.0,7.531415685130002,0.71336448530109,1.2783279207717009,318.58019454378444,0.0,0.0,0.7334333333333333,0.10000000000000002,0.1244813688046002,0.22166666666666668,2482.9168272346697,3502.982377404649,372.654129105308,1.0693333333333337,0.6956346422911639,0.13333333333333333,0.3771236166328254,0.31034081350000003,0.05161570666666667,0.07299563239947138,0.645,2.0,-0.36634236742029663,-0.09601194268174618,0.4938961338936211,18809.0,6.1001676558924025,4.540904926088713,0.8604915304272949,9.0,196.3723673676369,1.0977549058415033,5.5,0.10184732336885853,5.248030772949027,2.2,0.4837899781592573,11.236381971350172,7.4,0.013001309268341293,202.3226464712436,2.2715633383201093,0.005206328956716273,0.006740878568729332,0.020028581648106808,0.7315048640441513
"mp-300018932, Pr(WO4)2, LiPr(WO4)2, mp-25655, mp-18932",6.24696188168362,0.0574,338.42710068889147,0.08945500903409176,24.63636363636364,1.0,0.0,25.970987556772126,3.7115955100854783,10.006482446211592,421.1503648645314,0.9393939393939394,1.141101235379559,0.2363939393939394,0.3636363636363636,0.8115276526066028,0.14606060606060606,4509.228302318072,6372.707686185274,1527.3350698018128,3.432424242424243,4.3023526354988215,0.2424242424242425,0.6856793029687734,0.5606549236363637,0.0,0.0,0.3875757575757575,2.0,0.0,-0.8154873120846371,0.7643240501052109,298.45454545454544,7.133142512359233,6.976560722149701,1.1394883430880556,2.0,338.42710068889164,1.8918650064213125,5.545454545454546,0.06500661429069213,8.255013237221853,4.545454545454546,0.5520610192568526,11.0,24.63636363636364,0.005025829920269011,348.68178026686564,1.7248787237282068,0.003442502502806733,0.003911395629914446,0.015910855502183144,1.554425928378526
"mp-300018939, Co(CO)4, LiCo(CO)4, mp-543072, mp-18939",1.48156222979313,0.0,191.6276638615666,0.5179632777083318,9.222222222222221,1.0,0.0,8.456132262417977,0.3666479606152469,0.7396330090429388,817.8692383100963,0.0,0.0,0.2566296296296296,0.1111111111111111,0.5945364287083565,0.32703703703703696,2756.114255018588,3894.096940428781,469.5767221998743,18.025185185185183,24.159526426376328,0.2962962962962963,0.7257747386024231,0.986676667222222,0.05735078518518519,0.08110625822163486,1.1133333333333333,24.0,-0.5361944772351015,-0.2562113695825612,0.7332443018261317,19914.44444444444,5.478740021,5.478740021,0.8581908361414416,511.0,191.6276638615666,1.0712312069098584,3.111111111111111,0.04696607900256862,6.405851877777778,6.0,0.8128196088876517,4.499999999999999,9.222222222222221,0.005603181416512557,197.43417370423583,1.8856180831641267,0.006063143616070668,0.0005682529763721022,0.020524489596116025,0.4203932806705349
"mp-300018951, FePO4, LiFePO4, mp-25527, mp-18951",3.714562779454384,1.5789,809.0419914068408,0.022519999583334286,12.166666666666664,1.0,0.0,12.945994184770004,1.1732617823301597,2.341004086215053,210.73888837628914,0.0,0.0,0.2716666666666667,0.2222222222222222,0.3599343763674861,0.19,4133.821119596877,5841.3929569033935,560.6076268109606,1.8461111111111108,1.2440393685962208,0.2777777777777777,0.5499719409228703,0.5503130012499999,0.11725904444444445,0.16582933096424285,0.5822222222222222,4.0,-0.7147084525958498,0.1236728517452744,0.530626059255486,30446.83333333333,17.705303866999994,7.424167754,0.8183832798870211,164.0,809.0419914068408,4.5226822235937565,4.166666666666667,0.08899414463617568,5.860561111111113,5.333333333333333,0.4540396534799749,36.0,12.166666666666664,0.002177069440168233,833.5567727884593,1.8856180831641267,0.001597002189052544,0.0008307712300494166,0.005687004728577948,1.0509182200866258
"mp-300018968, LiFeSiO4, Li2FeSiO4, mp-767283, mp-18968",2.946881192087115,2.5873,174.5344664052128,0.061702535714283975,10.714285714285714,1.0,1.0,9.918224310298076,1.5951936738662351,3.238181090840825,167.18651322424796,0.0,0.0,0.30053571428571424,0.14285714285714285,0.4406735394586119,0.15178571428571427,2657.9330880972725,4599.275954659156,445.2286914797786,2.4250000000000003,2.8292676812639868,0.14285714285714285,0.4738035414793428,0.34697931875,0.07538081428571429,0.130563400258771,0.4457142857142856,1.0,-1.8138896478314257,-0.01165237260359353,0.5193056761422079,26260.285714285717,4.839179072279999,5.779122605974702,0.8629665650249053,1.0,174.53446640521278,0.9756773282467714,4.0,0.08021338299735314,5.616270459604936,4.571428571428571,0.5436427000942686,4.316690501053213,10.714285714285714,0.011079684532807749,179.8230352717572,2.5555062599997598,0.007740959011014579,0.002177146476859875,0.026361702221420976,0.8341534207411904
"mp-300018987, MoP2O7, LiMoP2O7, mp-25577, mp-18987",3.1172555035542566,1.9979,287.5296959905123,0.0,12.8,1.0,0.0,10.362753816754823,1.0624918300339483,2.086684061658792,191.58524757634368,0.0,0.0,0.2738333333333333,0.16666666666666666,0.34067207264817834,0.16899999999999998,4340.576976324896,6133.4168988709325,425.1839713765978,2.536666666666666,1.6848788944279909,0.3,0.573488351136175,0.5838075916666666,0.0,0.0,0.525,2.0,-2.9176570087091886,0.24319613268897705,0.5683566496832029,31953.7,4.780754207096822,6.691476951884531,0.8792798649975018,6.0,287.5296959905123,1.607339864461586,4.2,0.06955803271415814,5.5441409964158295,5.2,0.5687560279269519,10.000012813333964,12.8,0.004386019474217665,296.242133308721,1.833030277982336,0.0012386279286909158,0.0023375978889668115,0.00695856771917336,0.8641579681483605
"mp-300018988, Li13Mn8O24, Li2MnO3, mp-763602, mp-18988",3.672436103734869,0.009400000000000077,413.1515144806083,0.060153053291666765,9.577777777777778,1.0,0.0,9.397597685028716,1.646278590081011,3.4055019280408736,186.31213303131287,0.0,0.0,0.5365185185185185,0.29629629629629634,0.4403545898946501,0.1897777777777778,3308.0778250852504,4672.392666698233,592.7510846918458,1.093037037037037,0.9033683895221976,0.17777777777777778,0.502831488843767,0.4176798569831111,1.8377522349925928e-05,2.5989741350079915e-05,0.5381481481481482,1.0,0.0,-0.4705913330372618,0.6423678881529064,297.2444444444445,4.7720618313285685,17.774303278803643,0.9797015352864364,1.0,413.1515144806083,2.3095871784640534,6.0,0.10891887944927796,5.5333883327841535,3.911111111111111,0.3623666975283408,22.5940342532513,9.577777777777778,0.006213398064232013,425.67041852088516,3.3187830582390165,0.0035639081577529064,0.003203963282921179,0.01251391847928377,1.012520441278569
"mp-300018997, MnPO4, LiMnPO4, mp-540007, mp-18997",3.349994326171457,0.4601,297.23083767968063,0.0025792862500004787,12.0,1.0,0.0,9.027051252817149,1.1626916409142414,2.3220203745027823,148.0590975186081,0.0,0.0,0.2733333333333333,0.2777777777777777,0.37291110553608703,0.18111111111111108,4133.845305124435,5841.375849557061,529.6943731224918,1.7961111111111108,1.2276312129714395,0.2777777777777777,0.5499719409228703,0.5586549173800001,1.7228927203055554e-05,2.4365382515699923e-05,0.5555555555555555,8.0,-2.259387492764659,0.11610811207318565,0.5128662921098932,30398.0,5.750543639,4.736075411,0.8443634664050798,292.0,297.23083767968063,1.6615708951524375,4.166666666666667,0.08074532302016486,5.488981988888887,5.666666666666668,0.5014808606970034,12.000010719274506,12.0,0.006244956725567243,306.23722929221265,2.42670329642684,0.005050017300601733,0.002261302412662275,0.017394374056754897,0.9404473801752872
"mp-300019017, LiFe4(PO4)4, LiFePO4, mp-632692, mp-19017",3.449805558452788,0.7423000000000002,293.7184544405475,0.023132157333331627,11.8,1.0,0.0,11.478688949527294,1.9029188106695456,3.8853515875342928,187.051625675908,0.0,0.0,0.23142,0.16,0.5779129946858342,0.1466,2976.5666466905504,5151.373042474313,513.1992884975083,1.3592,1.2576155215327138,0.2,0.5230678732248808,0.3962688822,0.08442651200000001,0.14623100828982352,0.4477,1.0,-1.982864935488724,0.1401082545481108,0.5416937078821049,29291.52,9.39677895928816,4.668212933906531,0.8454399359607958,1.0,293.71845444054765,1.641936075938099,4.2,0.08511552346146617,5.405201152971027,5.12,0.4883243648929354,12.353760879603241,11.8,0.006200874277246414,302.6184173285508,2.122639865827456,0.0044245830709754,0.0022883438211021173,0.015664748200832343,0.9748250043873592
"mp-300019043, V(SiO3)2, LiV(SiO3)2, mp-25633, mp-19043",3.1591230460285664,1.4068,213.5214290405624,0.06949562388888708,11.0,1.0,1.0,9.601097330974607,1.200137166371826,2.235563093469607,263.62997700121764,0.0,0.0,0.27485185185185185,0.25925925925925924,0.28486858002896376,0.17185185185185184,4133.594838984837,5841.552975180291,289.1870803552237,4.564444444444447,4.751205002017216,0.2222222222222222,0.5543196128553987,0.5491872962962963,0.0,0.0,0.5055555555555555,4.0,-2.32086618327773,0.05006667244275547,0.5229012122104656,30406.555555555562,6.154919606495586,5.119555395108061,0.9083130386437804,90.0,213.5214290405624,1.1936210749689755,4.111111111111111,0.08430067221300099,5.962414068034643,5.111111111111111,0.4982906732537778,9.0,11.0,0.005973584525385821,219.99134186192055,1.6629588385661962,0.0030721238231647807,0.0017796204359073558,0.013006127105597605,0.9000354210497813
"mp-300019107, MnVO4, LiMnVO4, mp-25559, mp-19107",3.7078573241888,0.03269999999999995,152.15666968662305,0.023462587708333867,13.333333333333336,1.0,0.0,11.331154474650633,0.6431020501550125,0.9103480136756712,227.21174330631828,0.0,0.0,0.2577777777777778,0.6666666666666666,0.07354473566817854,0.18055555555555555,4133.047014924678,5841.940225560864,540.9965050471076,1.9605555555555558,1.4095063053038668,0.2222222222222222,0.6285393610547089,0.5187953150188889,1.7228927203055554e-05,2.4365382515699923e-05,0.4833333333333333,8.0,-3.140945485292669,-0.14148461833978102,0.4733558329706204,29985.83333333333,4.816003898724809,6.101324668999999,0.9300510790043156,298.0,152.15666968662305,0.8505816416231827,4.166666666666667,0.07886607944768254,5.587659130762769,5.333333333333333,0.4963657923461076,4.059610267270762,13.333333333333336,0.01450491827016521,156.7671689347975,2.211083193570267,0.009381548770321164,0.008699732226036773,0.03397908473188343,1.0206218629013273
"mp-300019131, Li2Mn3(BO3)3, LiMnBO3, mp-849566, mp-19131",3.126903058800875,0.0020999999999999908,754.3524984935484,0.07123320789215802,9.882352941176473,1.0,1.0,22.809634187437247,1.863415771936136,3.903522558306782,266.4934023273307,0.0,0.0,0.29325,0.22058823529411767,0.5087075633499015,0.17705882352941174,2462.226382790544,4261.250038469689,525.7505582514602,2.901617647058824,3.540116642629958,0.1323529411764706,0.4892883752827684,0.3862695745372057,1.3681795131838235e-05,2.369756430709235e-05,0.5139705882352942,1.0,-0.7820404224406367,-0.15913159475200314,0.4414898064652912,24304.058823529413,7.7378851639017725,8.254218017265623,0.9876000019655374,1.0,754.3524984935484,4.216958664070947,3.779411764705882,0.09014353387282056,9.194919955434287,4.235294117647058,0.5181213394802744,30.17014788968407,9.882352941176473,0.0027093431907152282,777.2101335504007,2.9809081080752766,0.002190706112207118,0.0003532615323846955,0.006853751239808718,0.864631032189728
"mp-300019131, MnBO3, Li2Mn3(BO3)3, mp-510766, mp-849566",3.016087157962879,0.0035000000000000586,187.87427310946487,0.2211043293333325,10.8,1.0,1.0,26.398653164297773,1.8402898322456351,3.8748450250851203,326.87194896812764,0.0,0.0,0.2839333333333333,0.3333333333333333,0.3217060046684582,0.2240000000000001,3719.7401314132726,5257.7477602900435,621.3515624533989,4.251333333333334,4.213638280103734,0.2,0.5249338582674541,0.5835028179673333,2.0674712643666666e-05,2.9238459018839906e-05,0.65,2.0,-2.377447597057172,-0.1587049168944669,0.4675044286184623,27265.4,7.852993268906789,3.055730717,1.0028582567691178,18.0,187.87427310946487,1.050249114740308,3.4,0.07984062826558615,3.4144823666666664,4.8,0.5487975263357353,8.118007864038871,10.8,0.010014990114090823,193.5670514589549,2.7129319932501077,0.009019378663380649,0.0014184151729001652,0.027519171657902176,0.8369192937484582
"mp-300019183, NiO2, Li2NiO2, mp-714876, mp-19183",3.4572496320027124,0.0,87.12007749575079,0.5564857619444457,14.666666666666664,1.0,0.0,30.0,2.0,4.4491,500.9666666666667,0.0,0.0,0.38,0.3333333333333333,0.08660596999999992,0.29166666666666663,6199.2226029034155,6195.575508089517,1484.1903333333332,2.9866666666666664,2.84,0.3333333333333333,0.6666666666666666,0.7835443533333335,0.09923245,0.09923245,0.8666666666666667,4.0,-2.1062385033962348,-0.5321325680068326,0.5548201144291368,29860.0,4.386362907794998,4.386362700795638,1.0545701792181548,30.0,87.12007749575079,0.4870160387138708,5.0,0.06887046215371702,5.057237902216836,4.333333333333333,0.5763155947095184,2.995678336543164,14.666666666666664,0.015316618519101238,89.75990296394959,0.4714045207910317,0.00017308695161266576,0.015194227561881013,0.015561400433541685,0.9803932167277808
