,density,energy_per_atom,nelements,bandgap,volume,energy,formationenergy_pa,total_magnetization,transition,metalloid,rare,other,alkaline,ICSDVolum wmean,NdValenc wmean,IsMetalloid wmean,IsMetalloid wstd,BulkModulus wstd,Polarizability wmean,Polarizability wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,HHIr wmean,HHIr wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,IsFBlock wstd,MiracleRadius wmean,n_ws^third wmean,n_ws^third wstd,BCCmagmom wmean,BCCmagmom wstd,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,IsNonm wmean,IsNonm wstd,MeltingT wstd,GSestBCClatcn wstd,GSvolume_p wmean,GSestFCClatcn wstd,NpUnfilled wmean,BCCenergydiff wmean,ShearModulus wmean,phi wmean,phi wstd,NUnfilled wstd,BCCvolume_p wmean,ShannonForce,meanbv,stdbv,meanValenceOcc,vx,vy,strainlatticemean,strainlatticestd,Coordination,numberDensity,li-ion fittability,maxForce,oxidation flexibility,avgIonicRadVol,SpaceGroup,deltaShannon,detLatticeVec,avgCentralDistance Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300772687, Cr3Ni(SO4)6, LiCr3Ni(SO4)6, mp-776858, mp-767547",2.965657574540888,-6.387134597941178,4.0,0.0,442.93091915526617,-217.16257633,-1.8914056792463243,4.133502,2.0,0.0,0.0,4.0,0.0,4.544779411764706,0.16911764705882354,0.0,0.0,5.507442864262341,0.5753529411764707,0.2940581292720939,1.7654410233481084,3.47361548795661,74.89248581689563,233.82352941176472,132.13216881063474,0.0,0.0,0.0,0.0,0.0,19.63235294117647,0.05102941176470588,0.06231842135467175,0.0004747588235294118,0.0008223064036945678,0.6740566307657234,1.3883612989995078,-0.762141544117647,0.22058823529411767,0.2892987584250883,61.40466498007199,0.6941806496320835,3.067141544117647,0.8746128128182036,0.44117647058823534,0.4544518007536765,3.0955882352941178,0.14080882352941174,0.1676482681844925,0.5043067117494778,2.3050000000000006,-2.0396835370252098,0.023437734487434882,0.5058994313942451,31722.85294117647,7.755103262,8.248596974637174,442.9309191552661,2.4760591114190933,4.235294117647058,0.07676140573984529,9.216176687925842,0.17786267000000028,5.088235294117646,0.4799148046950377,146.0,0.010750042065814158,456.35216893658963,0.2726875565522995,1.7551210291571402,0.015864956083105747,0.0029885524478708296,0.04493438509837674,0.8502205673835914
"mp-300772687, LiCr3Ni(SO4)6, Li2Cr3Ni(SO4)6, mp-767547, mp-772687",2.974080281692311,-6.397409914571428,5.0,2.3309,445.5519389301157,-223.90934701,-1.9755916626964287,10.999999800000001,2.0,0.0,0.0,5.0,0.0,3.6555428571428568,0.13142857142857142,0.0,0.0,5.14571780756602,0.5861885714285714,0.2612570401199648,1.8727171136493368,3.723593571899455,73.587467112518,205.7142857142857,122.54445257596468,0.005714285714285714,0.011428571428571429,0.0,0.0,0.0,16.125714285714285,0.045257142857142864,0.05482993372833002,0.00036895542857142864,0.0007379108571428573,0.6330293860155181,1.2979151480592648,-0.5927690476188571,0.17142857142857146,0.2655760008827943,60.65496953404157,0.6489575741528002,2.478426190476,0.8176353080833711,0.3428571428571429,0.3531988401857143,2.4297142857142857,0.12571428571428572,0.14733828907847218,0.4890306947505067,1.8856571428571427,-1.954589876184952,0.03773526111698293,0.5058945772065478,30877.0,7.745803219584876,8.263012071847825,445.5519389301157,2.490711057386422,4.257142857142857,0.07855425359396698,9.204695332820837,0.15093271695186106,4.942857142857143,0.4761206915286857,1.0,0.010590555600981157,459.05260823163695,0.26935628889383484,1.9264008949757228,0.015554814220347041,0.002970971882330359,0.04467005247714216,0.8517542281400177
"mp-300772690, Mn4CoO8, Li3Mn4CoO8, mp-770056, mp-772690",4.453843265134955,-7.113622552307692,3.0,0.0,151.62386348180058,-92.47709318,-1.804701482642864,15.0000011,2.0,0.0,0.0,3.0,0.0,5.097435897435896,0.6923076923076924,0.0,0.0,15.229992210171796,1.320923076923077,1.1116580576242263,2.2925428663853453,5.0670487924111205,278.5547840290253,356.4102564102565,145.45491901213163,0.0,0.0,0.0,0.0,0.0,29.871794871794876,0.21000000000000005,0.2091468534586096,0.1271366358974359,0.10283897727146936,1.6120277697893401,1.1517424493378572,-0.3568037135282052,0.20512820512820515,0.290095089717558,185.09416890044585,0.5758712248012285,3.2060344827589744,0.7255522780810812,0.4102564102564103,0.489160074265641,9.923076923076923,0.5871794871794872,0.5757195423580751,0.5582446424891601,2.8492307692307697,-0.9975340527427669,-0.17276943038886114,0.498312724485645,27643.30769230769,5.599783502347694,5.5997832468978235,151.62386348180058,0.8476031643911344,6.0,0.0857384827261072,6.555287959133116,0.11653093246169365,6.0,0.4707013352559107,12.0,0.0178596890679695,156.2182181691627,0.3790567065548452,2.7174648819470297,0.011723889081367352,0.00873030308212687,0.034098487224100665,1.2226486912888324
"mp-300772701, Fe(SbO3)4, Li3Fe(SbO3)4, mp-770991, mp-772701",5.71735669872767,-5.984430516470589,3.0,0.0,213.4366025038136,-101.73531878,-1.6888891932352943,4.0,1.0,1.0,0.0,3.0,0.0,6.685098039215688,0.9019607843137256,0.0784313725490196,0.1109187107743604,4.686561645153668,0.8710588235294118,0.4830587662244599,4.306946545160287,10.586750108214481,155.86688945375548,411.7647058823529,295.9160702731526,0.0,0.0,0.0,0.0,0.0,29.66666666666667,0.13352941176470587,0.12280741386273868,0.04138554509803922,0.05852799916385041,1.985210775302212,1.3845799252265567,-0.768235294117647,0.23529411764705885,0.3327561323230812,71.59442211707268,0.6922899627578009,4.828039215686276,0.8722306966112552,0.7058823529411765,0.5583190662745098,3.1764705882352944,0.44176470588235295,0.43606793963962265,0.4834834512132532,4.059803921568626,-0.4334123011952376,0.0906209945550002,0.6507443932086792,31710.70588235294,5.223464392913965,10.185948001339217,213.4366025038136,1.19314688021282,5.352941176470588,0.07964894399823598,6.090696781375265,0.14901489204714607,5.176470588235294,0.4718550980997254,1.0,0.007552336280197406,219.90394499628155,0.24109615320576425,1.8225803982152549,0.0035910005493547726,0.0062019459977840285,0.021556872517527144,1.4824654464726061
"mp-300772721, Si6Bi9O26, LiSi6Bi9O26, mp-775315, mp-772721",7.02920753367638,-6.686772422317072,3.0,0.0,1164.786059778645,-548.31533863,-2.356031778231709,1.5690728,0.0,1.0,0.0,3.0,0.0,7.234959349593495,0.7317073170731708,0.04878048780487805,0.06898602743283391,5.979242300575772,0.4685528455284553,0.2958933554245306,7.019542515721035,18.430382480667554,179.3008023764283,593.4959349593496,516.3721791284688,0.0,0.0,1.024390243902439,1.4487065760895121,0.0,30.747967479674802,0.15804878048780488,0.11267342373611801,0.0,0.0,3.0064601384489085,0.9690508180459592,-0.8820325203252032,0.21138211382113825,0.2989394522089469,87.18123324110613,0.4845254091246885,5.332682926829269,0.6104637621367752,0.8373983739837398,0.5167909699186992,0.8780487804878049,0.5329268292682926,0.3876936487212224,0.3061491119311013,4.4506504065040655,0.0,-1.2192472711197984,1.016434311254724,422.02439024390236,9.080646396423305,9.080949789286953,1164.7860597786448,6.511352022272947,4.585365853658536,0.07039919417955877,10.852649872127538,0.2011866349832227,5.463414634146342,0.5473619911816002,147.0,0.0019323307517144367,1200.080242175998,0.2694801891777353,1.9266748934762443,0.001808887497341336,0.0003262290919732846,0.00530227336252235,1.731550880491249
"mp-300772731, Co3TeO8, Li2Co3TeO8, mp-761512, mp-772731",5.249699368098669,-5.655231828333334,3.0,0.0,136.77133096289552,-67.86278194,-1.2621876470833335,0.9999275,1.0,1.0,0.0,3.0,0.0,5.727222222222222,0.8611111111111109,0.027777777777777776,0.03928371006591929,20.058748591617785,0.956,0.6505779197218652,0.9914760165319304,1.925026723888667,338.6963588799244,472.22222222222223,146.6182580044072,0.0,0.0,0.0,0.0,0.0,28.527777777777768,0.14583333333333334,0.20623947784607635,0.14033643333333332,0.1984656873150677,1.6227211941902016,1.2023639615558774,-0.5577314814805554,0.2222222222222222,0.31426968052735443,185.8072629595477,0.6011819809317713,3.842731481480556,0.7574418324975929,0.5,0.5273448381019444,6.694444444444442,0.425,0.6010407640085653,0.4762896722078402,3.285,-0.732528155835374,-0.2564881854025491,0.5055416962609568,29908.33333333333,5.427408119527899,5.427408311444969,136.77133096289552,0.7645749835153864,6.0,0.08773768534324976,6.3424791599109875,0.03741475968635507,4.833333333333333,0.4019583723099049,166.0,0.03515408487977055,140.9156390624022,0.2800370282325283,1.2801909579781012,0.06772695661131532,0.009678360759962607,0.2581527374464685,1.397999550019865
"mp-300772741, Mn3SnO8, Li2Mn3SnO8, mp-850479, mp-772741",4.510602732268144,-6.818770405,3.0,1.3142999999999998,151.49724173734091,-81.82524486,-1.7928563405848277,9.0000008,1.0,0.0,0.0,3.0,0.0,5.625833333333333,0.6944444444444443,0.0,0.0,13.151773104888525,1.1576666666666666,0.8433916097563501,0.8525560696234894,1.659112551360093,217.17564874406938,305.5555555555555,130.76224773266466,0.0,0.0,0.0,0.0,0.0,29.527777777777768,0.16861111111111113,0.17067992208361574,0.06821440833333334,0.09646974141425628,1.3588783841694454,1.204142168494117,-0.6163266283527776,0.2222222222222222,0.31426968052735443,160.50020159981185,0.6020710843760378,3.821882183908333,0.7585620326559943,0.5555555555555555,0.5248029855838888,7.0,0.4861111111111112,0.4648816721874529,0.4530418452861136,3.2055555555555566,-0.8015504343834849,-0.15231940137854225,0.5086319331574922,29919.33333333333,5.818290241777798,5.8182907993861726,151.49724173734091,0.8468953273210307,6.0,0.07920936290579507,6.825049681207157,0.01161143420730187,5.833333333333332,0.4856725480125823,166.0,0.01553953935153869,156.0877596592241,0.2368235391855274,2.640496586292477,0.010833684336869957,0.008737599889601667,0.03412698681845789,1.2108572793448442
"mp-300772826, KTiAsO5, K2LiTi2(AsO5)2, mp-6488, mp-772826",3.2973446078021857,-6.93544266734375,4.0,3.0608,974.4996124769452,-443.86833071,-2.5827813883333324,0.0,1.0,1.0,0.0,4.0,0.0,6.300625,0.375,0.03125,0.05412658773652741,5.600853555207009,2.0671875,1.9987236894375244,1.0551214385083834,2.170233316272826,152.3077770028401,478.125,266.102511966723,0.03125,0.05412658773652741,0.0,0.0,0.0,25.21875,0.1128125,0.07777358464639521,0.0,0.0,1.1902487409905913,1.008985055081977,-0.4030208333343751,0.15625,0.2706329386826371,84.51895718553601,0.5044925276640527,4.921770833334375,0.6356207550353281,0.40625,0.3761284163540625,1.415625,0.3390625,0.2263145194607496,0.4550068680800324,4.51875,-1.2636031441041715,0.04347747447245531,0.5109310938512397,28526.25,6.302744174,10.123650533,974.4996124769452,5.447618443864144,4.6875,0.06567473109335291,7.423140955555555,0.005021190194973698,4.375,0.5041732921431807,33.0,0.002563276458918857,1004.0279252346097,0.2936412972682185,1.5761900266148114,0.0025913661276414385,0.0011100658040632556,0.009165022485320563,0.9083412692798306
"mp-300772829, Ba6Ti7(Sb3O14)3, Ba6Li2Ti7(Sb3O14)3, mp-773058, mp-772829",5.536612859007676,-7.17867861359375,4.0,0.0,877.8185310100337,-459.43543127,-2.7761361802994786,4.83e-05,1.0,1.0,0.0,4.0,1.0,5.867109375,0.40625,0.03515625,0.06089241120359335,4.788838952776027,1.693296875,1.2320477788008253,1.7005921174122522,4.293275945813551,118.76431411210423,299.21875,117.53853673237343,0.0234375,0.04059494080239556,0.0,0.0,0.0,25.05859375,0.10484375,0.07216669748964892,0.0,0.0,0.999403417015074,1.105695428233479,-0.4442578125,0.1640625,0.2841645856167689,63.817550476319646,0.5528477142396816,4.550078125,0.6965444724791378,0.43359375,0.3879704310546875,2.02109375,0.31296875,0.2297303850270737,0.4909303140387518,4.1058203125,-1.1953053741803836,0.02585615912551676,0.6033113445630439,29734.296875,8.514587067751199,8.528251330510718,877.8185310100337,4.907154768118564,5.90625,0.07290800745156344,10.153811194754569,0.1256978859139743,4.296875,0.459191831297084,8.0,0.002574979995684982,904.4173103181688,0.3184430779583074,1.94196813423264,0.002337729905621474,0.0015079680320214347,0.009501137402623532,1.4208042961361993
"mp-300772997, Li2Ti7Nb6O30, Li8Ti7Nb6O30, mp-759382, mp-772997",4.149872350409101,-8.669198453333333,4.0,2.2723,554.7456102281413,-390.11393039999996,-3.1847995763148145,4.73e-05,2.0,0.0,0.0,4.0,0.0,4.4258333333333315,0.2111111111111111,0.0,0.0,10.01818100341993,1.4951666666666663,0.7165067241851044,2.1527759856623363,4.6225129384557935,275.7700569135878,485.5555555555555,400.48581608952003,0.011111111111111113,0.019245008972987525,0.0,0.0,0.0,22.644444444444453,0.12466666666666668,0.10422459130214312,0.0,0.0,1.6111314893347242,1.2357952866227833,-0.2909259259255555,0.16666666666666666,0.2886751345948129,154.78646430450206,0.6178976434491429,2.9569259259255563,0.7785022475603756,0.3333333333333333,0.3873201454444444,3.0244444444444447,0.3144444444444445,0.2557125121868089,0.5096597751635429,2.6660000000000004,0.3480347710340994,-0.10175606074412184,0.5096265383362619,30112.777777777777,4.964017052596068,4.964013979637689,554.7456102281413,3.1011222367242617,5.066666666666666,0.08111826244374168,5.770387629182332,0.2583428423426463,4.2444444444444445,0.4782247588045575,143.0,0.003344943029301461,571.5549569636644,0.3460059555731181,1.1576903357894317,0.0014543910501946039,0.002386178922866575,0.006041714068105185,1.1302500173068544
"mp-300773049, KNb2O5, K3LiNb6O15, mp-773070, mp-773049",4.400149933900599,-8.148450202916667,3.0,0.0,690.4015207151451,-391.12560974,-2.836309588697916,0.8740621999999999,1.0,0.0,0.0,3.0,0.0,8.280416666666667,0.3333333333333333,0.0,0.0,19.943984925842233,3.2766666666666664,2.0532703419720995,3.2739502134271987,7.727432588399752,548.3840188390392,1137.5,788.6565581206224,0.04166666666666666,0.05892556509887896,0.0,0.0,0.0,34.833333333333336,0.16374999999999998,0.17725628808780428,0.0,0.0,3.4349074693383908,0.860635567343751,-0.4117361111125,0.2083333333333333,0.2946278254943948,306.1193271155556,0.4303177838266729,6.4579861111125005,0.5421664338745921,0.4166666666666667,0.4785927161804167,3.220833333333333,0.43125,0.4267427503777891,0.6795627679291705,6.0462500000000015,-1.6035146768019213,-0.033315011537533565,0.4834850889339518,28462.0,11.95606073,11.931147864854829,690.4015207151451,3.859461830220734,6.0,0.06952475995458368,4.576571239858748,0.1828399292753052,4.25,0.4679171597120584,7.0,0.003648676708558194,711.321377194335,0.2835084533497512,1.1989578808281798,0.003561053399853449,0.0019173223739541926,0.012936400909192637,1.189335829237803
"mp-300773055, Li2Mg3Ti6O16, Li3Mg3Ti6O16, mp-758770, mp-773055",3.4329270939201786,-7.902173436111113,4.0,3.3131,609.4635218849545,-426.71736555,-3.319983288518518,0.0,1.0,0.0,0.0,4.0,1.0,4.606296296296296,0.1111111111111111,0.0,0.0,9.928357047495393,1.679648148149074,1.0183177787025035,2.0570565090637354,4.315399730544802,297.83627320128534,254.6296296296296,116.98589482701479,0.04629629629629629,0.048112522432468816,0.0,0.0,0.0,24.629629629629626,0.1350925925925926,0.12576115990862913,0.0,0.0,1.2160321785459705,1.0198517854932605,-0.2564506172833333,0.14814814814814814,0.25660011963983365,164.8932767214049,0.5099258928694687,3.219228395061112,0.6424663662258613,0.2962962962962963,0.3475084025925926,2.9944444444444445,0.35972222222222217,0.3110460001310591,0.7524536908855572,2.9627777777777777,-0.7346814057510564,-0.10304180711055494,0.4977280894488413,26877.74074074074,7.924847037865961,7.920345666105755,609.4635218849545,3.407004661852977,4.481481481481481,0.08860251362212508,9.415647977777775,0.11710560790021672,3.592592592592593,0.4628315990773417,4.0,0.0034500807003949694,627.9308760615903,0.30233622875647825,1.4971394764005732,0.0015500898299797329,0.002171946695981289,0.005499286236474092,0.961889314614236
"mp-300773072, Ba8Nb7O24, Ba8LiNb7O24, mp-780569, mp-773072",6.0366228852795984,-8.034962941282053,3.0,0.0,586.7254503785916,-313.36355471,-3.218956624871795,0.0058146000000000005,1.0,0.0,0.0,3.0,1.0,8.946410256410255,0.2393162393162393,0.0,0.0,13.942925728843631,3.8183589743589743,3.202232207419458,2.709307340156001,7.561040240188106,345.4605748488947,786.3247863247863,564.8376458957507,0.06837606837606837,0.096698363239186,0.0,0.0,0.0,36.93162393162394,0.1535042735042735,0.1205039700938782,0.0,0.0,2.2288255343282297,0.8394134769280921,-0.36410256410256414,0.20512820512820515,0.290095089717558,189.7563139800697,0.4197067386150749,7.303418803418803,0.5287973546216683,0.4102564102564103,0.4711877528205128,2.6085470085470086,0.4009401709401709,0.3014611457752984,0.5863272781587178,6.939316239316237,0.19760041973103007,-0.0687709756277634,0.5116001495751067,28111.461538461543,5.631465323867983,5.631460634080963,586.7254503785917,3.2798949779392617,6.641025641025642,0.06647061240454932,6.5943958445443975,0.3984907504306484,3.5384615384615383,0.44076549200767495,156.0,0.005008250675618926,604.5038182505132,0.3533115089074377,1.94601702164208,0.004718064459866111,0.0022561187380315604,0.014214952619344894,1.5334890732085342
"mp-300773078, LiCa2Nb3O10, Li7Ca8Nb12O40, mp-766983, mp-773078",4.149492080924645,-8.0770738909375,4.0,2.0222,841.6723642300784,-516.93272902,-3.1654051035937494,9.609999999999999e-05,1.0,0.0,0.0,4.0,1.0,5.2821875,0.1875,0.0,0.0,13.418254750409048,2.045651041665625,1.0998134172728191,2.796656765228797,6.299532242031408,357.9437296881269,603.125,606.0486134585244,0.046875,0.05182226234930312,0.0,0.0,0.0,25.359375,0.120625,0.11515784005008085,0.0,0.0,2.2651113210778404,1.080300668525897,-0.3083333333328125,0.15625,0.2706329386826371,199.08049688582662,0.5401503343991567,3.714427083332813,0.6805467763152883,0.3125,0.35963899671875005,2.078125,0.3140625,0.2808199837640654,0.6257807623281496,3.40609375,-0.847095341047271,-0.08908446142421728,0.5036040904634942,28372.4375,5.2784072225567735,5.278225193782959,841.6723642300784,4.70509155300353,5.5625,0.07603908922273353,6.1583027083740225,0.2401486865568229,3.625,0.4953588348999017,2.0,0.002499996481076641,867.1758785386145,0.35572642639022634,1.899835519196333,0.001511287283470335,0.0015727286993556275,0.006098143937865924,1.1347179094260105
"mp-300773081, Li2Ti6Zn3O16, Li3Ti6Zn3O16, mp-759849, mp-773081",4.122407256299891,-7.579607475,4.0,2.8292,606.8717699020037,-409.29880365,-3.0331314957407414,0.0,2.0,0.0,0.0,4.0,0.0,4.376018518518518,0.3888888888888889,0.0,0.0,9.8212417811322,1.218999999999074,1.4556344041420468,1.8757714462371256,3.921673978414917,300.13281748990846,293.5185185185185,52.337343559491046,0.018518518518518517,0.032075014954979206,0.0,0.0,0.0,24.074074074074076,0.13925925925925925,0.1257995008070071,0.0,0.0,1.223313580087435,1.0405312558311062,-0.25061728395,0.14814814814814814,0.25660011963983365,167.0914966796764,0.5202656280292667,2.9711728395055554,0.6554936162240981,0.2962962962962963,0.3490169285648148,3.7166666666666655,0.3777777777777777,0.3139749144654397,0.7524536908855572,2.7205555555555554,-0.7244938285587513,-0.14734743087394808,0.4672031766015659,26971.518518518522,7.915541298828107,7.906124996808053,606.8717699020037,3.3925163278162107,4.481481481481481,0.08898090614549395,9.402623452849447,0.08650614725802093,3.592592592592593,0.4586566877211546,4.0,0.003453518413360266,625.2605914018045,0.3018715753941394,1.4971394764005732,0.00154642412052295,0.002181222374032819,0.005522771899698298,1.1387252128008425
"mp-300773084, Ba6Ti7Nb9O42, Ba6Li2Ti7Nb9O42, mp-773061, mp-773084",5.048538858316176,-8.581777298125,4.0,0.0,877.2693366862289,-549.23374708,-3.3366531365494776,4.5e-06,2.0,0.0,0.0,4.0,1.0,5.443125,0.1953125,0.0,0.0,9.718788685614324,2.01321875,1.1555956497253106,1.3226622489527278,3.1585509918855714,242.00682081966653,489.0625,435.7358404541105,0.0234375,0.04059494080239556,0.0,0.0,0.0,24.63671875,0.118203125,0.08761498443786242,0.0,0.0,1.5685220567674265,1.1269953634786258,-0.287109375,0.1640625,0.2841645856167689,134.11054078732423,0.5634976818707744,4.0796875,0.7099625908561568,0.328125,0.37997424007812497,2.65390625,0.3006640625,0.21378769926936086,0.4853034197073904,3.792578125,-1.1695996427094737,-0.09725142123800964,0.5163024509993519,29756.1875,8.572205694253451,8.585890671876628,877.2693366862293,4.904084678516375,6.015625,0.07295364983546751,10.224945301547473,0.10945034329971697,4.015625,0.4597307414908345,8.0,0.002668267331075448,903.851474857158,0.27812469586511884,1.4736454320408965,0.002326413818986751,0.0015089120607809409,0.009507085371523158,1.322119876154269
"mp-300773087, MgSi4(CuO6)2, Li2MgSi4(CuO6)2, mp-756830, mp-773087",3.4943183388219885,-6.8993092552631605,4.0,0.8613,216.56881773757,-131.08687585,-2.568175533157896,0.0,1.0,1.0,0.0,4.0,1.0,4.414473684210527,0.2631578947368421,0.05263157894736842,0.0911605688194146,8.688944084725094,0.7211929824565789,0.2606121496028918,1.5655130229195628,3.1471529280688526,248.43227119795887,177.63157894736838,104.23012840628195,0.013157894736842105,0.022790142204853647,0.0,0.0,0.0,21.315789473684205,0.1330263157894737,0.1190319767786996,0.0,0.0,4.31258298727812,1.161684225403397,-0.5869736842105263,0.15789473684210525,0.27348170645824377,128.114310017393,0.5808421128215284,3.1059210526315786,0.7318152045355603,0.5263157894736842,0.3915822442105263,1.4868421052631575,0.4098684210526316,0.3739916035542588,0.5230159714303103,2.5189473684210517,-1.6519130168203593,-0.12360921086364975,0.4986659811888025,28814.684210526317,5.461611287301168,6.85565725772409,216.56881773757,1.2106564956699182,4.2105263157894735,0.08773192834724478,5.872259873419397,0.12934328932187011,4.578947368421051,0.4899005524833697,2.0,0.006018064782351925,223.1310694838361,0.2961877798975939,1.9005757984492408,0.0029600698782241627,0.0017545789952327375,0.013794538206806251,0.994930918914822
"mp-300773089, KNb2PO8, K3Li2Nb6(PO8)3, mp-773047, mp-773089",3.4713650544746035,-7.974136721111113,4.0,2.2181,550.8908232255752,-287.06892196,-2.9239683792857147,0.0,1.0,0.0,0.0,4.0,0.0,5.620833333333333,0.16666666666666666,0.0,0.0,12.103711802985153,1.7640833333333332,1.392333056519803,2.395742751910842,5.361293275015775,334.6363694668666,706.25,449.3581456428218,0.02083333333333333,0.03608439182435162,0.0,0.0,0.0,23.541666666666664,0.11625,0.10307174550875822,0.0,0.0,1.9742903167402468,1.161360692189204,-0.4920188492062499,0.1875,0.27873100333874273,185.36634241075512,0.5806803462384004,4.2682688492062475,0.7316113913839866,0.3958333333333333,0.39780872741312495,1.6104166666666666,0.33124999999999993,0.257769882841266,0.5480394349152461,3.77625,-2.1151986674351666,0.03878518973722383,0.502947485719647,30458.66666666667,7.9601269426405015,7.960127572861634,550.8908232255752,3.079573322283017,5.0,0.06534870156161406,9.469292521778394,0.2017355700169509,4.5,0.5258978394765521,146.0,0.0037508507733450655,567.5833660601332,0.3350562142346924,1.4433756729740643,0.0038362010532305545,0.0012200762510931713,0.016212487998970068,0.9514020887334972
"mp-300773118, Ba6Ta9Ti7O42, Ba6Li2Ta9Ti7O42, mp-773060, mp-773118",6.595807422604648,-8.988721079375,4.0,0.0,870.961658537952,-575.27814908,-3.49927320483073,5.91e-05,2.0,0.0,0.0,4.0,1.0,5.425546875,0.16015625,0.0,0.0,11.348707917059047,1.9218125,1.151039722754769,2.8312606710270765,7.422899280385352,280.840325575296,348.4375,196.7075180470996,0.0234375,0.04059494080239556,0.4921875,0.8524937568503068,0.0,24.70703125,0.1178515625,0.08716484185588658,0.0,0.0,1.9517843914713056,1.1271266185568096,-0.287109375,0.1640625,0.2841645856167689,163.8073874180572,0.5635633094074287,4.077578125,0.7100452763777659,0.328125,0.37997424007812497,3.74375,0.3006640625,0.21378769926936086,0.4853034197073904,3.79046875,-1.1990497401769322,-0.08789399987645091,0.4900293565676054,29737.671875,8.538092761094196,8.549600146726025,870.9616585379521,4.868823685717111,6.0625,0.07348199472687947,10.182830569252095,0.1837708024589508,4.015625,0.4558180036995926,8.0,0.002451861770489488,897.3526677533107,0.2905639483740128,1.4736454320408965,0.0024190633469596554,0.0009658905582177137,0.009575937581105412,1.6526389827457322
"mp-300773176, LiCrAsCO7, Li2CrAsCO7, mp-770129, mp-773176",2.9033136142712395,-6.710547519090909,5.0,0.9972,294.96999488216176,-147.63204542,-1.8877638456818169,3.9999995999999998,1.0,1.0,0.0,5.0,0.0,3.315454545454545,0.2727272727272728,0.01818181818181818,0.03636363636363636,5.313136690092144,0.8641636363636364,0.7361201087767231,1.757722041979193,3.5798891669191093,124.74590314079748,296.3636363636364,127.35062551154518,0.01818181818181818,0.03636363636363636,0.0,0.0,0.0,16.763636363636362,0.10763636363636367,0.05962028608113764,0.0,0.0,3.9057559389374883,1.1273083095220222,-0.26787878787818176,0.14545454545454545,0.24796693994519736,117.34608473279243,0.563654154882134,2.169696969696364,0.7101597345116076,0.3818181818181818,0.37924399718181817,2.167272727272727,0.33709090909090905,0.19487771117818886,0.4089898865164361,1.9018181818181816,-2.344588888723583,-0.05847095264428396,0.5613259471931881,28787.90909090909,8.253116249481879,6.102842534910629,294.96999488216176,1.648932399698193,3.8181818181818175,0.07458385727941186,5.748312894524809,0.2908141419369603,4.727272727272728,0.5490780970018158,4.0,0.005188181434797257,303.9078806970863,0.21075532683509407,2.299838298304276,0.002896690825903216,0.0003691663295721648,0.01105402580460524,0.8028748693200289
"mp-300773184, LiMnSnO4, Li2MnSnO4, mp-770037, mp-773184",4.82288170349912,-6.478261155714287,4.0,1.0382000000000002,168.42446841880496,-90.69565618,-2.145422201048472,7.9999993,1.0,0.0,0.0,4.0,0.0,4.654285714285714,0.5357142857142856,0.0,0.0,6.7592529172978875,1.5715357142857145,1.1442426573627515,2.4042903828152618,5.668777019193093,134.53232143319343,342.85714285714283,149.82983545287883,0.03571428571428571,0.06185895741317419,0.0,0.0,0.0,24.82142857142857,0.1367857142857143,0.08520308871473271,0.029234746428571424,0.050636066160678485,0.6557598023417927,0.8984180228646587,-0.5434256978642855,0.14285714285714285,0.24743582965269675,71.35490012473723,0.4492090115484915,3.4566399835785715,0.5659678893679508,0.42857142857142855,0.33602819465499995,3.5785714285714283,0.4089285714285714,0.2512405445474313,0.3571428571428571,2.913214285714285,-0.7862311812956547,-0.1002726060081396,0.4945823865436542,25935.42857142857,5.619219887000001,5.9336563331762875,168.4244684188049,0.9415214011467836,4.857142857142857,0.0831233141563941,6.579283811111113,0.08845679767729839,4.857142857142857,0.5036869688855571,74.0,0.01346580407844992,173.52789823636314,0.33195313030903345,2.9965967090575765,0.008087623012303941,0.007859441654211275,0.030697109632235025,1.2678076680231378
"mp-300773195, NiSn(PO4)2, Li2NiSn(PO4)2, mp-763591, mp-773195",4.146331686620766,-6.63273565,4.0,2.7113000000000005,294.23238779897616,-159.1856556,-2.2744883305158723,4.0000002,1.0,0.0,0.0,4.0,0.0,4.474375,0.375,0.0,0.0,5.79571201646336,0.5736666666666667,0.026300612582641915,1.238839062276542,2.642288488813409,89.39351284566956,360.4166666666666,294.70883700885366,0.0,0.0,0.0,0.0,0.0,20.77083333333333,0.13104166666666667,0.09859318596862787,0.00134515,0.0023298681438012753,1.1239089423809605,1.2134065214458731,-0.8138640872999999,0.2083333333333333,0.27322660517925,43.76904912276609,0.6067032608545886,3.3663640873,0.7643982093033223,0.5416666666666666,0.4163453171875,1.9583333333333333,0.42604166666666665,0.3305137914209397,0.4487637339278753,2.5525,-2.1447918270924284,0.14741929050439806,0.5217383887704402,30421.5,9.290102195921444,5.64723263,294.23238779897616,1.6448090507514808,4.25,0.0815681787431136,5.4922685441195735,0.13586058617524654,5.083333333333333,0.5070593162947385,11.0,0.0043729332529898034,303.1479233816728,0.29879640526058915,1.7057907908715602,0.001208275565178769,0.0022843467892525115,0.00730768232133134,1.1347595463053628
