,density,bandgap,volume,total_magnetization,energysStab,atomMean,transition,chalcogen,metalloid,ICSDVolum wmean,ICSDVolum wstd,BulkModulus wstd,BoilingT wstd,NfValenc wmean,NfValenc wstd,IsFBlock wmean,IsFBlock wstd,HeatCapacityMolar wstd,BCCenergy_p wstd,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,GSvolume_p wmean,NpUnfilled wstd,NValanc wstd,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wmean,Crystal System,symmetry ops,meanbv,stdbv,meanValenceOcc,vx,vz,Hall Number,strainlatticemean,strainlatticestd,Coordination,numberDensity,maxForce,avgIonicRadVol,SpaceGroup,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens
"mp-300774310, Li4Cr2Fe3Co3O16, Li10Cr2Fe3Co3O16, mp-775698, mp-774310",4.508577314862178,0.0,269.6303547944064,13.0000008,0.13016159500372115,12.392857142857142,3.0,1.0,0.0,3.2642857142857142,3.4183364195981385,8.083694851302809,105.9193865202038,0.0,0.0,0.0,0.0,5.689638009431474,0.3677975017285627,4249.006988423034,1.0539285714285715,0.647718681061399,-0.20134523809428564,2.123988095237143,0.4571428571428571,1.1701212216985846,0.07841001428571429,0.0979031092235192,1.922642857142857,2.0,1.0,-0.22374985215660045,0.4901838782255131,25891.857142857134,5.4683885640861725,8.733094574767092,1.0,269.6303547944064,1.5072795052941883,5.071428571428571,0.103845874554258,0.2231248270798456,0.38165459812768543,1.0,12.392857142857142,0.008749741145381145,277.8004241750317,2.333211853008725,0.004652445384619665,0.004909396361134812,0.017064197516845292,1.249098164736308
"mp-300774315, Li4Ti3Co3(NiO8)2, Li10Ti3Co3(NiO8)2, mp-763517, mp-774315",4.293240075325866,0.7469000000000001,279.0778517153788,1.0001959,0.05712205937500059,12.25,3.0,1.0,0.0,3.3740714285714284,3.3656561024561022,7.274164514757353,115.0025953212024,0.0,0.0,0.0,0.0,5.664566338643935,0.3990810449979187,4248.952440690245,1.0109285714285714,0.6260514258070993,-0.1977023809514285,2.239273809522857,0.4571428571428571,1.1789826122551597,0.04168764714285714,0.06425681098557785,2.041571428571429,2.0,1.0,-0.21362683675678448,0.4948595618758935,25945.821428571428,5.477734108036628,8.970575594800456,1.0,279.0778517153788,1.560092618625475,5.035714285714286,0.10033042689663588,0.13428059415623206,0.41543769211090575,1.0,12.25,0.007523172653048605,287.53418970020635,1.6914400337449458,0.00376529113109793,0.004743200775492435,0.014093056719047438,1.1929016175698073
"mp-300774318, Li4Fe3Co3(NiO8)2, Li10Fe3Co3(NiO8)2, mp-764308, mp-774318",4.488043496600028,0.0,275.81986596014656,19.0000112,0.05327050048214321,12.678571428571427,3.0,1.0,0.0,3.2478571428571428,3.430039626117269,8.150572785681621,105.36221233324166,0.0,0.0,0.0,0.0,5.664139287676821,0.40314082491500974,4249.01521746815,1.003642857142857,0.6203160978279461,-0.2009166666657142,2.111559523808572,0.4571428571428571,1.1393696789480234,0.08691565285714285,0.09241508460134497,1.9106428571428573,2.0,1.0,-0.2827382650973068,0.4757758783841465,25882.857142857134,5.486172827694035,8.894330574760334,1.0,275.81986596014656,1.541879924579415,5.107142857142857,0.10151553044422748,0.11548028150093938,0.4084501421921457,8.0,12.678571428571427,0.00809737307311297,284.17748371860495,2.116504627147008,0.004569852503992288,0.004799227488822045,0.016681269910462614,1.2492193095478463
"mp-300774319, Li4Ti2Fe3Ni3O16, Li10Ti2Fe3Ni3O16, mp-767786, mp-774319",4.261492746096799,0.01529999999999987,281.76550876802565,16.0000008,0.06826100894810505,12.357142857142858,3.0,1.0,0.0,3.3395714285714284,3.3684038065650084,8.092526156388791,105.10848483197478,0.0,0.0,0.0,0.0,5.660236708542732,0.3875227553183641,4248.967966874825,0.9835,0.6452281039465415,-0.20288095237999992,2.2041666666657136,0.4571428571428571,1.1870044615909134,0.05798726833333333,0.08763246452370141,2.0012857142857143,2.0,1.0,-0.23885814229012944,0.5050902722354131,25953.107142857134,5.57039228022993,8.850223397279985,1.0,281.76550876802554,1.5751170783002977,5.0,0.09937341203479977,0.10764041002666286,0.4167702922831829,1.0,12.357142857142858,0.007452425012461188,290.30328544920553,2.0438434182606424,0.004166497475919379,0.0046979571362971645,0.016329271992395627,1.1918569900599345
"mp-300774351, Cr3(CuO6)2, Li3Cr3(CuO6)2, mp-764630, mp-774351",3.3285074585213965,0.11769999999999993,948.0253629602059,16.0000182,0.05148655676470604,13.294117647058822,2.0,1.0,0.0,5.2543137254901975,4.958572792333539,11.580253380575217,190.3871670758268,0.0,0.0,0.0,0.0,8.142650595505872,0.6030452475245028,6185.836587567271,1.820392156862745,1.4578748760341105,-0.4184313725490196,3.2347058823529413,0.6655122646461624,1.4451392762892767,0.0,0.0,2.8162745098039217,1.0,4.0,-0.42014108135164174,0.4753159968709124,31635.882352941167,8.056802940181063,8.401139777000001,81.0,948.0253629602059,5.2996228899323405,4.235294117647058,0.07172803878123073,0.11645334821220127,0.5122222447681398,14.0,13.294117647058822,0.0018369843223055527,976.7514794832628,1.6109486985446062,0.0007308798513037006,0.0013962941651116053,0.003287488801188953,0.9255168986058241
"mp-300774353, Li2Ti(NiO3)2, Li3Ti(NiO3)2, mp-762559, mp-774353",4.242342794980946,0.4798999999999998,323.07695200458784,6.0,0.0638456647359309,12.0,2.0,1.0,0.0,4.245681818181819,3.1426900867576735,12.989824371025295,187.74884682327897,0.0,0.0,0.0,0.0,5.360617137131608,0.369211294539747,4390.183894887963,1.2824999999999998,1.1713525019755144,-0.2419696969681817,2.8442424242409086,0.4723774929733301,1.2489665149121894,0.027063907575757586,0.04687488028674176,2.6022727272727275,1.0,4.0,-0.2427195419271821,0.463119273371844,24821.181818181816,7.3189859674650135,5.6034499389346815,63.0,323.07695200458784,1.8060550666142232,5.636363636363638,0.1021428479971898,0.10526643594858524,0.4209003097611301,12.0,12.0,0.005775877182228164,332.86650672727893,1.7248787237282068,0.0027019273099358,0.004097235270005735,0.010374043511117944,1.1896661033681204
"mp-300774369, LiV24O58, Li3V12O29, mp-765490, mp-774369",3.3863899990622217,0.09840000000000004,1057.945592868879,5.000000099999999,0.03902931644578267,12.27710843373494,1.0,1.0,0.0,5.468393574297188,4.954098298720752,21.77838811158648,482.5204015299401,0.0,0.0,0.0,0.0,8.396836525402199,1.0642365626488892,6123.547896729018,2.1355823293172693,2.886303653718933,-0.4137884872823293,3.4414591700132533,0.6588304145995142,1.7346143529431075,0.0,0.0,3.0276706827309234,2.0,1.0,-0.12737004011695907,0.4497276857787927,31449.698795180724,13.194350160989526,10.138344837010669,1.0,1057.9455928688787,5.9140956553777935,4.662650602409639,0.0784539399374264,0.2285423742225019,0.4930792652002597,1.0,12.27710843373494,0.001670509557756088,1090.0024022783982,1.0336197874470947,0.0006405321089466479,0.001251219619989672,0.003082016652831606,0.9348603249589316
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",3.389066291104061,0.5361,526.8546360344436,1.9981791000000002,0.042678435487806254,12.390243902439025,1.0,1.0,0.0,8.170731707317072,4.1082926829268285,23.414634146341466,506.67195121951215,0.0,0.0,0.0,0.0,6.747341463414633,0.4382723364634145,6573.2631591407435,3.2241463414634137,3.0685365853658535,-0.6277439024390243,5.123963414634146,0.7073170731707317,1.3902439024390243,0.0,0.0,4.496219512195122,1.0,4.0,-0.12731985784235014,0.44974666101664745,31815.29268292684,13.199051063700411,9.58412807341643,63.0,526.8546360344436,2.9452069510848293,4.7073170731707314,0.07782032689054591,0.18166689728338567,0.4939392265107753,12.0,12.390243902439025,0.0033198858986021205,542.8188583609234,0.9099882003013476,0.0012551323579448347,0.0025125000183022165,0.005271068442660226,0.9358554740230266
"mp-300774408, Li4Mn3Cr3(NiO8)2, Li10Mn3Cr3(NiO8)2, mp-761445, mp-774408",4.261055143955353,0.9221999999999996,281.3424056213712,11.0000005,0.05110353092261821,12.25,3.0,1.0,0.0,3.2759285714285715,3.413565073380626,6.814390535282443,87.70152741089565,0.0,0.0,0.0,0.0,5.667602033038134,0.4220884806009601,4248.998796058449,1.087214285714286,0.7515338193538951,-0.20504351395642847,2.1266149425278567,0.4571428571428571,1.1672398980465997,0.008512284014778321,0.01700795928970326,1.9215714285714285,2.0,1.0,-0.1953898987555346,0.485826218635775,25890.214285714286,5.51882437450938,8.945108326552534,1.0,281.3424056213712,1.5727518598067478,5.107142857142857,0.09952285699043258,0.2521606002536473,0.4007157485640775,8.0,12.25,0.00784424211248342,289.8673618541044,2.7571798665169696,0.00461462228585604,0.00470502226550449,0.018376697819101288,1.1832998299844404
"mp-300774411, LiV2O4, Li2VO2, mp-764906, mp-774411",3.493179442365599,0.8302999999999998,164.30704343957277,6.0000014,0.06762483041666556,11.571428571428573,1.0,1.0,0.0,5.658571428571428,3.0344191074615736,21.18924555013998,435.3262553205682,0.0,0.0,0.0,0.0,5.592557276317239,0.9338989911672152,5006.596963128112,2.2323809523809524,2.7678871170932027,-0.3420634920619046,3.763492063490476,0.5387480237611789,1.3519113872931798,0.0,0.0,3.421428571428572,2.0,1.0,-0.09535531043544647,0.4428405455589061,25897.285714285717,5.071549580591069,5.648533068363911,1.0,164.30704343957277,0.9185042957822328,5.142857142857143,0.08520632899799442,0.0762360370888368,0.5069262787474546,11.0,11.571428571428573,0.01226768447144523,169.2857111628353,1.8516401995451028,0.004946855484861018,0.00805639402285254,0.019844590145101385,0.9569620429699044
"mp-300774432, K2Li2NiO4, K2Li3NiO4, mp-773981, mp-774432",2.7928124121053846,0.012699999999999987,510.7873028661464,10.0372755,0.06479018666666736,11.555555555555555,1.0,1.0,0.0,7.633888888888887,5.776004081382573,8.256241559654006,129.52086585318222,0.0,0.0,0.0,0.0,3.7375796135044337,0.31786678411193514,3574.7753916142274,0.8063888888888888,0.6881906743926335,-0.25749999999999984,6.281666666666666,0.3849001794597505,0.9984555975339682,0.01653874166666667,0.028645940859923044,6.024166666666668,2.0,1.0,-0.2481459588811079,0.4480839444443167,20990.666666666668,5.303345367878741,10.239795345776225,1.0,510.7873028661464,2.855387828131163,5.277777777777779,0.07047943399923143,0.33488222324545897,0.4460181016613789,1.0,11.555555555555555,0.006750892844761598,526.2646689302935,1.7497795275581798,0.005932142056470755,0.0025915332570943584,0.017485381508451203,0.7904767782446389
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",3.1965518176214114,0.00909999999999922,963.8907243275528,0.00025089999999999997,0.018083583571427475,18.224489795918366,2.0,1.0,0.0,7.6112244897959185,6.893594696613464,15.099445018071512,453.1038569512504,0.0,0.0,0.0,0.0,5.853607478692125,1.0404875040973578,7.305053192714717,2.0072925170068032,1.8797809193328519,-2.196802721088435,7.505374149659864,0.6157120271556331,1.5505727961346192,2.4526077097469377e-06,3.468511086304937e-06,5.308571428571427,5.0,6.0,0.06461086992469008,0.5110166071044886,3953.7346938775513,6.577678240815865,21.131739376871323,450.0,963.8907243275528,5.38831295619482,5.795918367346939,0.05083563806901897,0.16711215902856233,0.8598839217301146,160.0,18.224489795918366,0.014666365071729574,993.0975771654016,1.5096524088903616,0.00820903535165684,0.002267422850435763,0.02064842828235087,0.8992067048928764
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",2.6733235977760668,0.0,467.8358841646818,15.0,0.05127900566287824,11.181818181818182,1.0,2.0,0.0,6.1066666666666665,4.8472107416831305,7.405996131247398,94.72212981250324,0.0,0.0,0.0,0.0,8.601531846829921,0.5662066405998638,6372.742765155235,0.6485454545454544,0.5861183325272448,-1.0405681818181816,4.080568181818182,0.61806297134458,1.610913195151759,0.0469233696969697,0.06635966581770125,3.0400000000000005,5.0,3.0,-1.3463909059741097,0.8194636381145188,500.1818181818182,8.360536522579707,8.360536825642702,433.0,467.8358841646818,2.6152820982648644,4.181818181818182,0.07053755626061327,0.3251225853915937,0.5213561273756834,146.0,11.181818181818182,0.010557022836465306,482.0117792907553,1.5640591394622958,0.01516114845497716,0.002829458635997205,0.04254232983610713,0.7655414573954101
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",2.8344634981734904,0.2713,434.2177641752234,9.0000005,0.03240083706439467,11.0,1.0,2.0,0.0,6.13939393939394,4.812904905270921,4.846431383332659,60.00103031867129,0.0,0.0,0.0,0.0,8.56448919127335,0.5352127662813375,6372.716680024283,0.5488484848484848,0.4461802458131721,-1.0457980668757576,4.08791927899697,0.61806297134458,1.6603184887033604,9.397596656212123e-06,1.3290208644927227e-05,3.0421212121212124,5.0,3.0,0.030431869053889626,0.5186009175735031,32664.454545454544,8.228779166888941,8.22877952918857,433.0,434.2177641752234,2.427351094334424,4.181818181818182,0.0759987331763867,0.17299945554613172,0.4778706469613056,146.0,11.0,0.011633370962312126,447.3749966474968,2.1358800226310417,0.016318753257902094,0.0030485217139687875,0.04583605309447715,0.8113998384358098
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",3.544466870059673,0.14360000000000014,872.4027863452568,1.0000449,0.07425142945312313,11.907894736842106,1.0,1.0,1.0,4.37608552631579,4.006008198020702,9.123932103679227,255.39998683136054,0.0,0.0,0.0,0.0,6.9626608646404025,0.5704528780490815,5083.683214613258,3.1636842105263154,4.313513231565653,-0.586907894736842,3.0670394736842104,0.5469634129164875,1.3903971400516155,0.0,0.0,2.4801315789473684,2.0,2.0,-0.13902717279822027,0.4936895543698371,28818.5,7.698941184997226,13.090966631808989,2.0,872.4027863452568,4.876879835070564,4.197368421052632,0.08711572359641992,0.13046783635661088,0.4938899740406648,2.0,11.907894736842106,0.0014818540583882672,898.8374631743046,1.864339500427212,0.0007100945265887332,0.00043556382965785915,0.0034244122983594703,1.0068561192408825
"mp-300774552, Li2Y14Ti14(S2O5)7, LiY4Ti4(S2O5)2, mp-774554, mp-756557",4.144355448416328,0.0,1177.0187388944712,-8e-07,0.08887416890119404,17.265822784810126,2.0,2.0,0.0,4.3555949367088616,2.4240875542020817,7.394514074047289,279.4440979434715,0.0,0.0,0.0,0.0,4.100070544998282,0.4761486556072453,3293.3866787068523,1.0008962025316457,1.0451428217211391,-0.506880801687595,3.5434124472572166,0.34726943188824794,0.8953009839974506,7.986497890283546e-07,1.5972995780567092e-06,3.03653164556962,2.0,2.0,-0.09919633869008516,0.5019755455316306,21083.07594936709,10.814889142528738,8.027790183521617,2.0,1177.0187388944712,6.579734777397777,6.354430379746836,0.0671187275014854,0.1554527720739923,0.624871558406924,2.0,17.265822784810126,0.004479003597490049,1212.683583701712,1.9852847533779308,0.005809236693942025,0.0011246399389719737,0.016909525596843663,1.1247781518047726
"mp-300774552, LiY2Ti2S2O5, Li11Y14Ti14(S2O5)7, mp-644527, mp-774552",4.1306553874121965,0.0,170.69629613463016,0.6623366,0.14235177999999848,16.416666666666668,2.0,2.0,0.0,4.353833333333332,1.9021858479128688,6.863029781210173,247.6323944739236,0.0,0.0,0.0,0.0,3.547488924107681,0.4120689923921109,3097.2233221197826,0.9770333333333332,0.9534790005262016,-0.4777013888883334,3.5300347222216666,0.32659863237109044,0.8293236869749819,7.5111111111e-07,1.5022222222200002e-06,3.0523333333333333,3.0,8.0,-0.15303699500718507,0.9001873168801294,381.91666666666674,10.642661442467569,10.642661442467569,337.0,170.69629613463016,0.9542213041611696,6.333333333333332,0.07030029515423966,0.13756269,0.6176991735883176,71.0,16.416666666666668,0.030183156365955262,175.86856460380557,2.1921577396609844,0.03894643737974948,0.007754838931215659,0.11659789312360422,1.1201547044168978
"mp-300774552, LiY4Ti4(S2O5)2, LiY2Ti2S2O5, mp-756557, mp-644527",4.143444413260567,0.0,337.55716508535136,0.2571006,0.10341260324275224,17.0,2.0,2.0,0.0,4.3550434782608685,2.2544991790205104,7.227183299869008,268.955578881604,0.0,0.0,0.0,0.0,3.919652968705912,0.4559144971812689,3231.9790105292946,0.9934260869565218,1.0159716495754303,-0.4977463768113044,3.5392246376808703,0.3407985729089639,0.8745941537864458,7.837681159408697e-07,1.5675362318817391e-06,3.041478260869565,1.0,4.0,-0.18371394682550526,0.9187544229177153,391.9130434782609,10.7560719447352,21.22227494760521,63.0,337.55716508535136,1.8870019185574043,6.478260869565218,0.06813660730378646,0.10226406219199684,0.6224016099203615,12.0,17.0,0.015506689578399463,347.78548474460274,2.055928768267285,0.020082627587418186,0.003921475884964385,0.05896135692533224,1.124256235958588
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",4.16893949995957,0.7881,166.36407762594843,0.0,0.07115334542929119,17.636363636363637,2.0,2.0,0.0,5.445454545454545,1.7209871278469444,7.89594911310187,285.19741061606334,0.0,0.0,0.0,0.0,3.8407288486487774,0.3109856297295021,3657.347779739929,1.2641363636363638,1.0750975767746744,-0.6495170454545456,4.436562500000001,0.3720614896305659,0.8624393618641034,1.0242424242409091e-06,1.7740399180527715e-06,3.787045454545455,3.0,8.0,-0.10487228207005828,0.507784186548717,21598.81818181818,10.957922664693882,10.957922664905189,337.0,166.36407762594843,0.9300034664641802,6.363636363636362,0.06612004320266965,0.06371868667143807,0.6260989276888768,71.0,17.636363636363637,0.032002773057402005,171.40507554209228,1.8763424945954807,0.041583641490355185,0.007956779501734696,0.1196341708938515,1.1318217934121728
"mp-300774697, Li7NbO6, Li8NbO6, mp-37399, mp-774697",2.9401416748243663,3.5059,134.12993884156455,1e-07,0.03399263000000108,7.857142857142858,1.0,1.0,0.0,6.517142857142857,3.9403510410280216,4.964614012211769,315.374564332104,0.0,0.0,0.0,0.0,5.069504001464214,0.13769834724231608,3753.350979973876,1.2457142857142858,0.8554363965669385,-0.2674603174547614,4.4991269841214265,0.40406101782088427,1.0118347314702751,0.0,0.0,4.2316666666666665,2.0,1.0,-0.09243610616161567,0.43144733047715,20119.5,5.337210021097037,5.5898794625491774,1.0,134.12993884156458,0.7498091526690672,5.642857142857142,0.10437639889284464,0.06088438124941487,0.44859518837059664,1.0,7.857142857142858,0.017609694739006133,138.19421011840285,2.19925775976295,0.006938058077836531,0.009868954642876107,0.02430930755036836,0.7959812491836928
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",5.8498653472684765,0.0,1273.907852520686,-0.4607155,0.015560639421685176,23.7710843373494,2.0,1.0,0.0,6.254307228915661,3.5009452442510867,13.928666888331714,259.9935377245242,0.0,0.0,0.0,0.0,4.767133348656946,0.3494312028984846,4071.432991419675,1.3874999999999995,1.1636450468869075,-0.2204668674698796,5.1826054216867465,0.4382297223969448,1.2817141037270532,0.0,0.0,4.9621385542168674,2.0,1.0,-0.3086648495046533,0.4210887063798473,23304.67469879518,11.309968224987516,11.745102850533446,1.0,1273.907852520686,7.121361388267577,5.373493975903615,0.06515384910750617,0.31164994429514953,0.5093155135239634,1.0,23.7710843373494,0.002223527140745328,1312.5085343599146,1.4495933727898824,0.001981325358590731,0.0010391036369388042,0.006546999817288623,1.5032283206921722
"mp-300774712, CuS, LiCuS, mp-558139, mp-774712",5.308297782671608,0.0,179.45389645698353,0.0,0.2734344641666677,22.5,1.0,1.0,0.0,9.3925,3.4875000000000003,33.075,620.57,0.0,0.0,0.0,0.0,0.4350000000000005,0.16002453250000004,3.8341509656928254,3.83025,2.96975,-2.53921875,9.21421875,0.5,1.25,0.0,0.0,6.675,6.0,24.0,-0.44177818650727896,0.31597600050249364,3273.0,3.298881368,16.975515088999998,488.0,179.45389645698356,1.0031777782625615,7.0,0.06686954274562933,0.03279959,0.8273392257947413,194.0,22.5,0.06154331776311925,184.89152897352668,2.5,0.049364435627855814,0.012178882135263441,0.11090775339097507,1.4603156861700222
"mp-300774714, LiSb(PO4)2, Li3Sb(PO4)2, mp-774064, mp-774714",3.6480271855906894,2.0625,290.08572508689036,0.0,0.06925127590277658,12.333333333333336,0.0,1.0,1.0,4.7645833333333325,3.9604628701495646,1.2928422070083505,36.86745873923084,0.0,0.0,0.0,0.0,7.345462013091067,0.5755541570012658,5365.804118811114,1.283958333333333,1.199756829383679,-0.7411210317437499,3.46112103174375,0.5013003923131651,1.4796067420470589,0.0,0.0,2.72,1.0,4.0,0.2261257070794836,0.5534356027470201,30537.91666666667,9.329228703420867,4.6954012543493855,60.0,290.0857250868905,1.6216285014915044,4.25,0.08273416416065008,0.2386255983307093,0.4906623763017219,11.0,12.333333333333336,0.0048617768626773175,298.8756126427481,2.211083193570267,0.002151702196335059,0.0023170006389020537,0.011240146112101966,0.9903785637867164
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",6.957906580517907,0.0,952.2331496973732,-0.2989782,0.061606546980676136,24.94202898550725,2.0,1.0,0.0,7.483526570048308,4.214528371247625,7.47029247539235,426.8096807505041,0.0,0.0,0.0966183574879227,0.13663899153363238,5.750125631106418,0.4400001334707898,5077.9118007908255,1.2328502415458935,0.7816323605152218,-0.2872463768115944,5.805700483091787,0.5465559661345295,1.1205438713088527,0.0,0.0,5.518454106280194,2.0,2.0,-0.2900538880382741,0.4399712262736788,26289.724637681164,9.618965135777193,8.339152827257635,2.0,952.2331496973732,5.3231451328801676,5.579710144927536,0.07246124546486196,0.12770153108108334,0.4845611310220633,2.0,24.94202898550725,0.003289710449880921,981.0867663663536,1.318760946791574,0.002729150080664633,0.001390124134094508,0.007536421134990358,1.7541771625093463
"mp-300774793, La8Cu3O16, LiLa8Cu3O16, mp-776310, mp-774793",6.915601218569491,0.0,374.06832375991837,0.00019669999999999998,0.0730175964814821,24.85185185185185,2.0,1.0,0.0,7.5623456790123464,4.4315559659363135,6.355231317330945,443.0946557339054,0.0,0.0,0.09876543209876544,0.13967541356771307,6.07448327197389,0.4879200959407713,5190.81633009542,1.1595061728395062,0.7397735249117404,-0.2937037037037039,5.8527160493827175,0.5587016542708523,1.1863420280034789,0.0,0.0,5.559012345679012,2.0,1.0,-0.3082029835217464,0.4499083677513732,26819.74074074074,7.876340212810563,8.278892019471456,1.0,374.0683237599183,2.0911055003914463,5.592592592592593,0.07217932737156578,0.2547633758813805,0.4788613743411728,1.0,24.85185185185185,0.008430589037906567,385.4029680381677,1.3333333333333333,0.007013756661963721,0.003538717925575351,0.01918481084600909,1.7410348535083122
"mp-300774859, NbPO5, LiNbPO5, mp-772125, mp-774859",3.580413537812075,2.9960000000000004,378.2199188087339,0.0,0.02205459339285732,13.714285714285715,1.0,1.0,0.0,5.901904761904763,4.5951083623433755,11.096566444088575,304.1152495913574,0.0,0.0,0.0,0.0,8.261690217057911,0.4570792537408536,6258.762271606196,2.363809523809524,1.6974672342457358,-0.8231065759619046,4.1083446712,0.5985621471417397,1.6835875742536843,0.0,0.0,3.285238095238095,3.0,8.0,0.12429932743802262,0.5180321694332032,32497.0,7.1861527370000005,7.064365034,292.0,378.21991880873367,2.1143136222519545,4.285714285714286,0.07403100314809072,0.2124624367748777,0.5251201791504799,62.0,13.714285714285715,0.0036229816881875993,389.6803605685572,1.456862718169367,0.0011675225808613506,0.0017770846455672446,0.006084414229564197,0.9854230257838258
"mp-300774863, Ni9S10, LiNi9S10, mp-767469, mp-774863",5.419283948636488,0.0,260.11109481091256,5.2e-06,0.08872590144736757,21.684210526315788,1.0,1.0,0.0,9.351052631578947,4.206842105263157,40.605263157894726,565.7052631578947,0.0,0.0,0.0,0.0,0.2007894736842113,0.4980094700000001,4.557734157141213,4.592894736842107,3.6871052631578944,-2.673125,9.230230263157894,0.5263157894736842,0.7894736842105261,0.14101453421052632,0.14101453421052632,6.557105263157894,2.0,1.0,-0.057990800712664735,0.5261098373021242,3162.263157894737,5.64393705879676,5.814781835474975,1.0,260.11109481091256,1.454065224247728,5.947368421052633,0.0730457115403402,0.0635521551342305,0.8315257666585982,2.0,21.684210526315788,0.0427407816470382,267.9927210947781,1.497920996921864,0.035602886819054776,0.005212043771904824,0.07651664573465825,1.5373551875473983
"mp-300774883, Fe3(SnS4)2, LiFe3(SnS4)2, mp-754767, mp-774883",4.246809844738581,0.0,258.64237461192204,6.0000002,0.16838824961538545,23.538461538461537,1.0,1.0,0.0,7.5774358974358975,5.880801825582,15.368750794589436,132.57805995857692,0.0,0.0,0.0,0.0,4.29371180661185,0.6043114506312269,6.2895967339542524,1.7819999999999998,0.9935711058632452,-2.4985897435897435,7.821923076923077,0.5024594344170622,0.8075905511806986,0.16235867692307693,0.22960984287356706,5.323333333333333,3.0,4.0,0.13119769129207928,0.5839066526404854,3684.615384615385,6.7251974427518,6.7251974427518,215.0,258.6423746119221,1.4458548287355533,5.230769230769232,0.05026245223546896,0.13690233216607342,0.8630844834398737,44.0,23.538461538461537,0.05273870138317522,266.47949720503783,0.0,0.030761614378155968,0.008313242645981236,0.07695115126886594,1.1483059792947363
"mp-300774918, LiLa7(CuO7)2, Li3La14(CuO7)4, mp-775959, mp-774918",6.8103133706817855,0.03699999999999992,1297.5140717660602,0.0007413,0.037490729687498,23.83333333333333,2.0,1.0,0.0,5.731562500000001,4.79703066047655,5.001941897209079,424.6811215233127,0.0,0.0,0.07291666666666667,0.12629537138523064,6.398974573443772,0.61839530985193,4694.366827209417,0.7987500000000001,0.7131973926153498,-0.2177690972218751,4.421727430555208,0.5051814855409226,1.2987039479590583,0.0,0.0,4.2039583333333335,1.0,4.0,-0.27885705728784066,0.4666644338692417,25530.29166666667,10.74403928324666,10.979017443417213,63.0,1297.51407176606,7.253324165578612,5.583333333333332,0.0739876368888496,0.08704858390127493,0.4691882750687723,12.0,23.83333333333333,0.0024533717175665303,1336.8300456546428,1.4523687548277813,0.002002503762518506,0.0010201987874223321,0.005530907287232583,1.7115115024809084
"mp-300775013, Mn3Fe3(SbO8)2, Li4Mn3Fe3(SbO8)2, mp-775891, mp-775013",4.874197857366303,0.0,283.39742765773656,22.9999146,0.08559902143228992,15.958333333333336,2.0,1.0,1.0,4.272083333333333,4.235886799616659,8.57025196537418,126.8499269149704,0.0,0.0,0.0,0.0,7.263879854572671,0.4680591541109435,5366.309055614955,1.283958333333333,0.6578742135870487,-0.3882579022989583,2.838049568965625,0.5508043361000952,1.2880914903453091,0.06596790377155172,0.11423738106439107,2.4497916666666666,1.0,2.0,-0.1133017453424453,0.5482393135490989,29935.45833333333,5.645311370963388,8.650489747260721,30.0,283.3974276577366,1.5842397822281928,5.708333333333332,0.08468672492322397,0.08018425022258548,0.4525950803520398,8.0,15.958333333333336,0.007932286844217814,291.98465311319353,2.3078970706877047,0.005410873683278979,0.004670904367832959,0.018243441426176333,1.3117127763955538
"mp-300775035, LiNiSnO4, Li2NiSnO4, mp-762809, mp-775035",5.211785755387174,0.5014000000000003,79.12480982026605,0.9999998,0.0709106077857129,16.142857142857142,1.0,1.0,0.0,4.606428571428571,3.1787339444810283,10.198226636558543,159.85329562586122,0.0,0.0,0.0,0.0,5.663514669192909,0.4188493285871176,4599.149922448364,1.0182142857142855,0.9126164309281308,-0.543869047617857,3.4506547619035715,0.4738035414793428,1.1796531832081243,0.021264096428571428,0.036830495391329626,2.9067857142857143,1.0,4.0,-0.1816265123042245,0.4800439525810106,25907.714285714286,4.94037595534112,5.0632956503764905,57.0,79.12480982026605,0.4423211336621431,6.0,0.08846782716951447,0.09632510429166533,0.4860936305921824,10.0,16.142857142857142,0.02177637785800543,81.52237068262997,2.1665358411575864,0.008702834548857688,0.016729547732070568,0.04120838890378679,1.3861225949857838
