,density,volume,atomMean,transition,metalloid,rare,other,NdValenc wmean,BulkModulus wstd,Polarizability wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,GSefflatcn wstd,BCCvolume_padiff wmean,BCCvolume_padiff wstd,MeltingT wstd,GSestBCClatcn wstd,GSestFCClatcn wstd,BCCenergydiff wmean,GSmagmom wstd,SpaceGroupNumber wstd,NUnfilled wstd,meanbv,vx,VegardVolume,strainlatticemean,strainlatticestd,Coordination,numberDensity,initialAnisotropy,li-ion fittability,oxidation flexibility,NNDist,positiveoxidationpop,avgIonicRadVol,AtomicNum Density,deltaShannon,detLatticeVec,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,positiveoxpopdens
"mp-300775622, Li2MnCo3O8, Li3MnCo3O8, mp-777604, mp-775622",4.5338774047321895,136.83695241301848,12.571428571428573,2.0,0.0,0.0,4.0,0.4642857142857143,15.575810327136715,1.1914356944588376,4.511147317277347,240.8485500924443,0.6684105763299311,0.03571428571428571,0.06185895741317419,0.0,0.0,0.2901785714285714,2657.604745260533,0.06185895741317419,1.2369642857142855,1.3210146431815202,0.9841947972485152,-0.2457009441696427,0.44418183966946695,137.2705337242996,0.4920973987440359,0.6200038711966881,0.3363587292025,0.143677024018669,13.699617807122376,0.37457458863219695,-0.2343175291336297,5.535268956943646,1.178416592844791,136.83695241301848,0.7649418185735277,6.0,0.10231154489427273,0.019687982033391355,6.284402241316949,4.285714285714286,0.8999400254736424,0.42857142857142855,0.4031541036507705,12.571428571428573,0.01778984502673887,140.98324890808541,2.3733211036908783,0.00985440384868521,0.037783247000399305,1.2483752599200206,0.04384780495468831
"mp-300775622, LiMnCo3O8, Li2MnCo3O8, mp-777603, mp-777604",4.37985245703229,139.0175061832336,13.307692307692307,2.0,0.0,0.0,4.0,0.5,16.921361364092466,0.6040792430457268,5.028734937278349,271.49742452492734,0.7255891857595508,0.019230769230769232,0.03330866937632456,0.0,0.0,0.24361538461538465,2861.621570702116,0.03330866937632456,1.2744230769230769,1.4609297695030103,1.1359052610578388,-0.2629984526961538,0.4792004836785666,153.64001935032724,0.5679526306534567,0.7155754746211954,0.362148782795,0.15472910278933585,13.953960647482116,0.4261253808876988,-0.2524100573670636,5.645003589429496,1.1823612135117498,139.01750618323362,0.7771314847205116,6.0,0.09351340242620383,0.030990536899135737,6.303792273502191,4.615384615384615,0.9220244615661412,0.38461538461538464,0.4344816878405683,13.307692307692307,0.017053584663364284,143.22987563809178,2.1317548400847723,0.009919552463960042,0.03719059932630638,1.2078485667133465,0.03596669324084762
"mp-300775640, Ni5Te(PO4)6, Li4Ni5Te(PO4)6, mp-850365, mp-775640",3.688853867304574,446.0518250182919,13.166666666666664,1.0,1.0,0.0,4.0,0.3472222222222222,10.326841879027901,0.2811991408061615,2.739976548696184,165.8125870607469,0.7322487395087929,0.0,0.0,0.0,0.0,0.2018611111111111,3100.490832205392,0.0,1.5368055555555555,1.2499705166276007,1.2516308240259588,-0.6907969576701388,0.6100188925230396,88.87966626059587,0.6258154121455484,0.788478011024808,0.4185896935532639,0.0358074260749038,12.028810178299247,0.4833253511473698,0.14866037666858567,7.942245447581329,1.1615722268536253,446.05182501829177,2.49350550557185,4.305555555555555,0.08070811053967485,-0.011527356197421993,9.447216601952258,4.916666666666667,0.9012891466357472,0.3055555555555556,0.5004389979081326,13.166666666666664,0.004850492254030546,459.5676413681714,1.5523280008497629,0.012571953225099632,0.07915648252491847,1.0314042098109053,0.024660811553789533
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",4.5350981404378965,602.7158410693669,15.75,1.0,0.0,0.0,3.0,0.6944444444444443,13.151773104888525,0.8433916097563501,1.659112551360093,217.17564874406938,0.5772694932791733,0.0,0.0,0.0,0.0,0.2502222222222222,4133.366173071502,0.0,1.3233333333333333,1.3588783841694454,1.204142168494117,-0.6163266283527776,0.4869326443702589,160.50020159981185,0.6020710843760378,0.7585620326559943,0.5248029855838888,3.654807377354988e-05,20.974521581088702,0.4530418452861136,-0.1523194013785422,7.892216111032735,0.8156485805971783,602.715841069367,3.369283979367691,6.0,0.07963951953682873,-3.191074818720274e-05,9.385424155635445,5.833333333333332,0.7435363977691452,0.3333333333333333,0.4828794266456278,15.75,0.003905982204566004,620.9787337696092,2.6404965862924765,0.002723129513199466,0.00857807945221723,1.2174329955081595,0.02654650651227624
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",3.2100335123534016,266.0159950611317,13.444444444444445,3.0,0.0,0.0,4.0,0.375,13.63942633021213,0.9942644572530944,3.8616781162251455,303.957004959908,0.7402429217507756,0.0,0.0,0.0,0.0,0.19216666666666668,3099.8026144049195,0.024056261216234408,1.5993055555555555,1.8508667211873373,1.3060886444101174,-0.2953831417624999,0.512658471894196,182.6063107587356,0.6530443223294944,0.8227842881421714,0.3854500773658333,7.460344318899443e-06,17.424993579182974,0.6484787516627084,-0.18656292758206847,6.436731749361793,0.8913715921860341,266.0159950611317,1.4870746201473481,4.111111111111111,0.06766510410723052,0.07739333571806918,6.707601996083954,4.722222222222221,0.7460461829822584,0.3333333333333333,0.5730907104176776,13.444444444444445,0.007173484059191459,274.07654572747924,1.5565473029024337,0.003742053323439653,0.01943546428708108,0.8829650102224597,0.022555034702410173
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",4.287238743711594,136.23737705130742,13.833333333333336,2.0,0.0,0.0,3.0,0.6111111111111109,12.247448713915892,0.8352790765980369,3.6573923075161887,215.2645337861601,0.6910128898653464,0.0,0.0,0.0,0.0,0.2556111111111111,4132.922536277642,0.0,1.5747222222222217,1.2677430246478227,1.2779090943042402,-0.387159961686111,0.5629963679906456,143.01974503241084,0.6389545473003769,0.8050322839862158,0.5257524557227777,0.060811427866453466,20.155223260766874,0.4922234762963709,-0.23907310947560875,5.4402166798411935,1.1818226778929064,136.23737705130742,0.7615900904074691,6.0,0.08808155485466197,0.0,6.3582921973348085,5.666666666666668,0.8842023989993831,0.3333333333333333,0.4316976268518171,13.833333333333336,0.018370675275348133,140.36550581333918,2.5603819159562016,0.012447890217172715,0.037949529590957036,1.1826267360924856,0.029360518284887324
"mp-300775672, LiCo3Sb(PO4)6, Li6Co3Sb(PO4)6, mp-767558, mp-775672",3.166615939751145,459.0128696766677,11.914285714285715,1.0,1.0,0.0,5.0,0.17714285714285713,5.869113898978591,0.18169472275647144,3.4963324071614315,85.76188930297845,0.8381069692632273,0.005714285714285714,0.011428571428571429,0.0,0.0,0.18113142857142853,2551.2385130869625,0.011428571428571429,1.0737714285714286,1.1501756018547955,1.2880458350051662,-0.5544557823114286,0.6386837106580322,49.46165185407659,0.6440229176295271,0.811418030460854,0.3426657782857143,0.053090441142857145,5.3553436978824225,0.4900312359889907,0.10282113436527864,8.171547987120565,1.1887434951497269,459.0128696766677,2.565959947860687,4.257142857142857,0.0762505853586508,1.497018686791307e-08,9.730305938442207,4.857142857142857,0.9325488768270872,0.3142857142857143,0.5284888117906504,11.914285714285715,0.003273561282445837,472.9214186407403,1.8070158058105024,0.0018693625766752367,0.008568517906753292,0.8817532544804834,0.0239644696841474
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",3.755960009624911,456.65004657821993,13.5,2.0,0.0,0.0,4.0,0.2361111111111111,9.287783609813273,0.3158138516418951,2.2834056747495293,147.78489975397758,0.7126625789050852,0.0,0.0,0.0972222222222222,0.16839382851364082,0.2015486111111111,3100.394182541092,0.0,1.6519444444444444,1.054067939308948,1.2628647844429142,-0.6462599206333333,0.6508553846856766,84.76548898620824,0.6314323923539493,0.7955549626202655,0.4127347509375,0.12693663914047182,11.995892108098333,0.4276334532872403,0.19384558942412614,8.013599211406286,1.1588554755508584,456.65004657821993,2.552751365193365,4.2222222222222205,0.07883498593672766,-0.009587506392570777,9.535307668402822,5.333333333333333,0.903941191202274,0.3333333333333333,0.5179135269966411,13.5,0.0036604031746739975,470.48699963958677,1.8856180831641267,0.002629307482455621,0.010075605302627973,1.0329722189397306,0.026278328645575888
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",4.076822666868115,561.7736082984331,13.583333333333336,2.0,0.0,0.0,3.0,0.5555555555555555,12.272623352430287,0.77428606701932,3.914539039585948,216.7084284539089,0.6192029853064802,0.0,0.0,0.0,0.0,0.2563888888888889,4132.953010632941,0.03928371006591929,1.7080555555555554,1.258094593491618,1.2732123769497758,-0.3931321839083333,0.5587644739704792,140.67234256584683,0.6366061886064094,0.80207353743284,0.5229915219727778,3.654807377354988e-05,19.71631366892295,0.3747427100897789,-0.21198649886177967,7.718167828971437,0.8177845645425639,561.7736082984333,3.140409940301605,6.0,0.0854436721322458,0.000133745305427239,9.164906549443225,5.833333333333332,0.7417223249335508,0.3333333333333333,0.4374727790875692,13.583333333333336,0.004334016661580136,578.7959104034843,2.6404965862924765,0.0029423879483892594,0.009203252512098086,1.126476514917814,0.028481224044081925
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",4.146670021927957,295.6245411487371,14.375,3.0,0.0,0.0,4.0,0.2395833333333333,7.344304057113468,0.4805852046088071,1.8386113727199853,165.64321404041544,0.6798793389256051,0.0,0.0,0.0,0.0,0.19017708333333333,3100.058360165941,0.03608439182435162,1.7757291666666668,1.0012227062707293,1.2196844021955415,-0.2911458333333333,0.5151615657267953,93.02061842080437,0.6098422012346427,0.7683530263475717,0.38640126822916665,1.2196524436612802e-06,7.702158281124843,0.2690244077113533,-0.09632171546488877,5.744765918145577,0.9705462083603053,295.6245411487371,1.652591424564395,5.666666666666668,0.08118405835571317,-0.2376980739727648,6.674831336499258,4.541666666666667,0.7459613113911034,0.3333333333333333,0.4846345893303298,14.375,0.00622526032419124,304.58226037008495,0.8154327412825386,0.00260006646213488,0.011337402316165169,1.1326989286270486,0.02706135278523772
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",6.286449598781237,181.79424206318782,17.473684210526315,1.0,0.0,0.0,2.0,1.8947368421052635,42.631578947368425,1.3994736842105262,9.6907,730.8684210526317,0.3980736207894737,0.0,0.0,0.0,0.0,0.3467368421052632,4895.274821707088,0.0,4.1978947368421045,4.082105263157893,0.08533296863421569,-0.4647368421052632,0.4694736842105262,394.8421052631578,0.04266648447368426,0.05375640181578945,0.6298703347368423,0.14101453421052632,50.1315789473684,0.05263157894736842,-0.21564555718565906,5.592933462824725,0.9410949174322216,181.79424206318768,1.016260707928349,6.0,0.10451376118609963,-0.07564321224795252,5.663518758611933,4.473684210526316,0.7499365415277269,0.4736842105263158,0.4550534839823855,17.473684210526315,0.007364779759422687,187.30278939194443,0.4993069989739546,8.785699992035288e-05,0.00745738916880187,1.7725309968836946,0.04950651845657352
"mp-300775791, LiTiFe2O5, Li2TiFe2O5, mp-762709, mp-775791",4.246726021246062,192.7671054285697,13.0,2.0,0.0,0.0,4.0,0.3888888888888888,15.183115825575445,0.8075761416343581,4.311790117901534,244.7521023976841,0.7112586308894904,0.027777777777777776,0.048112522432468816,0.0,0.0,0.2665,2583.9922482673546,0.048112522432468816,1.2741666666666671,1.174947693871235,0.9064071026640812,-0.24467592592499995,0.4281686000302642,149.83612907904413,0.4532035514473939,0.57100069426426,0.3223197948611111,0.20309826124882507,15.915551638275607,0.3798553980882595,-0.06707254074145501,5.196761507350832,1.008653663261918,192.76710542856964,1.077600878910377,5.333333333333333,0.09337692735480714,0.003199014161545518,6.016521264949057,4.5555555555555545,0.7788064085938398,0.4444444444444444,0.452941738933189,13.0,0.01293033137783666,198.60814149016082,2.266230894930126,0.007140167724808338,0.0238683131155577,1.1781994345463054,0.04150085660213651
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",4.165411614414409,290.6174836601388,14.25,2.0,0.0,0.0,3.0,0.2777777777777777,11.228546073004296,1.324439699842359,1.7666122413823164,339.8807980040235,0.707652024916473,0.0,0.0,0.0,0.0,0.2550277777777778,4133.569122676999,0.03928371006591929,2.0613888888888887,1.4186196233671904,1.2228063180732751,-0.3819444444444445,0.5668742811393755,183.7972680448236,0.6114031591809124,0.770319710112668,0.5199499830555555,2.6555788004522167e-06,17.089407230977113,0.5786851848888794,-0.09041018449122766,5.6670515302712525,0.9670662912860551,290.6174836601388,1.624601122285007,5.666666666666668,0.08258278097289798,-0.24300644206870306,6.638220412489577,4.416666666666667,0.7268023023868939,0.3333333333333333,0.469366987137781,14.25,0.006579630522383521,299.4234840325247,0.6400954789890506,0.0030026342905579107,0.011532734766413729,1.1421949788108483,0.02752759365763266
"mp-300775825, Li4V3Cr3O12, Li2VCrO4, mp-850080, mp-775825",3.883297313274472,226.02194023544868,11.318181818181818,2.0,0.0,0.0,4.0,0.2727272727272727,10.433080731678396,1.4650805713606718,2.8270842685965096,168.42049078089053,0.5861034390577978,0.045454545454545456,0.07872958216222169,0.0,0.0,0.3199772727272727,2537.1631333781465,0.08115259577889603,1.6152272727272727,1.291516082486902,0.8607518862465852,-0.2465151515136361,0.4166935803988402,122.06854224485977,0.4303759432354107,0.5422397101594253,0.3134615788636363,0.0,12.909431013445525,0.34821712377374003,-0.11154576104308654,5.692912805201428,0.9196725283898664,226.02194023544868,1.263501056932147,5.8181818181818175,0.09733568332827527,0.07006746636519427,5.750340535592885,4.090909090909091,0.7051026953359465,0.4545454545454545,0.4287809282816027,11.318181818181818,0.009373229212168904,232.8706310465229,2.372361518309071,0.0038992322830979508,0.014426059397663315,1.0692632165807745,0.044243492421943316
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",4.273777523631761,180.85100886888654,15.142857142857142,0.0,1.0,0.0,3.0,0.4761904761904761,2.5403768892093597,0.18852211957529275,5.300401525713,91.64955313349412,0.4248660420561853,0.0,0.0,0.0,0.0,0.2650476190476191,4429.494827509878,0.0,1.8776190476190475,1.2187427074030321,1.2647733409219524,-1.0359637188190474,0.2823030683367302,41.031389145849,0.6323866706289331,0.7967572778920838,0.5919105489285714,0.0,9.700270001151416,0.4714045207910317,0.2510283058032727,5.10677357210094,0.9688527930481744,180.85100886888654,1.0109878740756222,4.571428571428571,0.07741178823143711,-0.16715973036943746,5.94663403963079,5.142857142857143,0.7435607078418012,0.2857142857142857,0.5024878986303062,15.142857142857142,0.007125109906016272,186.3309752886225,1.8070158058105024,0.0015922666870650435,0.00956225232411335,1.1377603732906811,0.0221176537804106
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",3.1302484491924387,686.3404887786212,11.214285714285712,1.0,0.0,0.0,4.0,0.17857142857142855,4.023459189806803,0.5112763740016204,3.1501924347517885,65.24881117456377,0.9370408133073328,0.017857142857142856,0.030929478706587087,0.0,0.0,0.2175357142857143,2990.4586631190837,0.03571428571428571,1.3178571428571428,1.568021794152994,1.1876008531049762,-0.7362329931946429,0.7716535614218238,27.94599800900637,0.5938004266645678,0.7481416569338784,0.40838045367553577,0.0,6.596033130694879,0.5009557192537692,0.1447248941350933,8.44853672,0.8118893402181669,686.3404887786212,3.83675997154856,4.214285714285714,0.08159215566555739,0.005308282046930642,9.354691311111113,4.642857142857143,0.719146801797691,0.35714285714285715,0.4967456495538474,11.214285714285712,0.0025820638011215626,707.1372919291023,1.8364228760260632,0.002849199530531821,0.012668659873294786,0.8880877973311064,0.029140055594841924
"mp-300775936, Na3CuPCO7, Na3LiCuPCO7, mp-767526, mp-775936",3.0949556695644853,308.50043380529064,10.692307692307693,1.0,0.0,0.0,5.0,0.15384615384615385,3.9122819806166818,2.0978085914005242,2.6448138532424235,118.8005925711916,0.4891697308310236,0.04615384615384616,0.09230769230769233,0.0,0.0,0.1842,2004.8086816236369,0.08970695222838923,2.4443076923076927,3.322167311405375,0.9760304747964521,-0.3071575091553846,0.4161279437113401,98.27269806509884,0.4880152374951971,0.6148606703057352,0.3259960624998461,0.0,18.304369446348115,0.3541804440991181,-0.07481730957487641,8.427132550709269,0.8420035026854612,308.50043380529064,1.7245698526919944,4.307692307692308,0.08427864972277427,0.2818509916125509,5.798696584270383,4.076923076923077,0.6206173816035732,0.4615384615384616,0.4723608225189687,10.692307692307693,0.009554323495982384,317.84830545002467,1.8589301497837805,0.010304504452805794,0.028184771419462868,0.8746310590090907,0.03889783833358813
"mp-300776021, LiSb(TeO4)3, Li4Sb(TeO4)3, mp-761825, mp-776021",5.2806125153028445,221.22032855031287,18.0,0.0,2.0,0.0,4.0,0.5882352941176471,4.606862640778805,0.4018676454443892,8.03026652815302,60.00535789226282,0.8306209174029059,0.014705882352941175,0.025471335405424664,0.0,0.0,0.2266323529411765,3283.2348756700612,0.025471335405424664,1.140735294117647,1.1845009296839517,1.3442395473031201,-0.6653431372529411,0.5406568330554828,39.24846678153883,0.6721197737918756,0.8468178509626934,0.4223211050001471,0.0,7.273854087565768,0.5367143409086664,0.3088963976363477,5.0182487314473585,0.8553097203448878,221.22032855031284,1.2366592316083365,5.8235294117647065,0.07684646393667043,-0.254755081601133,5.5027141130054975,4.705882352941177,0.6447225337235429,0.1176470588235294,0.397956160658086,18.0,0.033716265539898635,227.92352572571588,2.0512465616661992,0.05831154122273612,0.15960510376078854,1.3425555744001685,0.009040760463137695
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",3.3633039180890214,444.9774787791738,12.055555555555555,2.0,0.0,0.0,4.0,0.2222222222222222,5.452286727195807,0.2257652060011479,2.7665055118565784,77.31025790934382,0.6674459311811092,0.0,0.0,0.0,0.0,0.2045833333333333,3100.3779324614366,0.0,1.3595833333333331,1.097953158434951,1.254871801204294,-0.6456373152694443,0.6514741932515539,51.36756920743733,0.6274359007347312,0.7905196987061608,0.4169057090025,0.05076968404221488,8.621264175725873,0.4127127210584341,0.11862969196388208,7.8994105451451695,1.107761005282666,444.9774787791739,2.48749972751677,4.2222222222222205,0.0809029708621849,-4.5953396791513036e-08,9.394334006352064,5.5555555555555545,0.8796788061201143,0.3333333333333333,0.5015641323859621,12.055555555555555,0.004100378329220649,458.46074136366144,2.266230894930126,0.003225879868485482,0.011618889985146229,0.946645941175018,0.02696765695406163
"mp-300776054, LiMnCuO4, Li2MnCuO4, mp-773500, mp-776054",4.410848438979873,142.6227533739575,12.714285714285715,2.0,0.0,0.0,4.0,0.5357142857142856,8.967273264260344,1.161487273929422,3.3730009812941533,148.5971315335528,0.6308148286918389,0.03571428571428571,0.06185895741317419,0.0,0.0,0.2899285714285714,2657.6562632298205,0.07142857142857142,1.085357142857143,0.8160209424833583,0.9412544116555808,-0.2553899835785713,0.43818756033859774,80.01154572616252,0.4706272059456964,0.5929531233442967,0.3350155478692857,1.918374253431285e-05,10.88407139833627,0.42106521866255703,-0.37121628083313857,5.483600229209964,1.2028872852999768,142.6227533739575,0.7972854292058932,4.857142857142857,0.09816105543336368,-0.013932767369570387,6.411852134827117,4.142857142857143,0.8647778269596066,0.42857142857142855,0.4150989610916805,12.714285714285715,0.015937336098995777,146.9443654239418,2.747912008810192,0.009548073721809405,0.03625048773421742,1.211342806418342,0.04206902375715587
"mp-300776064, LiVPO4F, Li2VPO4F, mp-776659, mp-776064",3.035996838010792,751.9569755904978,10.25,1.0,0.0,0.0,5.0,0.075,7.749435463309569,1.0900677415876503,2.5936097882091547,164.6183719880621,0.6753813927099553,0.025,0.05,0.0,0.0,0.23340000000000005,2325.8500077850917,0.05,1.104375,1.1531680547517782,0.7452066543687557,-0.4217767857124999,0.4536464939909242,97.47769175688354,0.37260332728244105,0.4694507752290927,0.2695024995,0.0,12.834182872314074,0.3708099243547832,0.11511894664661987,9.960229613848515,0.8120182990289312,751.9569755904978,4.2035672839387095,4.5,0.08511125247523901,-0.01582633051351164,7.065345088325706,3.75,0.5501897462420041,0.375,0.5669574666832333,10.25,0.003127273359715741,774.7420239078652,2.5372228912730552,0.002484060453056065,0.009053562422271821,0.8467334670850559,0.03191671967821463
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",3.060335420081468,853.0163226361716,11.191176470588236,2.0,0.0,0.0,4.0,0.13602941176470587,4.8909109527875145,0.26757307801070823,3.75104971350218,75.08103079420997,0.8345409325751784,0.0,0.0,0.0,0.0,0.21018014705882354,3282.599848168048,0.0,1.2410294117647058,1.2626765310477677,1.393931475428832,-0.6831469139363971,0.6902613390952527,50.879460517925644,0.6969657378475019,0.8781218040871531,0.4412965026190441,1.3776413913184414e-05,8.511189809186082,0.4733803884980164,-1.3884216695630829,7.939595516388983,0.8067645664565967,853.0163226361716,4.768506208328441,4.235294117647058,0.0797171146618297,-0.18748971604144246,9.429972643420044,5.338235294117646,0.6944853992530595,0.29411764705882354,0.49243413503312394,11.191176470588236,0.001916156014004541,878.8635702283702,2.1801935566909365,0.001465069669602728,0.006061014583900443,0.8658909366356558,0.02344621019465579
"mp-300776138, LiFe2F6, LiFeF3, mp-557403, mp-776138",3.6246236749736473,213.14042785016304,12.111111111111107,1.0,0.0,0.0,3.0,0.4444444444444444,17.527638374746466,0.9648130646177344,5.547799905076505,277.248586679738,1.0200916931064263,0.037037037037037035,0.05237828008789242,0.0,0.0,0.34903703703703703,4135.361118221872,0.05237828008789242,1.1907407407407409,1.3297242306179338,1.2481400539638092,-0.2869753086407407,0.3993149808045138,169.53254496627918,0.6240700270686109,0.786278963608138,0.1935198183333333,0.22110577461899047,16.858403284916168,0.3271022543084388,0.01981565930521878,4.568884085,0.8595663077579034,213.14042785016304,1.1914912135658806,6.0,0.08445136467800436,-0.3305369230743409,5.282572944444444,1.7777777777777777,0.6666912829171289,0.3333333333333333,0.8400057843298959,12.111111111111107,0.027790751351870768,219.5987959544508,3.3259176771323924,0.006113634168788153,0.03194086399299722,0.9927194684856904,0.02815045489266812
"mp-300776140, MnV5O12, Li2MnV5O12, mp-776190, mp-776140",3.1962394038895323,260.6156457256776,13.111111111111107,2.0,0.0,0.0,3.0,0.3703703703703704,19.570140464626526,1.3746249709282852,4.634256007517158,438.08204366553,0.7148849929531098,0.0,0.0,0.0,0.0,0.2581481481481482,4133.107466545246,0.0,2.2787037037037043,2.62207839896436,1.3127527364926732,-0.39402937420185175,0.5581224134321028,258.09333117973296,0.6563763683764147,0.8269824030887354,0.5132340375988889,8.121794171899973e-06,25.31362943931484,0.6884307516830039,-0.3198824296094819,6.49485969716622,0.904108647704254,260.61564572567767,1.4568857496065433,4.2222222222222205,0.06906722714163786,0.09767704622650464,6.537964377731602,4.888888888888889,0.728162369045764,0.3333333333333333,0.5655522492084275,13.111111111111107,0.0074482281061860455,268.5125604068116,1.5234788000891208,0.0038894658918079607,0.019838196426798654,0.8789160538428704,0.023022409047212623
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",3.81976535620561,277.75584516749683,12.666666666666664,1.0,0.0,0.0,2.0,0.3333333333333333,18.33333333333333,2.1659999999999995,2.6447000000000003,563.3,0.5284860083333333,0.0,0.0,0.0,0.0,0.3933333333333333,6200.338441689601,0.0,2.4316666666666658,2.285,0.6806628174482414,-0.5666666666666668,0.6166666666666665,305.23333333333335,0.34033140883333346,0.4287907058333333,0.7846732666666666,3.75555555555e-06,28.33333333333333,0.6666666666666666,-0.13589723742377066,5.6423628470156215,0.9687058235412016,277.75584516749683,1.5527023773560749,5.666666666666668,0.08640682245778529,-0.2294621429260029,6.6078494528893765,4.333333333333333,0.7461468456884612,0.3333333333333333,0.4427937023083757,12.666666666666664,0.0071994391564476345,286.1721250319174,0.4714045207910317,0.003441718719499338,0.01206676444743696,1.062297734155954,0.0288022741525951
"mp-300776203, V3NiO8, Li2V3NiO8, mp-776184, mp-776203",3.9819485512369717,141.5826220467442,13.416666666666664,2.0,0.0,0.0,3.0,0.4722222222222222,16.49915822768611,1.2018382627777098,3.3194034875367278,366.67552144190284,0.6865386683493108,0.0,0.0,0.0,0.0,0.2570833333333333,4133.057036417218,0.0,2.3261111111111106,2.2212335300597568,1.2676206386244329,-0.3941666666666666,0.55802520519205,219.1533609536572,0.6338103194556063,0.798550963026987,0.5134307747222222,0.02338931276958501,21.143359871758005,0.6701298934341566,-0.13338047779328566,6.011254557883768,1.5585129937981053,141.5826220467442,0.7914709183229419,5.166666666666667,0.08475616446796796,-0.010913136213422787,7.063277231955267,4.583333333333333,1.1439827313521618,0.3333333333333333,0.4728386863727271,13.416666666666664,0.01193457979849065,145.8727170773826,0.8620067027323832,0.004434489502557888,0.019614602454201803,1.103701934300659,0.028252054822655987
"mp-300776265, Li3V3(FeO5)2, Li4V3(FeO5)2, mp-762685, mp-763759",3.850769511466372,192.0370165743089,11.666666666666664,2.0,0.0,0.0,4.0,0.29166666666666663,11.289770238452025,1.3894978578159092,3.078402594293359,201.42915497839093,0.6039179168711744,0.04166666666666666,0.07216878364870323,0.0,0.0,0.3095972222222222,2584.051295329662,0.07216878364870323,1.435,1.3437667024514648,0.8958927423983741,-0.24999999999861106,0.4250317707813093,129.33554594230338,0.4479463713249581,0.5643770623501474,0.31921471305555554,0.10154931131237743,12.895771629721345,0.4285346839039309,-0.11770762633599405,4.9114658371785875,0.9629305670533534,192.0370165743089,1.0735195581410082,5.5555555555555545,0.0937319289848209,-0.24215933375945964,5.7055133792328245,4.111111111111111,0.7244844773977286,0.4444444444444444,0.4581821215627082,11.666666666666664,0.011731636475999584,197.85593021352702,2.2580446036557302,0.005953970029921028,0.023959055982149424,1.061378346220743,0.041658635104364836
"mp-300776265, Li4V3(FeO5)2, Li5V3(FeO5)2, mp-763759, mp-776265",3.951434126223297,190.06164981061661,11.210526315789476,2.0,0.0,0.0,4.0,0.2763157894736842,10.569385571419971,1.8339242395321271,2.7677030372897518,188.9849961617012,0.5679497351828791,0.05263157894736842,0.0911605688194146,0.0,0.0,0.3404342105263157,2448.332070023888,0.0911605688194146,1.3989473684210525,1.2471487703564728,0.8301453801383356,-0.2379385964894735,0.4020565854742477,118.64936448193373,0.415072690180809,0.5229588195020997,0.3024712035526316,0.09620461071698916,15.479383796349303,0.3892157752039221,-0.10256355865954522,4.9283300096000735,0.9584397984656894,190.06164981061661,1.0624769222307509,5.789473684210527,0.09996756325609188,-0.2340612722234429,5.726333345185275,3.8947368421052633,0.7423507214187107,0.4736842105263158,0.43648433512111,11.210526315789476,0.01213261686117544,195.8207078615281,2.3818333682073183,0.005973888773049017,0.024208069514988585,1.0877297009395963,0.047353056279201416
"mp-300776322, V5CoO12, Li2V5CoO12, mp-761587, mp-776322",3.3233332894250536,252.6451682954784,13.222222222222221,2.0,0.0,0.0,3.0,0.4074074074074073,19.037181149476144,1.4003241286555497,4.534790470893944,428.522738735261,0.7520705785416513,0.0,0.0,0.0,0.0,0.2570740740740741,4133.084932401126,0.0,2.3396296296296297,2.586976934003176,1.313668116533773,-0.3908333333333333,0.5603995763606402,255.3373007352753,0.6568340584096761,0.8275590563904658,0.5123108539814815,0.04055312911081743,25.58574438042962,0.7374928796940695,-0.13513678460160955,6.405997757308126,0.9033592812526572,252.6451682954784,1.4123294262388983,4.166666666666667,0.07124616758531592,0.09204500918583418,6.5081199415804605,4.666666666666667,0.7345393055849074,0.3333333333333333,0.5555286957657369,13.222222222222221,0.007411176236296071,260.3005695399998,0.9428090415820634,0.003225210804943172,0.015567525077918271,0.9143276191081372,0.02374872252843864
