,nsites,nelements,bandgap,Unit Cell Mass,energy,atomStd,transition,other,FirstIonizationEnergy wmean,ICSDVolum wstd,NdValenc wstd,Electronegativity wmean,HHIr wstd,HeatCapacityMass wmean,NsValenc wmean,NsValenc wstd,MendeleevNumber wmean,BCCmagmom wmean,BCCmagmom wstd,Column wmean,GSefflatcn wstd,IsNonm wmean,GSestBCClatcn wstd,CovalentRadius wstd,GSvolume_p wstd,GSestFCClatcn wstd,NpUnfilled wmean,NpUnfilled wstd,BCCenergydiff wmean,NValanc wmean,NpValenc wmean,NUnfilled wstd,BCCvolume_p wstd,Row wstd,GSbandgap wmean,GSbandgap wstd,symmetry ops,ShannonForce,vy,vz,Hall Number,avgCentralDistance,li-ion fittability,maxForce,SpaceGroup,Xcm,Ycm,Zcm,deltaShannon,avgCentralDistance Std,oxidation flexibility Std,deltashannonmin
"mp-300775097, CoO2, Li(CoO2)2, mp-32686, mp-764935",3.0,2.0,0.0,90.931995,-17.05370729,8.956685895029603,1.0,2.0,5.852851666666666,3.933333333333333,1.1666666666666663,1.4599999999999995,283.3333333333333,0.37616666666666665,1.0,0.3333333333333333,38.66666666666666,0.28067286666666663,0.28067286666666663,6.833333333333332,0.8417936082055982,0.3333333333333333,0.42089680433333343,1.0,1.3275000000000003,0.5302967435000001,0.6666666666666666,0.6666666666666666,0.7823971941666666,3.5,1.3333333333333333,0.16666666666666666,0.7033333333333336,0.0,0.0,0.0,12.0,-1.8264361202582349,2.842293776925134,4.616617043,456.0,0.5626554190493164,3.150979971512512,0.01572301,164.0,0.5278472115342899,0.5278472115342899,0.527849548690593,0.06551261596782718,0.2492611966053133,0.9428090415820634,0.03953519465602763
"mp-300775097, Li(CoO2)2, Li2CoO2, mp-764935, mp-775097",14.0,3.0,0.0,377.60998,-78.52049401,9.191833109797376,1.0,3.0,3.6012351904761903,3.199350912060664,0.9428090415820634,0.8809523809523809,201.13059125659882,0.3855238095238096,0.6190476190476191,0.4096345365258393,22.142857142857146,0.16038449523809525,0.22681792836007736,3.9523809523809517,0.8731340771056698,0.19047619047619047,0.43656703870803415,8.782584292113146,1.2252498678240002,0.5500400016398798,0.3809523809523809,0.5387480237611789,0.4472913552380953,2.047619047619048,0.7619047619047619,0.4205600412537069,0.7595597841905779,0.40406101782088427,0.0,0.0,1.0,-1.5045088392234862,5.502732367086314,5.519193492248081,1.0,11.520658875943372,5.461611041413361,0.2701253818309759,1.0,4.675661628445319,8.036530117769695,8.15065647019075,0.016568253328382538,0.3348092236557529,1.8516401995451028,0.009348798051994893
"mp-300775102, Li6Fe3Co(PO4)6, Li7Fe3Co(PO4)6, mp-761442, mp-775102",40.0,5.0,1.7217999999999998,837.942367,-266.70006064,6.317386722371838,2.0,5.0,2.26845932,3.620561577987591,0.17606816861659008,0.54475,279.3546133501289,0.24953000000000006,0.37,0.4226109321823088,14.075,0.040080128000000007,0.06131753940018644,2.5650000000000004,1.0614757288724883,0.15,0.5307378645496682,12.304901462425455,1.8692483517604441,0.6686878074446542,0.33,0.4686149805543992,0.29780109744999994,1.065,0.57,0.4036087214122113,1.4453200476019143,0.3815756805667782,0.04875,0.0975,1.0,-1.2188039403416568,7.997142413835586,8.000669754526019,1.0,33.47639781786063,9.461122949379654,0.21814199725441705,1.0,20.06610209513452,19.155001109551574,20.216098320711264,0.004008135968180874,0.2409952146557674,2.4448926356795297,0.001474098151692154
"mp-300775115, LiTiMnO4, Li2TiMnO4, mp-853187, mp-775115",14.0,4.0,0.02160000000000029,347.48729000000014,-106.65007064,7.6851300893215795,2.0,4.0,2.64735925,3.2687594382741163,0.2923340275668732,0.6367857142857143,149.82983545287883,0.2948928571428571,0.4642857142857142,0.3960905895146221,15.857142857142856,0.029234746428571424,0.050636066160678485,2.714285714285714,0.92446660351297,0.14285714285714285,0.462233301871048,7.703282496734092,1.397254562766104,0.5823774669072476,0.2857142857142857,0.4948716593053935,0.3377366717978572,1.2857142857142858,0.5714285714285714,0.4103259033241449,0.9779719227220448,0.31134992453861954,0.0,0.0,8.0,-0.41250558015718175,5.655202939783773,5.65520298265258,343.0,9.573433145402554,6.623707333066387,0.1074069917530302,74.0,5.893293866949782,6.035737393445388,6.035737393445388,0.01591685122796287,0.3296760174854156,2.7180425129200643,0.008636425754029271
"mp-300775125, Li6Fe3Sn(PO4)6, Li8Fe3Sn(PO4)6, mp-778734, mp-775125",40.0,5.0,1.6764,897.7191720000003,-267.76659763,8.497646733066746,1.0,5.0,2.26577387,3.5517806660884896,0.18275666882497066,0.5451499999999999,285.52758185506354,0.24856,0.37,0.4226109321823088,14.185,0.031659942,0.063319884,2.5900000000000003,1.0491831151892062,0.15,0.5245915577055512,12.22912915951091,1.742086678338751,0.6609439460717011,0.35,0.4560701700396552,0.297630192825,1.09,0.58,0.39924929555354255,1.3607813325439175,0.37682887362833545,0.04875,0.0975,1.0,-1.2522206573546155,8.081217530437943,8.071854729796879,1.0,34.50899536220898,9.541861562569453,0.20453880833335905,1.0,20.982082478133503,20.041444099921605,20.156427545600554,0.0037581582022902468,0.28270166161366045,2.4979991993593598,0.0014167148823865685
"mp-300775129, Cr3(FeO6)2, Li2Cr3(FeO6)2, mp-776667, mp-775129",68.0,3.0,1.8304,1838.6844,-457.30440224,7.6732582866448595,2.0,3.0,3.9121750980392163,4.9594899729713235,0.3812200410828153,0.9788235294117648,232.1522257088576,0.2600196078431373,0.607843137254902,0.5689654168057612,25.509803921568626,0.08277109019607844,0.11705599832770085,4.431372549019608,1.369425474524751,0.23529411764705885,0.6847127374213501,13.04795520179683,2.2853417025521736,0.8626839908849007,0.4705882352941177,0.6655122646461624,0.5405335376470588,2.07843137254902,0.9411764705882354,0.38821548771026143,1.7017365669602005,0.3999230991053165,0.0,0.0,4.0,-2.032975880144022,11.454150643226075,8.526544849999999,81.0,58.02515311163909,9.74266225082101,0.191527218581504,14.0,34.0,34.0,34.00000000000001,0.002035122280435757,0.28662735156519226,1.8225803982152549,0.0013298914945434961
"mp-300775136, Cr3Co3(TeO8)2, Li4Cr3Co3(TeO8)2, mp-761712, mp-775136",24.0,4.0,0.0,843.9782849999997,-150.97065489,13.182940891756875,2.0,4.0,2.91511,4.223923642222935,0.3498511588280555,0.7277083333333332,72.55864486361666,0.1843958333333333,0.46875,0.5011921551549754,19.71875,0.0526261625,0.09115118725737596,3.46875,1.2196250809717653,0.16666666666666666,0.6098125406240538,12.792629408667322,1.931612015701615,0.7683156563330334,0.375,0.5574620066774855,0.3924025781077083,1.8020833333333333,0.75,0.4432900589781919,1.4458400688784032,0.3744208490752381,0.009666666666666669,0.01674315780649915,1.0,-1.4670517126509055,5.544578347140839,8.496430938111702,1.0,21.22966528867552,6.460693777675233,0.14758001765496945,8.0,12.617092036722493,12.486790071718945,13.21793029392757,0.017585520391679484,0.3014940704868154,1.6308654825650772,0.004946507532415742
"mp-300775153, Li2FeOF3, Li3FeOF3, mp-764899, mp-775153",14.0,4.0,2.3292,285.4432192,-74.36138236,7.168525308739643,1.0,4.0,3.0204388571428566,2.301091466842531,0.3711537444790451,0.684642857142857,441.8190598340603,0.3929642857142857,0.4285714285714285,0.24743582965269675,15.107142857142856,0.07538081428571429,0.130563400258771,2.7500000000000004,0.6694876690842088,0.14285714285714285,0.3347438345426527,9.81999989608878,1.5329589008170716,0.42175080346468097,0.17857142857142855,0.18557687223952246,0.1755745013392857,1.3214285714285712,0.6785714285714286,0.11845088536983572,1.4994422007084187,0.20203050891044214,0.21107142857142847,0.3655864383118594,1.0,-0.2820699702152023,4.96339766450178,9.6979374667911,1.0,10.492840958662397,3.3114074591725817,0.09307569797164723,1.0,6.980624957530682,6.67952437940058,5.87694114273233,0.030982992462391883,0.27378827644410936,2.913725436338734,0.008734207221183128
"mp-300775171, Mn2CrNi3(PO4)6, Li4Mn2CrNi3(PO4)6, mp-764646, mp-775171",36.0,5.0,0.0,907.7805619999999,-244.70762544,6.84393937530422,3.0,5.0,2.4128182777777774,4.239646661552683,0.2474561939035565,0.5899444444444444,285.92820475008216,0.16325,0.3944444444444444,0.4799691348101151,16.23333333333333,0.010171374444444443,0.017775026869989104,2.911111111111111,1.2438445152924045,0.16666666666666666,0.621922257763461,14.370344119869115,2.250676830388651,0.7835729438833907,0.3666666666666665,0.5206833117271102,0.33364765925377776,1.2444444444444445,0.6333333333333333,0.4394159985174486,1.69831346442781,0.4360314860077463,0.05416666666666666,0.10833333333333332,3.0,-1.5211918497312733,7.99625515087199,7.996255029688983,433.0,29.348963642592324,9.51389492063316,0.19903495641001304,146.0,17.45687903229648,17.456879032296474,17.456879032296474,0.003293525325196844,0.3114320360370815,1.941068497910429,0.0014944307198708061
"mp-300775180, Co3WO8, Li2Co3WO8, mp-765823, mp-775180",24.0,3.0,0.0,977.26957,-150.29203179,18.659782956937093,2.0,3.0,3.9014294444444437,4.528497846627905,0.7586944602082034,0.9866666666666664,155.5059444697601,0.24275,0.6666666666666666,0.4906533814626581,25.58333333333333,0.14033643333333332,0.1984656873150677,4.472222222222221,1.2539164741037072,0.2222222222222222,0.6269582371919231,12.51887463880928,2.005698738733102,0.789917880368723,0.4444444444444444,0.6285393610547089,0.5188119468055555,2.6388888888888893,0.8888888888888888,0.3491612524993481,1.4681451407544788,0.34246744460938755,0.0,0.0,2.0,-1.5113422304715125,5.498458750126813,8.554242055787782,39.0,20.736460567984206,6.42999905707272,0.13930187711809308,186.0,12.00000145348423,11.608677991815936,13.650954492763194,0.007433537091071186,0.28720817413963434,1.2801909579781017,0.00497038551085883
"mp-300775182, Li5Mn8(BO3)8, Li3Mn4(BO3)4, mp-780112, mp-775182",45.0,4.0,0.4622999999999999,944.68296,-335.09127912,7.212335112692545,1.0,4.0,2.66471175,3.1731445258763062,0.3849001794597505,0.6454444444444445,73.25753658611968,0.2887888888888889,0.4722222222222223,0.35741700236592955,17.13888888888889,0.03638101777777778,0.06301377122217769,3.05,0.8511099728214484,0.13333333333333333,0.4255549865158465,8.540159306924803,1.403501588679142,0.5361656853246821,0.4888888888888889,0.4929127336181964,0.3891227711448889,1.272222222222222,0.5777777777777777,0.3696428038919949,1.0492024293025253,0.32867109906108977,0.06773333333333334,0.11731757469933198,1.0,-0.82710402807953,8.546122671198269,9.725679906116891,1.0,38.11727358722322,5.839498819391223,0.25194661283513714,1.0,22.401593617114187,22.693038476976326,22.431198146937753,0.0040276881887588295,0.2707149972032331,2.969474326842678,0.000527482057025471
"mp-300775182, LiMn2(BO3)2, Li5Mn8(BO3)8, mp-781074, mp-780112",44.0,4.0,0.4855,937.74196,-329.76949678,7.216830649814304,1.0,4.0,2.6946386136363643,3.3058545846912213,0.3936479108111085,0.6545454545454544,41.6597790450531,0.275,0.4772727272727273,0.3713666963265498,17.522727272727273,0.037207859090909096,0.06444590238631809,3.113636363636364,0.8991836347110004,0.13636363636363635,0.4495918174623615,9.478444444681262,1.4852114241889751,0.5664501946066557,0.5,0.5041152957458825,0.3979417424777272,1.2954545454545454,0.5909090909090908,0.3876982297552723,1.1149445702043217,0.34914298853948217,0.06927272727272728,0.11998388321522588,1.0,-0.9122077311194576,8.46717923846164,9.600215293159922,1.0,38.4109743475655,5.818477264638072,0.14071320594022474,1.0,23.85447776735913,22.35674454797552,21.85709470214888,0.004080554045746989,0.3003759213875816,2.9317300902903822,0.0005418240317001626
"mp-300775189, MnFe(PO4)2, Li2MnFe(PO4)2, mp-767833, mp-775189",72.0,4.0,0.3842999999999999,1804.354614,-522.22925317,6.525058535284482,2.0,4.0,3.0261291666666663,4.356820722218846,0.2310528438835296,0.7349999999999999,293.2990036729678,0.204375,0.5,0.485912657903775,20.1875,0.06102574375,0.07192605193418884,3.6041666666666665,1.250037605784559,0.2083333333333333,0.6250188030267441,13.48756822143183,2.1748345288878097,0.7874743464209704,0.4583333333333333,0.5448623679425842,0.41586296948625,1.5208333333333333,0.7916666666666666,0.4012783392553796,1.6348287159686044,0.4145780987944249,0.06770833333333333,0.11727427342914272,2.0,-1.4372327755436385,9.184906255780145,5.680259777000001,18.0,61.47877851681882,6.6546417,0.15215035289199955,6.0,36.07278061461628,35.945539567185065,35.96380935349775,0.0020756670405464557,0.29470839775397284,2.179449471770337,0.0007713074694145827
"mp-300775193, Li6Fe3Ni(PO4)6, Li7Fe3Ni(PO4)6, mp-771187, mp-775193",40.0,5.0,0.0,837.7025719999997,-264.20032363,6.3857262703626745,2.0,5.0,2.26725327,3.6217314588467207,0.17776388834631174,0.5448999999999999,286.1031282597238,0.249645,0.37,0.4226109321823088,14.09,0.031982777999999996,0.0631615600190022,2.57,1.0614122423007042,0.15,0.5307061212622944,12.316639151976485,1.8688023692199216,0.6686478134087797,0.33,0.4686149805543992,0.297835512225,1.0699999999999998,0.57,0.408166632639171,1.4459869587931973,0.3815756805667782,0.04875,0.0975,1.0,-1.2285194675556406,8.05021666929157,8.044848384519508,1.0,33.46964722317194,9.522028652799426,0.2045751076964226,1.0,20.061210040288017,19.14758614512575,20.216578433253588,0.003769122903510136,0.24109913969674746,2.432976572020372,0.0014368538567292538
"mp-300775195, Mn11Fe(PO4)12, Li12Mn11Fe(PO4)12, mp-850500, mp-775195",72.0,4.0,0.5097,1799.819839,-532.4325246999998,6.380293130577838,2.0,4.0,3.0179975694444443,4.392801725265128,0.3205558865297733,0.7301388888888889,301.5200687381386,0.20489583333333333,0.5,0.4957380082659652,20.135416666666668,0.03859362743055556,0.05133571765516117,3.586805555555556,1.2795385197452624,0.2083333333333333,0.6397692600000726,15.05191753080539,2.2384881415986766,0.8060587576683759,0.4583333333333333,0.5448623679425842,0.41846981827687496,1.5034722222222223,0.7916666666666666,0.4623534761226696,1.7170705108066442,0.4587540156920484,0.06770833333333333,0.11727427342914272,2.0,-0.3698327283617513,9.136656732202411,16.583063149999994,18.0,61.51822636564218,5.477533029117731,0.22640783437085696,6.0,36.058539529058315,35.98282995906699,36.009070457857085,0.002106911877279761,0.279460353043009,2.3880812588279805,0.0007661766909843978
"mp-300775229, MnV4O12, Li3MnV4O12, mp-766904, mp-775229",17.0,3.0,0.9208,450.696845,-124.53151971,7.030334667448781,2.0,3.0,3.879125098039217,4.948310940219085,0.2895063345143804,0.9676470588235294,287.2666128911755,0.2637450980392157,0.6666666666666666,0.5462113049876126,25.098039215686274,0.016050449019607844,0.022698762685707363,4.294117647058823,1.4148619614984568,0.23529411764705885,0.7074309808946463,16.199187851353688,2.3819067780835472,0.8913071840810869,0.4705882352941177,0.6655122646461624,0.5434242751047059,1.9411764705882355,0.9411764705882354,0.5901928213055847,1.8615568759258487,0.483483451213253,0.0,0.0,2.0,-2.647310981491437,6.262528718897972,5.6880980590308345,9.0,14.56670895083834,6.664318591396094,0.14002061920184505,5.0,9.348589502389137,9.348589502389137,7.981942920523437,0.007706389541944839,0.15758506503977154,1.5429267116004706,0.0053918531961235725
"mp-300775234, Li2V3(FeO6)2, Li3V3(FeO6)2, mp-776874, mp-775234",76.0,4.0,2.3727,1881.5572,-519.58774915,7.635389248431887,2.0,4.0,2.7663606315789475,3.9447553719588666,0.28189849060037564,0.6814473684210525,145.9281119264397,0.27032894736842106,0.4736842105263158,0.4618402309153748,17.026315789473685,0.05554375789473684,0.09620461071698916,2.960526315789473,1.1291949933909278,0.15789473684210525,0.5645974968359739,11.44258066847556,1.8093233983934207,0.7113482708704759,0.3157894736842105,0.5469634129164875,0.36280510263157895,1.3815789473684212,0.631578947368421,0.477143799064967,1.3362395748979845,0.3938586722919937,0.0,0.0,1.0,0.0,8.607255041155115,8.552889888176095,1.0,63.794608671158144,10.201098627377897,0.14331212704552293,60.0,35.94225717351532,37.9999419273695,38.00007506887162,0.001944092850467146,0.2798527180412073,1.9749118988730243,0.0012242446627030305
"mp-300775236, Li2Mn3O6, LiMnO2, mp-762412, mp-775236",11.0,3.0,0.8406000000000002,274.692535,-74.50754039,8.334930976328796,1.0,3.0,3.478599939393938,2.7636495214997776,0.642824346533225,0.8257575757575757,200.82474576704112,0.4275454545454545,0.6060606060606061,0.3736008486647864,20.60606060606061,0.07441571818181818,0.1052397179064614,3.6060606060606055,0.7358417266246097,0.1818181818181818,0.36792086344935904,6.496590898048173,0.9580309028244076,0.4635512404418246,0.3636363636363636,0.51425947722658,0.4315578636672726,1.7878787878787878,0.7272727272727272,0.5052524848646384,0.5046561895044409,0.3428396514843866,0.0,0.0,4.0,-1.2178158949055908,4.869560379629719,5.048369851642589,63.0,8.228709796281532,5.6537772752295625,0.047609380396073216,12.0,6.507339668959697,4.492660331040303,4.400009250342388,0.023958355806911243,0.3127200189731534,3.4497574474564137,0.011638638551272238
"mp-300775236, LiMn3O6, Li2Mn3O6, mp-762411, mp-762412",10.0,3.0,0.9631000000000004,267.751535,-69.43186288,8.248636250920512,1.0,3.0,3.6467359666666654,3.5900565455156834,0.7071067811865476,0.8756666666666666,97.97958971132714,0.3509,0.6333333333333333,0.4496912521077347,22.63333333333333,0.08185729,0.11576368969710753,3.933333333333333,1.0329695474314475,0.2,0.5164847738510053,13.15657841368931,1.5651087617933097,0.6507300384217621,0.4,0.5656854249492379,0.474568579034,1.9333333333333331,0.7999999999999999,0.6018490028422596,1.1230928525974846,0.4714045207910317,0.0,0.0,4.0,-1.9881848035165968,4.855433991406178,5.072162088468885,63.0,6.1119935847173235,5.636338260995281,0.12305160657442632,12.0,3.9740853399776035,3.9740853399776035,3.9740853399776026,0.02351650376384316,0.41674750200563226,3.2310988842807027,0.011653084894340452
"mp-300775260, CoCu3(PO4)4, Li4CoCu3(PO4)4, mp-775137, mp-761537",24.0,4.0,0.0,629.456643,-153.34300539,7.571419212333237,2.0,4.0,3.0301636458333334,4.3822093514474165,0.5131728306980667,0.7435416666666665,287.8168543825512,0.20145833333333327,0.46875,0.5080728499273832,20.5625,0.01754205416666666,0.030383729085791983,3.7291666666666665,1.2598670401471408,0.2083333333333333,0.6299335202074929,14.20648509484313,2.1912525627249884,0.7936665020613515,0.4583333333333333,0.5448623679425842,0.4149598050520833,1.6458333333333333,0.7916666666666666,0.4934466367636254,1.6587231535129665,0.4310033513661917,0.06770833333333333,0.11727427342914272,2.0,-2.498745263156012,9.288445467568204,5.677056092000001,18.0,19.95139181796843,5.703715072954164,0.2326097878410056,6.0,11.99876583230596,12.007960266812475,12.043969398540444,0.004666020631038941,0.29821212450068285,1.6024070435857842,0.002190712431260573
"mp-300775260, Li4CoCu3(PO4)4, Li6CoCu3(PO4)4, mp-761537, mp-775260",28.0,5.0,0.0,657.220643,-177.36751205,7.770627584772319,2.0,5.0,2.231875614285714,3.365198847871294,0.4150239727523986,0.5378571428571428,247.8417039242622,0.2404857142857143,0.35,0.4030495994190253,14.128571428571426,0.012028837142857142,0.024057674285714283,2.5857142857142854,0.9726844254901872,0.14285714285714285,0.4863422128527101,10.892461351123275,1.6806636082020905,0.6127527913560968,0.3142857142857143,0.44629998148038025,0.28466821289285715,1.1571428571428568,0.5428571428571428,0.3973123995763823,1.2824890976980217,0.3452298849598449,0.046428571428571416,0.09285714285714283,2.0,-1.3911014481154234,9.312372503794958,5.7635469829999995,18.0,23.6869822823948,5.267632809243716,0.12028672254693992,6.0,14.216832776582837,14.326514665953884,14.049130585510227,0.0058573047021689174,0.3387252168755108,2.195484698471956,0.002325563456451272
"mp-300775271, Cr3WO8, Li2Cr3WO8, mp-773181, mp-775271",24.0,3.0,0.4041999999999999,935.647,-182.09098545,18.350749303502567,2.0,3.0,3.808554444444445,4.48950557851376,0.5285082664011235,0.9683333333333332,320.3248736694639,0.2450833333333333,0.5833333333333334,0.5314201797141386,24.83333333333333,0.0,0.0,4.2222222222222205,1.2493476357447897,0.2222222222222222,0.6246738179950336,12.768777023139947,1.9787036300455805,0.7870396925345419,0.4444444444444444,0.6285393610547089,0.5105291455555555,2.3888888888888893,0.8888888888888888,0.43744488188954506,1.4567522116588116,0.34246744460938755,0.0,0.0,12.0,-1.422876929813546,5.68098259535209,8.558752470906871,480.0,21.01010764230825,6.655534068335912,0.10632201694731903,186.0,12.000111226984474,12.000451239957762,13.782653201436608,0.006219444828717211,0.2720195928380032,1.8856180831641267,0.004636629215091713
"mp-300775291, Mn2Cr3O12, Li2Mn2Cr3O12, mp-764449, mp-775291",68.0,3.0,0.6303,1831.42876,-472.22627547,7.477301291380208,2.0,3.0,3.8938072549019616,4.946684892569413,0.3668291555660727,0.967843137254902,215.81101562169587,0.2611960784313725,0.607843137254902,0.5689654168057612,25.392156862745104,0.03210089803921569,0.045397525371414726,4.3921568627450975,1.3707959675232717,0.23529411764705885,0.6853979839057113,12.769840237244036,2.2935156377752053,0.8635473473839261,0.4705882352941177,0.6655122646461624,0.5464219490329412,2.0392156862745097,0.9411764705882354,0.33734608890363244,1.7095707477270559,0.3999230991053165,0.0,0.0,4.0,-2.0380810704555863,11.505674726002502,8.467016366000001,81.0,58.02515776094138,9.725622821817046,0.15595549743693746,14.0,34.00000000000001,33.99999796017888,33.99999999999999,0.002113109716360197,0.2848464153847025,2.250720761142235,0.0013366727133293061
"mp-300775304, Na9Fe10(SiO3)20, Na9LiFe10(SiO3)20, mp-775293, mp-775304",99.0,4.0,0.012399999999999968,2287.03192352,-706.44493476,5.468836497413812,1.0,4.0,2.7913946565656564,3.4544909367190844,0.262431940540739,0.684520202020202,93.56222479822156,0.2142979797979798,0.4772727272727273,0.4388638971857168,18.555555555555557,0.053299565656565656,0.09231755573852496,3.3560606060606064,1.0452633346613878,0.15151515151515152,0.5226316674447745,10.547489789669257,1.6524198559521384,0.6584746390869354,0.5050505050505051,0.524863881081478,0.3745767175504293,1.335858585858586,0.7070707070707071,0.4219741550520417,1.192214728330479,0.3598551301885072,0.039040404040404035,0.06761996334599707,1.0,0.0,10.427054005407,9.635998087032595,1.0,85.31621135251204,10.907847116360172,0.16493181795886352,1.0,49.59315559812666,49.811163188652685,49.87351572144369,0.0019140110635619879,0.2691962689695947,2.0373013713904986,0.0003407789071934812
"mp-300775323, Mn3CuNi2(PO4)6, Li4Mn3CuNi2(PO4)6, mp-773677, mp-775323",36.0,5.0,0.0,915.575107,-245.24154239,6.958652132861136,3.0,5.0,2.4170076666666658,4.2373906424579415,0.19436506316151,0.5892777777777777,296.4606025914555,0.1630888888888889,0.3944444444444445,0.4799691348101151,16.266666666666666,0.014360295,0.026962871468383047,2.9222222222222216,1.2438844592438614,0.16666666666666666,0.6219422297390149,14.414130584042425,2.2509108021051203,0.7835981069972646,0.3666666666666665,0.5206833117271102,0.334091145589,1.2555555555555555,0.6333333333333333,0.4632813719864307,1.6985445112772652,0.4360314860077463,0.05416666666666666,0.10833333333333332,3.0,-1.3690405817485132,7.879902275453597,7.879902000280888,433.0,32.488364107714766,9.370249228675341,0.2434712530753226,146.0,19.26937973687172,19.26937973687172,19.26937973687172,0.0036308767910701494,0.2709329973471357,2.079255267911038,0.0015629919067161047
"mp-300775342, VFeO4, LiVFeO4, mp-18949, mp-775342",12.0,3.0,1.8223,341.5682,-86.01459492,7.826237921249263,2.0,3.0,3.840043888888889,4.449996254680071,0.40824829046386296,0.9566666666666666,139.66450099973926,0.2561111111111111,0.6666666666666666,0.4714045207910317,24.94444444444445,0.11725904444444445,0.16582933096424285,4.27777777777778,1.2027337310275616,0.2222222222222222,0.6013668656754392,9.65228815704684,1.9350587766617848,0.7576747726383842,0.4444444444444444,0.6285393610547089,0.5104533988888889,2.055555555555556,0.8888888888888888,0.28327886186626583,1.3797506036944005,0.31426968052735443,0.0,0.0,8.0,-3.022916160644083,4.876837716549409,5.916483577999999,298.0,6.867247516036347,5.6627626116443714,0.014093348880322943,63.0,4.0380502015911075,4.0380484678813655,5.019025946025772,0.014038280162204894,0.3555020255114286,1.5275252316519468,0.008797971390035908
"mp-300775390, Mn2Ni(PO4)3, Li2Mn2Ni(PO4)3, mp-763518, mp-775390",36.0,4.0,0.0,906.967152,-252.34387868,6.7185481235821225,2.0,4.0,3.0192293055555552,4.372113445897337,0.25306759942067497,0.7341666666666666,292.7361345041716,0.20451388888888888,0.5,0.4874980215217845,20.25,0.023634902777777786,0.038893437335011036,3.625,1.2557420316673058,0.2083333333333333,0.6278710159641023,13.865501141811652,2.1916787769315755,0.7910679095506978,0.4583333333333333,0.5448623679425842,0.4183943969191665,1.5416666666666663,0.7916666666666666,0.4433580472086768,1.6541334950960778,0.4219571536378697,0.06770833333333333,0.11727427342914272,12.0,-1.327218446016605,7.885476352307912,7.885476128807638,460.0,28.32072571903689,9.377130921006355,0.16695599606661066,167.0,16.83514943438657,16.83514943438657,16.83514943438656,0.003791896197726113,0.2703663381229326,2.1893400550264484,0.0015500045994570515
"mp-300775407, Li2Ti(FeO3)2, Li3Ti(FeO3)2, mp-762684, mp-775407",33.0,4.0,1.793,808.3062,-225.73746055,8.249217343291392,2.0,4.0,2.6164695,3.1131652181694167,0.4522670168666454,0.6318181818181818,238.58224494564925,0.3203181818181818,0.4545454545454546,0.37482778414706,15.386363636363635,0.0959392181818182,0.16617160032934492,2.6818181818181817,0.8702865480338977,0.13636363636363635,0.4351432741294471,7.633657529174807,1.3314218822933888,0.548246170704948,0.2727272727272727,0.4723774929733301,0.31602056909090903,1.318181818181818,0.5454545454545454,0.32461038311558404,0.9590322041490792,0.3015113445777636,0.0,0.0,4.0,-1.1224526879538477,7.444483982108263,5.7302531408854165,63.0,27.44506417746777,6.716361902327675,0.12620936043100686,12.0,17.802819278241106,17.802819278241106,12.91724715652509,0.007114858396435934,0.26011868861608045,2.4291616756158887,0.003834557973517871
"mp-300775424, Na5Li3Ti5O14, Na5Li4Ti5O14, mp-774609, mp-775424",27.0,4.0,3.1152999999999995,599.0984464,-190.11182583,5.8325984251939325,1.0,4.0,2.469109601851852,2.751496948850499,0.16037507477489604,0.5875,132.9050477396462,0.2996111111111111,0.4259259259259259,0.3652422763577041,13.388888888888893,0.0,0.0,2.333333333333333,0.745572682382167,0.12962962962962962,0.3727863412946893,7.683980271452506,1.394995465417464,0.4696813584296766,0.25925925925925924,0.4490502093697089,0.3034277683949074,1.0370370370370368,0.5185185185185185,0.5779439457158235,1.2892517316004823,0.2955720314724513,0.0,0.0,1.0,-1.024754616555996,6.628090660956709,5.000818974913382,1.0,22.516386949225488,5.815825894954793,0.14029677726281028,1.0,12.0377895126185,12.717217735495586,15.486031264324092,0.011077528991452307,0.29036918535502937,1.5189701225488796,0.004471253892238414
"mp-300775429, Ba4Bi3O11, Ba4LiBi3O11, mp-755667, mp-775429",18.0,3.0,0.0,1352.2426,-105.26432854,30.2126721022083,0.0,3.0,3.5648464074074067,3.3125530458780323,0.7856742013183862,0.8788888888888889,291.2651557370055,0.2088888888888889,0.6666666666666666,0.3954473426678264,23.16666666666667,0.0,0.0,4.240740740740741,0.7633789360098611,0.20370370370370366,0.38168946809573423,9.632050977630119,4.055692757276691,0.4808985953213141,0.5740740740740741,0.5017117475608914,0.4722662078703704,2.9814814814814814,0.9814814814814816,0.5017117475608914,4.43548324213054,0.13857990321384964,0.0,0.0,4.0,0.0,5.885147008622519,8.331727169,185.0,19.536558411535907,6.907588899533973,0.1053149424971414,38.0,13.601894963948665,13.601894963948665,7.289650540516916,0.010690012927471172,0.2821027530776786,2.4845199749997664,0.0038331169697330735
