,density,nelements,energysStab,atomMean,transition,other,NdValenc wmean,BulkModulus wstd,Number wstd,AtomicWeigh wstd,BoilingT wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,BCCenergy_p wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,IsNonm wmean,MeltingT wstd,BCCenergydiff wmean,phi wmean,SpaceGroupNumber wstd,numberDensity,oxidation flexibility,ShannonRadii,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmax,chargedensityvoldens,HeatFusion wmean,numberDensity,NfValenc wmean,atomMean,AtomicWeigh wstd,AtomicWeigh wmean,metalloid,GSmagmom wmean,AtomicVolum wmean,deltashannonmax
"mp-300773427, Mn3CuO8, Li2Mn3CuO8, mp-771841, mp-849420",4.183073311733188,3.0,0.06132120468750112,14.0,2.0,3.0,0.6944444444444443,12.347839317162704,1.6344100759284057,3.4876953595391567,215.2645337861601,0.0,0.0,0.0,0.0,0.801589689986143,1.5025000000000002,1.2845483065466443,-0.392298850575,0.2222222222222222,147.09947647692005,0.5240153714172222,0.4944444444444445,19.76212707849706,0.08482900982023624,5.416666666666668,0.4976378753914935,0.4497873117355365,0.01666286769123183,2.6601482832520613,0.011599912985349528,0.036548185640642716,1.152678817,1.5025,0.08482901,0.0,14.0,3.48769536,9.898759306,0,2.58e-05,4132.945705,0.036548186
"mp-300773446, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-770394, mp-773446",2.8390383666793046,5.0,0.009589898000000652,10.44,1.0,5.0,0.096,5.034415954209584,1.3497021893736412,2.694401709275354,118.01270327282568,0.04,0.08,0.0,0.0,0.4061142588488073,2.52464,3.465448654128352,-0.31933714285520004,0.14400000000000002,104.03067282758488,0.33838557089320004,0.37551999999999996,15.634415371225113,0.07965481845170758,4.56,0.5003733373992407,0.5003733373992407,0.004637266341688531,2.0800000000000005,0.0048738072740413954,0.01385199556602566,0.80713918,2.52464,0.079654818,0.0,10.44,2.6944017089999996,4.292794963,0,0.033770605,2084.6846809999997,0.013851996
"mp-300773469, Mn5Te3O16, Li4Mn5Te3O16, mp-771603, mp-773469",4.901547581419009,3.0,0.06396817132812505,17.041666666666668,1.0,3.0,0.7638888888888891,10.412499166333166,0.5816775442047756,2.3289509754757014,182.31360424611728,0.0,0.0,0.0,0.0,0.6605784158896925,1.6695833333333334,1.097360522226283,-0.6621934865888888,0.2222222222222222,121.28261231965715,0.5336801309959722,0.3090277777777778,15.607465469930144,0.07755254686576922,5.75,0.5133491558901122,0.4332083336491092,0.020593696289397938,2.5372228912730552,0.03568443502705468,0.1140923776996139,1.282755867,1.669583333,0.077552547,0.0,17.04166667,2.328950975,12.687230900000001,1,2.15e-05,4133.862337,0.11409237800000001
"mp-300773518, Cr3Fe3(TeO8)2, Li4Cr3Fe3(TeO8)2, mp-763448, mp-773518",4.791898696587087,4.0,0.09802098260416957,15.916666666666664,2.0,4.0,0.5520833333333333,9.17140029293964,0.9286620453342778,1.9622866360624347,149.73524250229875,0.0,0.0,0.0,0.0,0.5067000829496857,1.4865625,0.8874503299383233,-0.43111111111041656,0.16666666666666666,102.18787841588106,0.3892681226389583,0.299375,9.29346488578578,0.08297213571198947,5.333333333333333,0.4819796439046223,0.4108516447981168,0.01655816841871219,1.8856180831641267,0.03205609048747216,0.1220654721060402,1.281800005,1.4865625,0.082972136,0.0,15.91666667,1.962286636,8.694934375,1,0.065958213,3100.152906,0.122065472
"mp-300773519, Mn3Fe(PO4)4, Li4Mn3Fe(PO4)4, mp-773279, mp-773519",3.4206587327631657,4.0,0.008403964583333591,12.041666666666664,2.0,4.0,0.21875,5.820931757698058,1.5316042674086685,3.019035520286494,89.06806493335432,0.0,0.0,0.0,0.0,0.4728063541821178,1.356458333333333,1.13412826364692,-0.6455594895989583,0.2083333333333333,60.03315013043488,0.41742707876062496,0.4216666666666665,9.806504714842195,0.08232404032113556,5.583333333333332,0.4925402663953916,0.4925402663953916,0.006285716394182192,2.3078970706877047,0.004981223021268116,0.017734465572099966,0.962164117,1.3564583330000002,0.08232404,0.0,12.04166667,3.01903552,6.25567274,0,0.021995762000000002,3100.379444,0.017734466
"mp-300773523, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769456, mp-773523",2.854138637078368,5.0,0.013468520800000938,10.44,1.0,5.0,0.096,5.034415954209584,1.3497021893736412,2.694401709275354,118.01270327282568,0.04,0.08,0.0,0.0,0.4061142588488073,2.52464,3.465448654128352,-0.31933714285520004,0.14400000000000002,104.03067282758488,0.33838557089320004,0.37551999999999996,15.634415371225113,0.08007848630745974,4.56,0.4977159243144441,0.4977159243144441,0.004661931022692432,2.0800000000000005,0.0048997300683842684,0.01392567152654404,0.81143219,2.52464,0.08007848599999999,0.0,10.44,2.6944017089999996,4.292794963,0,0.033770605,2084.6846809999997,0.013925672
"mp-300773525, Fe3O4, LiFe3O4, mp-715614, mp-773525",5.065747967641191,2.0,0.24747855642857355,15.714285714285715,1.0,2.0,1.2857142857142856,36.428571428571416,3.2857142857142856,7.395528571428571,645.8285714285714,0.0,0.0,0.0,0.0,1.0726747599999995,3.022142857142857,2.896428571428572,-0.5071428571428571,0.2857142857142857,372.41428571428565,0.6562972271428571,1.0564285714285713,45.64285714285714,0.09223174188377746,5.7142857142857135,0.455803229467932,0.455803229467932,0.017973864007500832,1.9794866372215736,0.010684681966689136,0.03031147202684785,1.4067306,3.022142857,0.09223174199999999,0.0,15.71428571,7.395528571,16.53804286,0,0.452284886,5314.580054,0.030311472000000002
"mp-300773529, Na5Fe2P2(CO7)2, Na5LiFe2P2(CO7)2, mp-769488, mp-773529",2.8452809637606897,5.0,0.01093984719999952,10.44,1.0,5.0,0.096,5.034415954209584,1.3497021893736412,2.694401709275354,118.01270327282568,0.04,0.08,0.0,0.0,0.4061142588488073,2.52464,3.465448654128352,-0.31933714285520004,0.14400000000000002,104.03067282758488,0.33838557089320004,0.37551999999999996,15.634415371225113,0.07982996681990892,4.56,0.4992747372597217,0.4992747372597217,0.004647462958145002,2.0800000000000005,0.004884524006658064,0.013882453917031669,0.808913952,2.52464,0.079829967,0.0,10.44,2.6944017089999996,4.292794963,0,0.033770605,2084.6846809999997,0.013882453999999999
"mp-300773535, VFeO4, LiVFeO4, mp-850978, mp-773535",3.9594285195183394,3.0,0.07144861500000133,13.5,2.0,3.0,0.5,12.981468272831025,0.6236095644623235,0.8974775113589538,242.2293393449814,0.0,0.0,0.0,0.0,0.10614450837662304,2.0105555555555554,1.4180335453727704,-0.3944444444444444,0.2222222222222222,141.9520184976443,0.5104533988888889,0.5099999999999999,14.22070304386279,0.08376975832992836,5.0,0.4683332572128806,0.4683332572128806,0.014744642805018254,1.5275252316519468,0.008607994664854757,0.03211890042980293,1.097632379,2.010555556,0.083769758,0.0,13.5,0.897477511,9.488005556000001,0,0.117259044,4133.022829,0.0321189
"mp-300773544, CoSbO4, LiCoSbO4, mp-765886, mp-773544",5.426629582555937,3.0,0.09321619145833182,18.33333333333333,1.0,3.0,0.9444444444444444,12.814921857827391,1.7231180465856468,4.749707748732604,193.31200648653942,0.0,0.0,0.0,0.0,0.4048863190795003,2.0483333333333333,1.366687669215313,-0.6319444444444443,0.2222222222222222,105.61851082849836,0.5286617202777778,0.5277777777777778,10.544438590327372,0.08013361534571603,5.0,0.512869715465891,0.4950026637774472,0.012195103203892407,1.5275252316519468,0.006369152141076853,0.026264193052591662,1.425909789,2.048333333,0.080133615,0.0,18.33333333,4.749707749,13.59393306,1,0.08602617800000001,4133.8875530000005,0.026264192999999998
"mp-300773681, Na2MnPCO7, Na2LiMnPCO7, mp-768058, mp-773681",2.730662667187232,5.0,0.010530843333333985,10.333333333333334,1.0,5.0,0.08333333333333333,3.638384867553795,1.4096886969193667,2.809274161575586,114.64228381748545,0.03333333333333333,0.06666666666666668,0.0,0.0,0.4345987904852063,2.593166666666667,3.6287665642443545,-0.33199151614499994,0.15000000000000002,108.74555221862332,0.3549395721583334,0.3606666666666667,12.863816610080304,0.07711406727068909,4.833333333333333,0.5156535440537854,0.5156535440537854,0.004365412697923807,2.3746344747958346,0.004685295501301564,0.013968914805817726,0.773410258,2.5931666669999998,0.07711406700000001,0.0,10.33333333,2.809274162,4.264964093,0,5.17e-06,2171.225146,0.013968915
"mp-300773699, Mg(Fe5O8)2, LiMg(Fe5O8)2, mp-773318, mp-773699",4.6954993853954665,3.0,0.21523117555555427,14.814814814814815,1.0,3.0,0.7407407407407408,29.296090794386753,3.7524365909161226,8.100033919313445,522.6964296953032,0.012345679012345678,0.017459426695964134,0.0,0.0,1.2308943721133003,1.853086419753086,2.3076092758599875,-0.35074074074074074,0.19753086419753085,300.47929138991225,0.4540894592592592,0.6512345679012345,36.612430270294965,0.09102618501582377,5.37037037037037,0.4752756615463421,0.4515407783004036,0.00876264752034689,2.0931660964362653,0.005281100914055747,0.015511622604707028,1.308875828,1.85308642,0.091026185,0.0,14.81481481,8.100033919,10.35488148,0,0.260575654,3674.273464,0.015511623
"mp-300773718, Fe2(PO4)3, LiFe2(PO4)3, mp-25661, mp-31845",2.8126836194140665,3.0,0.09166568314951196,11.352941176470587,1.0,3.0,0.2352941176470588,9.005487668677986,1.3278433688891778,2.5275087231805817,136.50712123696863,0.0,0.0,0.0,0.0,0.3985827770480819,1.6839215686274511,1.2729826144294958,-0.9123669467764708,0.29411764705882354,78.44047461890489,0.5826843542647059,0.5198039215686275,11.125511621617804,0.07260450380953554,5.176470588235294,0.5394696072290426,0.5394696072290426,0.003404511239402975,1.8225803982152549,0.002402071268311612,0.009825152439278634,0.800032865,1.683921569,0.072604504,0.0,11.35294118,2.527508723,7.776550706,0,0.08277109,4376.756139,0.009825152
"mp-300773719, Fe23O32, LiFe23O32, mp-776135, mp-773719",4.955893976955844,2.0,0.21817891054545768,15.527272727272727,1.0,2.0,1.2545454545454544,35.54545454545454,3.1090909090909085,7.022310909090908,629.0799999999998,0.0,0.0,0.0,0.0,1.0168553523636363,2.9515454545454545,2.8235454545454544,-0.5163636363636364,0.2909090909090909,362.72181818181815,0.6682299039999999,1.0308181818181816,44.39090909090908,0.09137529051702097,5.672727272727273,0.4865558369522269,0.4553655524671458,0.004476111568718552,1.9730414496364408,0.0026857089138701946,0.007644000976107877,1.377082092,2.951545455,0.091375291,0.0,15.52727273,7.022310909,16.33105273,0,0.441320404,5411.101715999999,0.007644001
"mp-300773728, V9O22, LiV18O44, mp-850238, mp-775458",3.33148594198864,2.0,0.04104519548387131,12.35483870967742,1.0,2.0,0.435483870967742,23.22580645161291,0.5,1.7175274193548384,502.2225806451614,0.0,0.0,0.0,0.0,0.4248195288709676,3.1990322580645163,3.0429032258064512,-0.6298387096774194,0.3548387096774194,297.441935483871,0.8150788143548388,0.6169354838709677,28.98387096774193,0.0767394837858796,4.580645161290323,0.4998067538188981,0.4998067538188981,0.002160670510456014,0.9078224051271154,0.0008165309518871356,0.003437293725494365,0.920220348,3.199032258,0.07673948400000001,0.0,12.35483871,1.717527419,13.07194032,0,0.0,6599.240996,0.003437294
"mp-300773763, Cr3Fe2Sb3O16, Li4Cr3Fe2Sb3O16, mp-775288, mp-773763",5.059553352052144,4.0,0.11773747125000078,16.875,2.0,4.0,0.59375,7.743360731405108,1.702065483382535,4.072376952791608,110.56468443605507,0.0,0.0,0.0,0.0,0.4484783953683268,1.5990625,1.0158726567706728,-0.4361458333333332,0.16666666666666666,85.24891894755869,0.3899761794791666,0.3855208333333333,7.359645916811035,0.08226169672362454,5.333333333333333,0.4968293921964485,0.4622840414782506,0.006415199129504048,1.8856180831641267,0.0034569507789067983,0.015770340627261795,1.347340372,1.5990625,0.08226169700000001,0.0,16.875,4.072376953,9.259882292,1,0.043972142,3100.2662760000003,0.015770341
"mp-300773961, Mn15NiO32, Li8Mn15NiO32, mp-853227, mp-773961",4.1463130835813855,3.0,0.04208856403646077,13.729166666666664,2.0,3.0,0.5763888888888891,16.863421954040053,2.9994373186307897,6.5464859362528385,314.03864591247884,0.0,0.0,0.0,0.0,1.089377423226022,1.5150694444444444,1.7836296185381493,-0.3920402298854166,0.2222222222222222,206.6736775337864,0.5268388355909722,0.4996527777777778,29.008185506661547,0.0859329054479991,5.895833333333332,0.4938856950879611,0.44092655417511306,0.004522927388309178,2.770676687301417,0.0031910125561645736,0.009255948488638513,1.145089815,1.515069444,0.085932905,0.0,13.72916667,6.546485936,9.685728298999999,0,0.00416699,4132.947508,0.009255948
"mp-300773983, MgCr3Se3(SO8)3, Li2MgCr3Se3(SO8)3, mp-773999, mp-773983",3.1577359901215933,5.0,0.0,12.529411764705882,1.0,5.0,0.26470588235294124,5.389866501097591,1.794108003831365,3.642426655689516,79.99714037588058,0.005882352941176471,0.011764705882352941,0.0,0.0,0.6137380111494546,0.5999588235294118,0.646756060076498,-0.5318860294117648,0.17647058823529413,62.80580664138813,0.35384547380147063,0.1023529411764706,6.370411707944765,0.07205131641368731,4.970588235294118,0.5171390514504837,0.5002163658274472,0.011149972730573266,1.8862551464498785,0.017069970037044004,0.053032841835603486,0.876210555,0.599958824,0.07205131599999999,0.0,12.52941176,3.642426656,5.278552353,0,0.0,2626.090348,0.053032842000000004
"mp-300773984, Ti6Co3O16, Li3Ti6Co3O16, mp-765900, mp-773984",3.9885532386039917,3.0,0.09753969419999996,13.64,2.0,3.0,0.44,11.482160075525858,0.9262589030911148,1.8587471236893327,327.0337391007574,0.0,0.0,0.0,0.0,0.42357665723470667,1.826933333333333,1.3315054670893731,-0.3588666666666667,0.21333333333333326,176.78448020369012,0.5031640867333333,0.508,15.975581366573172,0.08340242546597917,4.48,0.4819311832950256,0.4819311832950256,0.003542162570394321,0.6997142273814361,0.0017998675241263187,0.006560534858813062,1.104152168,1.8269333330000002,0.083402425,0.0,13.64,1.858747124,9.599893133,0,0.061940651,3968.186135,0.006560535
"mp-300773988, Ti3Co3(SbO8)2, Li4Ti3Co3(SbO8)2, mp-762505, mp-773988",4.988879429099794,4.0,0.10133201586805553,15.708333333333336,2.0,4.0,0.4895833333333333,8.839497652581848,0.9710993019082376,1.9374899101904244,161.8044112501263,0.0,0.0,0.0,0.0,0.4673335081044486,1.3973958333333334,0.7347623609008069,-0.3781770833333333,0.16666666666666666,89.33439280310803,0.3942742072395833,0.3697916666666666,6.978389260185095,0.08794243477949032,4.708333333333333,0.4488977959070137,0.4418613343794533,0.0070983385929881265,1.2068956964966866,0.0036688580108676853,0.014411786330859497,1.340801455,1.397395833,0.087942435,0.0,15.70833333,1.93748991,8.540739427,1,0.048390429000000006,3100.2232710000003,0.014411786000000001
"mp-300774007, ZnCr3(SO4)6, LiZnCr3(SO4)6, mvc-16353, mp-769549",2.9497181817937275,4.0,0.006828294969363213,11.470588235294118,2.0,4.0,0.18382352941176472,5.668365708887228,1.7486401043476252,3.416291202001102,86.64430426315211,0.0,0.0,0.0,0.0,0.6198524949917117,0.6299558823529412,0.7080928518266221,-0.7607444852941176,0.22058823529411767,67.11405054226957,0.4542732925551471,0.13272058823529412,5.457423081959263,0.07570613997176327,4.970588235294118,0.5022691325202094,0.4844880388463628,0.010705080113694159,1.8862551464498785,0.015608120969081991,0.04431665646317121,0.842854621,0.6299558820000001,0.07570614,0.0,11.47058824,3.416291202,5.865763971,0,0.0,3282.553057,0.044316655999999996
"mp-300774013, V3Fe2CuO12, LiV3Fe2CuO12, mp-774409, mp-767459",3.5187907328576835,4.0,0.04619915343750058,13.666666666666664,3.0,4.0,0.4305555555555556,10.213764617139018,1.3588416454038896,2.652080268664765,207.9719611769877,0.0,0.0,0.0,0.0,0.5647784852638711,1.505,1.2968300620653974,-0.2956944444444444,0.16666666666666666,127.7698025550845,0.3833645983333333,0.3758333333333333,11.786586066843574,0.073344749344962,4.722222222222221,0.5356622137443211,0.5356622137443211,0.004029832973620951,1.4065543223524626,0.0021930452857480145,0.00937391865602828,0.972898445,1.505,0.073344749,0.0,13.66666667,2.6520802690000003,7.2229625,0,0.058629522,3099.767852,0.009373919
"mp-300774059, Ti12Fe5O32, Li7Ti12Fe5O32, mp-773987, mp-774059",3.768847834642195,3.0,0.10207868801020403,13.265306122448981,2.0,3.0,0.36734693877551017,11.148578598066976,1.2524398882029997,2.5922077365201344,338.92132673684364,0.0,0.0,0.0,0.0,0.4364375372084553,1.6727210884353738,1.3687950533920583,-0.3741496598639456,0.217687074829932,182.52415491034242,0.5093387589115645,0.477891156462585,16.323335855227235,0.08143835624913692,4.653061224489796,0.5006888454551539,0.4811874274517593,0.0035812394541696593,1.2046003725203027,0.0019752454069897887,0.0076469380495578065,1.048533124,1.672721088,0.08143835599999999,0.0,13.26530612,2.592207737,9.289862585,0,0.07179309099999999,4049.1213060000005,0.007646938000000001
"mp-300774102, NiO2, Li3(NiO2)4, mvc-13696, mp-764850",4.584178085114343,2.0,0.2667565836111105,14.666666666666664,1.0,2.0,1.3333333333333333,30.0,2.0,4.4491,500.9666666666667,0.0,0.0,0.0,0.0,0.08660596999999992,2.9866666666666664,2.84,-0.59,0.3333333333333333,269.73333333333335,0.7835443533333335,0.8666666666666667,33.5,0.09131954499157166,4.333333333333333,0.454171212190118,0.4382110138190319,0.010154619195468222,0.4714045207910316,0.00011475327136594322,0.010316904828160622,1.299963143,2.9866666669999997,0.091319545,0.0,14.66666667,4.4491,15.11536667,0,0.09923245,6199.222603,0.010316905
"mp-300774123, Mn3TeO8, Li2Mn3TeO8, mp-771740, mp-774123",4.4358152794087005,3.0,0.06899435421874944,15.916666666666664,1.0,3.0,0.6944444444444443,13.054077930565755,0.7827223779780763,1.4542089830870562,236.852382922985,0.0,0.0,0.0,0.0,0.8320070257205917,1.6075,1.2627705064071824,-0.5721136653888887,0.2222222222222222,156.50955711559126,0.5314991643802778,0.37083333333333335,20.78999195363237,0.07624884832623764,5.833333333333332,0.5476897078776961,0.4625345106655068,0.03251595329282292,2.640496586292477,0.058771151523205285,0.22434885130091056,1.177934897,1.6075,0.076248848,0.0,15.91666667,1.454208983,11.67803708,1,2.58e-05,4133.560337,0.22434885100000002
"mp-300774141, Cr2P4H3O16, Li2Cr2P4H3O16, mp-776748, mp-763238",2.8427917882373466,4.0,0.0702141730500001,9.56,1.0,4.0,0.1,5.337115325716693,1.7907261097108065,3.6020177164570377,86.23929854092043,0.0,0.0,0.0,0.0,0.4728341338993097,1.1986,1.2140055189330894,-0.7325595238079999,0.23,65.33556207969745,0.43210793485,0.47100000000000003,8.966961581271551,0.08790122300036346,4.72,0.513066981720318,0.4943485295764064,0.004257221595798549,1.9497692171126304,0.0024989481921301802,0.010958198103366215,0.815621543,1.1986,0.087901223,0.0,9.56,3.602017716,4.86901468,0,0.0,3534.663528,0.010958198
"mp-300774144, WO3, Li(WO3)2, mp-771798, mp-774144",6.971748343491273,2.0,0.0053953912499995465,24.5,1.0,2.0,0.5,38.75,6.25,16.980225,694.7125,0.0,0.0,1.75,1.75,0.6974432237499999,6.62125,6.4562500000000025,-0.6656249999999999,0.375,441.32500000000016,0.8613901106249999,0.6,24.125,0.07243819795640544,5.0,0.5140326931950154,0.5105883536481258,0.006042668991748286,1.7320508075688772,8.602307368270444e-05,0.006191665325989972,1.7225411309999998,6.62125,0.072438198,1.75,24.5,16.980225,28.979775,0,0.0,6974.056279,0.006191665
"mp-300774149, CrWO6, Li2CrWO6, mvc-5774, mp-774149",5.0211939142964335,3.0,0.18000640171875126,18.25,2.0,3.0,0.375,15.822364621706267,2.5522321385189257,6.851010979260753,270.1927884246112,0.0,0.0,0.5833333333333334,0.8249579113843054,0.27249619675742504,3.109583333333333,2.6245365331595005,-0.4445833333333333,0.25,172.06602455323815,0.5742979470833333,0.39375,9.251313720523996,0.07290024743680612,5.0,0.492963584203514,0.492963584203514,0.01415467511675913,1.7320508075688772,0.005385938714604705,0.028400321332617925,1.29130178,3.1095833330000002,0.072900247,0.583333333,18.25,6.851010979,13.82635417,0,0.0,4649.213945,0.028400321
"mp-300774301, Cr3(NiO6)2, Li2Cr3(NiO6)2, mp-776703, mp-780190",3.2002947576835843,3.0,0.08635613955882349,13.176470588235292,2.0,3.0,0.607843137254902,11.997692973159495,0.9669669024265064,1.7919954295615257,190.22545283577168,0.0,0.0,0.0,0.0,0.5035214224911174,1.9725490196078432,1.450735750441345,-0.4184313725490196,0.23529411764705885,141.31900255956052,0.5447368917647059,0.477450980392157,13.074976761013307,0.07040336525433705,4.823529411764706,0.5320913531094011,0.5263009469144877,0.0017019804354492071,1.504319041475814,0.0007059212840522874,0.003226775453119077,0.900385297,1.97254902,0.070403365,0.0,13.17647059,1.79199543,9.124860784,0,0.023348812000000004,4375.775047,0.003226775
"mp-300774307, MgCr3(SO4)6, LiMgCr3(SO4)6, mp-772325, mp-769554",2.8251429672683748,4.0,0.0,10.941176470588236,1.0,4.0,0.11029411764705883,5.752088532989516,1.9067808339683208,3.785014724493109,85.32259621273236,0.007352941176470587,0.012735667702712332,0.0,0.0,0.6166857036544928,0.6403382352941177,0.7021072808814776,-0.7622886029411765,0.22058823529411767,65.65811727106797,0.4538739768566177,0.12794117647058825,5.457423081959263,0.07644769645809069,4.970588235294118,0.4978215041377221,0.479866241164625,0.010814018737629943,1.8862551464498785,0.015759927510772306,0.04475074680333207,0.811828522,0.640338235,0.076447696,0.0,10.94117647,3.785014724,5.563741912,0,0.0,3282.612003,0.044750747
"mp-300774351, Cr3(CuO6)2, Li3Cr3(CuO6)2, mp-764630, mp-774351",3.3285074585213965,3.0,0.05148655676470604,13.294117647058822,2.0,3.0,0.6862745098039217,11.580253380575217,0.9230276310541038,1.5616799596149578,190.3871670758268,0.0,0.0,0.0,0.0,0.6030452475245028,1.820392156862745,1.4578748760341105,-0.4184313725490196,0.23529411764705885,143.37107023843717,0.5420146176470588,0.4480392156862745,13.074976761013307,0.07172803878123073,4.588235294117646,0.5205973388087656,0.5122222447681398,0.0018369843223055527,1.6109486985446062,0.0007308798513037006,0.003287488801188953,0.9255168990000001,1.820392157,0.07172803900000001,0.0,13.29411765,1.56167996,9.315158824,0,0.0,4375.809896,0.003287489
"mp-300774369, V12O29, LiV24O58, mp-774272, mp-765490",3.389066291104061,2.0,0.042678435487806254,12.390243902439025,1.0,2.0,0.4390243902439024,23.414634146341466,0.5365853658536586,1.796529268292682,506.67195121951215,0.0,0.0,0.0,0.0,0.4382723364634145,3.2241463414634137,3.0685365853658535,-0.6277439024390243,0.35365853658536583,300.0829268292684,0.812367909207317,0.6219512195121951,29.268292682926827,0.07782032689054591,4.585365853658536,0.4939392265107753,0.4939392265107753,0.0033198858986021205,0.9099882003013476,0.0012551323579448347,0.005271068442660226,0.935855474,3.2241463410000004,0.07782032700000001,0.0,12.3902439,1.796529268,13.11317805,0,0.0,6577.315324,0.005271068
"mp-300774459, Ti16CuS32, Li8Ti16CuS32, mp-767157, mp-774459",3.1965518176214114,3.0,0.018083583571427475,18.224489795918366,2.0,3.0,0.2857142857142857,15.099445018071512,4.099834697430357,8.296647597863593,453.1038569512504,0.0,0.0,0.0,0.0,1.0404875040973578,2.0072925170068032,1.8797809193328519,-2.196802721088435,0.217687074829932,250.0908712913604,0.2509033598639456,0.4438775510204081,24.617356749260782,0.05083563806901897,6.918367346938775,0.9331309619760236,0.8598839217301146,0.014666365071729574,1.5096524088903616,0.00820903535165684,0.02064842828235087,0.899206705,2.0072925169999998,0.050835637999999995,0.0,18.2244898,8.296647598,12.62243537,0,2.45e-06,7.913880829,0.020648428
"mp-300774464, Co(SO4)2, LiCo(SO4)2, mp-772442, mp-774464",2.6733235977760668,3.0,0.05127900566287824,11.181818181818182,1.0,3.0,0.21212121212121213,7.405996131247398,1.4900958609871815,2.854817443110443,94.72212981250324,0.0,0.0,0.0,0.0,0.5662066405998638,0.6485454545454544,0.5861183325272448,-1.0405681818181816,0.30303030303030304,51.29124800535409,0.6262266688636363,0.15454545454545454,3.643427482470094,0.07053755626061327,4.909090909090909,0.5254607529205471,0.5213561273756834,0.010557022836465306,1.5640591394622958,0.01516114845497716,0.04254232983610713,0.765541457,0.648545455,0.070537556,0.0,11.18181818,2.854817443,7.607830152000001,0,0.04692337,4509.178978,0.04254233
"mp-300774465, Mn(SO4)2, LiMn(SO4)2, mp-771564, mp-774465",2.8344634981734904,3.0,0.03240083706439467,11.0,1.0,3.0,0.15151515151515152,4.846431383332659,1.543373524635981,2.9536678890122747,60.00103031867129,0.0,0.0,0.0,0.0,0.5352127662813375,0.5488484848484848,0.4461802458131721,-1.0457980668757576,0.30303030303030304,41.02829300837289,0.6277373329648485,0.13484848484848486,4.546060565661952,0.0759987331763867,5.2727272727272725,0.4911739150618555,0.4778706469613056,0.011633370962312126,2.1358800226310417,0.016318753257902094,0.04583605309447715,0.8113998379999999,0.548848485,0.075998733,0.0,11.0,2.9536678889999997,7.486764999999999,0,9.4e-06,4509.215852,0.045836053
"mp-300774516, Mg3Si16(Cu3O16)3, Li8Mg3Si16(Cu3O16)3, mp-766403, mp-774516",3.544466870059673,4.0,0.07425142945312313,11.907894736842106,1.0,4.0,0.2960526315789473,9.123932103679227,1.642007604003906,3.3364798206434365,255.39998683136054,0.009868421052631578,0.01709260665364024,0.0,0.0,0.5704528780490815,3.1636842105263154,4.313513231565653,-0.586907894736842,0.15789473684210525,130.74380147312596,0.3916123957236842,0.4131578947368421,16.58037372466987,0.08711572359641992,4.605263157894737,0.4938899740406648,0.4938899740406648,0.0014818540583882672,1.864339500427212,0.0007100945265887332,0.0034244122983594703,1.006856119,3.163684211,0.087115724,0.0,11.90789474,3.336479821,6.125553289,1,0.0,2937.242968,0.003424412
"mp-300774552, Y2Ti2S2O5, Li2Y14Ti14(S2O5)7, mp-25305, mp-774554",4.16893949995957,4.0,0.07115334542929119,17.636363636363637,2.0,4.0,0.13636363636363635,7.89594911310187,1.5973893991641437,3.9838400949334014,285.19741061606334,0.0,0.0,0.0,0.0,0.3109856297295021,1.2641363636363638,1.0750975767746744,-0.6495170454545456,0.1590909090909091,147.29378376968285,0.3216040714204545,0.31818181818181823,13.341044602068465,0.06612004320266965,4.545454545454546,0.6260989276888768,0.6260989276888768,0.032002773057402005,1.8763424945954807,0.041583641490355185,0.1196341708938515,1.131821793,1.264136364,0.066120043,0.0,17.63636364,3.983840095,9.492561364,0,1.02e-06,2116.286772,0.119634171
"mp-300774711, Ba14Y7(Cu10O21)2, Ba14LiY7(Cu10O21)2, mp-774710, mp-774711",5.8498653472684765,4.0,0.015560639421685176,23.7710843373494,2.0,4.0,0.6234939759036144,13.928666888331714,2.4492137937074787,6.361868307817018,259.9935377245242,0.042168674698795185,0.07303828706615748,0.0,0.0,0.3494312028984846,1.3874999999999995,1.1636450468869075,-0.2204668674698796,0.12650602409638553,106.38904463527321,0.29548541859939753,0.4333734939759036,18.800547580997023,0.06515384910750617,2.9156626506024086,0.5093155135239634,0.5093155135239634,0.002223527140745328,1.4495933727898824,0.001981325358590731,0.006546999817288623,1.503228321,1.3875,0.065153849,0.0,23.77108434,6.361868307999999,13.5175113,0,0.0,2356.17332,0.006547
"mp-300774722, La20Cu9O40, LiLa20Cu9O40, mp-849992, mp-774722",6.957906580517907,3.0,0.061606546980676136,24.94202898550725,2.0,2.0,0.5314009661835749,7.47029247539235,5.814229929053682,14.845580420544062,426.8096807505041,0.0,0.0,0.0,0.0,0.4400001334707898,1.2328502415458935,0.7816323605152218,-0.2872463768115944,0.1932367149758454,128.3200218129721,0.4582374539130434,0.4997584541062802,20.14443517047949,0.07246124546486196,3.0,0.4845611310220633,0.4845611310220633,0.003289710449880921,1.318760946791574,0.002729150080664633,0.007536421134990358,1.754177163,1.232850242,0.072461245,0.0,24.94202899,14.84558042,19.27535942,0,0.0,3596.835599,0.007536421
