,density,nelements,energysStab,atomMean,atomStd,transition,metalloid,other,NdValenc wmean,BulkModulus wstd,AtomicWeigh wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,BCCenergy_p wstd,AtomicVolum wmean,AtomicVolum wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wmean,MeltingT wstd,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,SpaceGroupNumber wstd,Crystal System,meanbv,meanValenceOcc,Hall Number,ionicitymean,NNdiststd,oct,q4,q6,tet,lin,bent,sq_pyr,numberDensity,ShannonRadii,avgIonicRadVol,SpaceGroup,deltaShannon,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,negativeoxdensity,nsites,Unit Cell Mass,energy,total_magnetization,Electronegativity wmean,IsNonm wmean,phi wmean,VegardVolume,bcc,volumeshannonflex,strainlatticemean,AtomicWeigh wmean,BCCvolume_padiff wstd,Polarizability wstd,symmetry ops,strainlatticestd,q2
"mp-300775647, Mn3SnO8, Li2Mn3SnO8, mp-770865, mp-775647",4.5350981404378965,3.0,0.08873284791666691,15.75,12.616952880945542,1.0,0.0,3.0,0.6944444444444443,13.151773104888525,1.659112551360093,217.17564874406938,0.5772694932791733,0.0,0.0,0.0,0.0,0.2502222222222222,0.7921324053204976,4133.366173071502,5841.714554881278,1.3233333333333333,1.3588783841694454,-0.6163266283527776,152.79111111111112,160.50020159981185,0.5248029855838888,2.5843390804583332e-05,3.654807377354988e-05,20.974521581088702,7.0,-0.1523194013785422,29919.33333333333,492.0,0.526,0.010943596161897443,0.5607838396898438,0.2370453537540337,0.3377098080860679,-0.8967569842344417,4.707499829069891,4.707499829069891,0.5619347832223175,0.07963951953682873,0.4949087558543268,0.4828794266456278,212.0,0.2843029800494135,0.05501034554775993,0.19820721015013887,0.1598583864615786,0.6243688331490934,1.2174329955081595,0.02654650651227624,0.25349673992195704,0.10013561430680168,0.17923978768449544,0.4267153641102143,0.05309301302455248,48.0,1646.07734,-327.66155709,36.0,0.9480555555555554,0.2222222222222222,0.4861111111111112,0.8156485805971783,-0.0616696507831288,525.9949320331364,-1.6781243061814163e-11,11.431092638888893,0.4869326443702589,0.8433916097563501,12.0,50.45374483545971,0.06811710229643002
"mp-300775648, MnV4CuO12, Li2MnV4CuO12, mp-771461, mp-775648",3.2100335123534016,4.0,0.021927639583333658,13.444444444444445,7.804715257260419,3.0,0.0,4.0,0.375,13.63942633021213,3.8616781162251455,303.957004959908,0.7402429217507756,0.0,0.0,0.0,0.0,0.19216666666666668,0.7500293217796974,3099.8026144049195,5366.4682421776015,1.5993055555555555,1.8508667211873373,-0.2953831417624999,170.36624999999995,182.6063107587356,0.3854500773658333,4.3072318007638875e-06,7.460344318899443e-06,17.424993579182974,1.0,-0.18656292758206847,30050.888888888887,9.0,0.55375,0.013172922619733707,-0.2785169251910065,0.24261346380190746,0.30750554179921624,-0.507062370345055,2.9152170353118807,2.9152170353118807,0.4071274669574028,0.06766510410723052,0.6132271337654096,0.5730907104176776,5.0,0.30267604625083555,0.0864748501612463,0.1578911858523283,0.20996023178303985,0.8200547236074937,0.8829650102224597,0.022555034702410173,0.2814616953675041,0.06919048214393883,0.231631357671964,0.5604539038400607,0.04511006940482035,18.0,514.242845,-130.73731916,5.7151135,0.7118055555555555,0.16666666666666666,0.3597222222222222,0.8913715921860341,0.0060765892134603035,153.43749301815802,-0.03405040116907513,7.142261736111113,0.512658471894196,0.9942644572530944,2.0,30.151564863905712,0.08812219047091459
"mp-300775651, Mn3CoO8, Li2Mn3CoO8, mp-771811, mp-775651",4.287238743711594,3.0,0.04578437541666691,13.833333333333336,8.264717512144959,2.0,0.0,3.0,0.6111111111111109,12.247448713915892,3.6573923075161887,215.2645337861601,0.6910128898653464,0.0,0.0,0.0,0.0,0.2556111111111111,0.6773955808273079,4132.922536277642,5842.028309334269,1.5747222222222217,1.2677430246478227,-0.387159961686111,187.87222222222215,143.01974503241084,0.5257524557227777,0.043038932279693465,0.060811427866453466,20.155223260766874,5.0,-0.23907310947560875,29888.58333333333,458.0,0.5413636363636364,0.01376463998407818,0.7981292233997994,0.2327033449233935,0.3633909250572692,-0.7232745414070463,5.134520635174623,5.134520635174623,0.7784092224283282,0.08808155485466197,0.4437887289299191,0.4316976268518171,166.0,0.4961717692655165,0.21336515966301686,0.3362038477140552,0.2624264079338555,1.0249751278989063,1.1826267360924856,0.029360518284887324,0.4362903881332306,0.16301831881006626,0.3247479546420297,0.7005036313221209,0.05872103656977465,12.0,351.74253000000016,-80.69609168,10.0000005,0.9458333333333332,0.2222222222222222,0.5125000000000001,1.1818226778929064,0.03144178914868747,145.67794500488634,-0.3169463149790965,9.770625833333332,0.5629963679906456,0.8352790765980369,12.0,23.84233915291851,0.10217311927462193
"mp-300775677, Fe5P6WO24, Li4Fe5P6WO24, mp-851003, mp-775677",3.755960009624911,4.0,0.014930368854164657,13.5,11.996527275285404,2.0,0.0,4.0,0.2361111111111111,9.287783609813273,2.2834056747495293,147.78489975397758,0.7126625789050852,0.0,0.0,0.0972222222222222,0.16839382851364082,0.2015486111111111,0.4713675673284146,3100.394182541092,5366.126835194671,1.6519444444444444,1.054067939308948,-0.6462599206333333,110.89583333333334,84.76548898620824,0.4127347509375,0.07328690277777779,0.12693663914047182,11.995892108098333,5.0,0.19384558942412614,30425.58333333333,433.0,0.5768181818181818,0.02654488347806057,-0.6508159520541557,0.2412459384840266,0.2488720257578219,-0.7509501714341008,2.3035825735580246,2.3035825735580246,0.07930281490569964,0.07883498593672766,0.5580894113550029,0.5179135269966411,146.0,0.22142535098773666,0.05237828008789242,0.15905224216435382,0.0890363655149547,0.6094941824945269,1.0329722189397306,0.026278328645575888,0.21213929626024766,0.10258371901221283,0.04323127791539447,0.4109602299704084,0.052556657291151776,36.0,1032.893172,-259.00144518,21.9999992,0.7445138888888888,0.2083333333333333,0.4357638888888888,1.1588554755508584,-0.12393989812360125,335.6320620665013,-0.3023648703813831,7.17286925,0.6508553846856766,0.3158138516418951,3.0,47.45558753516999,0.13474344735850974
"mp-300775679, Mn3CrO8, Li2Mn3CrO8, mp-773946, mp-775679",4.076822666868115,3.0,0.07419707104166663,13.583333333333336,7.899982419108426,2.0,0.0,3.0,0.5555555555555555,12.272623352430287,3.914539039585948,216.7084284539089,0.6192029853064802,0.0,0.0,0.0,0.0,0.2563888888888889,0.5854415628957197,4132.953010632941,5842.006755257085,1.7080555555555554,1.258094593491618,-0.3931321839083333,199.31666666666663,140.67234256584683,0.5229915219727778,2.5843390804583332e-05,3.654807377354988e-05,19.71631366892295,2.0,-0.21198649886177967,29890.16666666667,1.0,0.5913636363636363,0.008612782656586916,0.5060336458072993,0.2799813201826859,0.3717779278579075,-0.7975925772429212,4.892780916486452,4.892780916486452,0.8237485930106162,0.0854436721322458,0.4555112058679483,0.4374727790875692,1.0,0.30100534845733,0.05501034554775993,0.2043542004701593,0.16365119576125134,0.6391826441052229,1.126476514917814,0.028481224044081925,0.2649294656775047,0.10003873861030964,0.20251540809713048,0.43683963745698334,0.05696244808816385,48.0,1379.22174,-341.97699304,44.0000001,0.939722222222222,0.2222222222222222,0.5,0.8177845645425639,-0.007476991298667173,568.6511505823055,-4.7185522866755036e-07,9.57792875,0.5587644739704792,0.77428606701932,1.0,48.14219857077899,0.07900205712548565
"mp-300775700, Ti3Nb2V3O16, Li4Ti3Nb2V3O16, mp-770898, mp-775700",4.146670021927957,4.0,0.0922208104166664,14.375,10.135796712641783,3.0,0.0,4.0,0.2395833333333333,7.344304057113468,1.8386113727199853,165.64321404041544,0.6798793389256051,0.0,0.0,0.0,0.0,0.19017708333333333,0.3053377007420869,3100.058360165941,5366.320503195885,1.7757291666666668,1.0012227062707293,-0.2911458333333333,195.3,93.02061842080437,0.38640126822916665,7.04166666665625e-07,1.2196524436612802e-06,7.702158281124843,2.0,-0.09632171546488877,30007.41666666667,1.0,0.6873684210526315,0.011457397250736214,0.567099093824806,0.2204538846791592,0.3263334438339707,-0.8468125787123465,3.861803073268844,3.861803073268844,0.9475691127897812,0.08118405835571317,0.4541730729596961,0.4846345893303298,1.0,0.2818127172452645,0.033976364220105776,0.11770299659038044,0.20270266837866832,0.5132354290157892,1.1326989286270486,0.02706135278523772,0.2656890127701548,0.033444754414003575,0.2380994174083941,0.3498635193952637,0.05412270557047545,24.0,738.22866,-204.85819605,4.9999998,0.7057291666666665,0.16666666666666666,0.3359375,0.9705462083603053,-0.028556065144060182,178.19430727353839,-0.1195017823482066,7.6898818749999975,0.5151615657267953,0.4805852046088071,1.0,35.58681681698932,0.08029890469641969
"mp-300775737, Ni9O10, LiNi9O10, mp-656884, mp-775737",6.286449598781237,2.0,0.05362206789473678,17.473684210526315,9.986139979479093,1.0,0.0,2.0,1.8947368421052635,42.631578947368425,9.6907,730.8684210526317,0.3980736207894737,0.0,0.0,0.0,0.0,0.3467368421052632,0.6409140857894736,4895.274821707088,4890.092108024174,4.1978947368421045,4.082105263157893,-0.4647368421052632,423.68421052631584,394.8421052631578,0.6298703347368423,0.14101453421052632,0.14101453421052632,50.1315789473684,2.0,-0.21564555718565906,23726.473684210527,2.0,0.765,0.00675075729990151,2.804262227080196,0.1819495836504632,0.1712814706100209,-0.7171494322413235,6.267680314247572,6.267680314247572,0.6203811120483009,0.10451376118609963,0.4205129116592205,0.4550534839823855,2.0,0.24109558676716944,0.026279315735471296,0.0028761124757736203,0.2383670668980883,0.24412727551059296,1.7725309968836946,0.04950651845657352,0.2308207512696614,0.06762446664568612,0.15953830455150975,0.2949749533159979,0.05500724272952613,19.0,688.2346,-90.81007441,15.999998800000002,1.3576315789473683,0.2631578947368421,1.2315789473684209,0.9410949174322216,0.10278137041936516,191.49924079605992,-0.044621633346633466,18.111436842105263,0.4694736842105262,1.3994736842105262,2.0,24.015419024974683,0.09822000307803637
"mp-300775796, Ti3NbO8, Li2Ti3NbO8, mp-776082, mp-775796",4.165411614414409,3.0,0.09737894076923047,14.25,10.034316120194738,2.0,0.0,3.0,0.2777777777777777,11.228546073004296,1.7666122413823164,339.8807980040235,0.707652024916473,0.0,0.0,0.0,0.0,0.2550277777777778,0.4555548036941235,4133.569122676999,5841.571159284159,2.0613888888888887,1.4186196233671904,-0.3819444444444445,250.31666666666663,183.7972680448236,0.5199499830555555,1.877777777775e-06,2.6555788004522167e-06,17.089407230977113,1.0,-0.09041018449122766,30030.33333333333,39.0,0.6968421052631578,0.012202251189238912,0.6469891548610244,0.2258173455336765,0.330290507469062,-0.8178671266932653,4.098304102946846,4.098304102946846,0.9640480462349602,0.08258278097289798,0.4363093533264617,0.469366987137781,186.0,0.2944819947174053,0.026670644957877108,0.1343877490206028,0.20386016955702466,0.5161661778737677,1.1421949788108483,0.02752759365763266,0.2761024530615798,0.04387824747044405,0.2394590460626224,0.3518613590843169,0.05505518731526532,24.0,729.0051599999997,-213.93280038,1.8519904999999999,0.937222222222222,0.2222222222222222,0.4291666666666665,0.9670662912860551,-0.02597426369877089,185.01630151922933,-0.11489493206774765,10.125071666666663,0.5668742811393755,1.324439699842359,2.0,35.10773553455291,0.07942205921177713
"mp-300775867, SbPO5, LiSbPO5, mp-9750, mp-775867",4.273777523631761,3.0,0.0,15.142857142857142,14.836524154248258,0.0,1.0,3.0,0.4761904761904761,2.5403768892093597,5.300401525713,91.64955313349412,0.4248660420561853,0.0,0.0,0.0,0.0,0.2650476190476191,0.541554199902398,4429.494827509878,6258.351809572315,1.8776190476190475,1.2187427074030321,-1.0359637188190474,71.19428571428571,41.031389145849,0.5919105489285714,0.0,0.0,9.700270001151416,1.0,0.2510283058032727,32476.142857142866,90.0,1.001,0.009543896977956748,0.13369975858933195,0.2927200529664291,0.3131963332616231,-0.5319613844306305,3.346162957535745,3.346162957535745,0.5267574413972194,0.07741178823143711,0.5189038345243454,0.5024878986303062,15.0,0.2324421796432254,0.12907255755789304,0.05194445337638712,0.12124251795498825,0.3119489806941272,1.1377603732906811,0.0221176537804106,0.2504832388050535,0.0827720849915702,0.05886885609671405,0.2954868808971521,0.05529413445102651,14.0,465.46152400000005,-93.26243441,0.0,1.0209523809523808,0.2857142857142857,0.4738095238095237,0.9688527930481744,-0.061115358957486536,151.29813413056792,-0.05705706352549308,11.08241723809524,0.2823030683367302,0.18852211957529275,4.0,24.320917360019024,0.07230776214166754
"mp-300775900, NaCu(PO3)3, NaLiCu(PO3)3, mp-761042, mp-775900",3.1302484491924387,4.0,0.01115431133928535,11.214285714285712,5.6842963055945575,1.0,0.0,4.0,0.17857142857142855,4.023459189806803,3.1501924347517885,65.24881117456377,0.9370408133073328,0.017857142857142856,0.030929478706587087,0.0,0.0,0.2175357142857143,0.5979595730905157,2990.4586631190837,5174.021815386682,1.3178571428571428,1.568021794152994,-0.7362329931946429,56.67392857142857,27.94599800900637,0.40838045367553577,0.0,0.0,6.596033130694879,3.0,0.1447248941350933,29710.142857142866,115.0,0.515,0.006230496753577977,-0.4184582931898535,0.21296909359035787,0.2699309925862453,-0.8353426477612899,3.0085321593543486,3.0085321593543486,0.3519881254614249,0.08159215566555739,0.5287709217398882,0.4967456495538474,19.0,0.20494443488692865,0.032793265643322564,0.2261476216859196,0.07772881603084926,1.0055411246535937,0.8880877973311064,0.029140055594841924,0.19953796108421265,0.1790418896504843,0.037740939091901834,0.8064903594463882,0.05245210007071546,56.0,1293.80662112,-372.71124039999995,3.9999879999999997,0.7207142857142858,0.2142857142857143,0.425,0.8118893402181669,-0.11757112622393673,529.8495937212796,5.5067062021407764e-14,5.7759224157142866,0.7716535614218238,0.5112763740016204,4.0,55.08008150603222,0.10965744636941896
"mp-300775936, Na3CuPCO7, Na3LiCuPCO7, mp-767526, mp-775936",3.0949556695644853,5.0,0.011123215865385559,10.692307692307693,5.729607522934176,1.0,0.0,5.0,0.15384615384615385,3.9122819806166818,2.6448138532424235,118.8005925711916,0.4891697308310236,0.04615384615384616,0.09230769230769233,0.0,0.0,0.1842,0.40106565126557375,2004.8086816236369,4003.1883901480687,2.4443076923076927,3.322167311405375,-0.3071575091553846,107.6043076923077,98.27269806509884,0.3259960624998461,0.0,0.0,18.304369446348115,1.0,-0.07481730957487641,25181.07692307692,60.0,0.937,0.01834253994720017,-0.16985127668186245,0.21580438534629626,0.2510100397285127,-0.9995227589900672,3.774709479705016,3.774709479705016,0.31326324491859964,0.08427864972277427,0.4916634195360812,0.4723608225189687,11.0,0.44498619929151145,0.07149731345322233,0.4799253734672748,0.016439581042135075,1.3126867974609264,0.8746310590090907,0.03889783833358813,0.3970909620711012,0.367389843870816,0.0028283150180017343,1.0528353551820169,0.04538081138918616,26.0,574.99113968,-160.5561428,1.9999936000000005,0.5155384615384615,0.13846153846153847,0.3744615384615385,0.8420035026854612,-0.07145537609702572,216.19798202881933,-0.00032241470196877253,4.4230087667692315,0.4161279437113401,2.0978085914005242,4.0,33.87477292109666,0.11446720876074355
"mp-300776051, Mn2Fe(PO4)3, Li2Mn2Fe(PO4)3, mp-776759, mp-776051",3.3633039180890214,4.0,0.08764843041666738,12.055555555555555,6.4676307032467655,2.0,0.0,4.0,0.2222222222222222,5.452286727195807,2.7665055118565784,77.31025790934382,0.6674459311811092,0.0,0.0,0.0,0.0,0.2045833333333333,0.4314427872213119,3100.3779324614366,5366.136210009352,1.3595833333333331,1.097953158434951,-0.6456373152694443,89.70138888888891,51.36756920743733,0.4169057090025,0.029323375574712637,0.05076968404221488,8.621264175725873,5.0,0.11862969196388208,30414.277777777777,460.0,0.5847619047619047,0.015427864455989197,-0.9527749868618512,0.198726509387126,0.2514824088186301,-0.8305605437785505,2.693654721016341,2.693654721016341,0.1226646945320993,0.0809029708621849,0.5330783004644838,0.5015641323859621,167.0,0.2437953200111168,0.06295085819250351,0.19180045149743968,0.08980818416180318,0.6908218643914933,0.946645941175018,0.02696765695406163,0.228673463220686,0.11948625084139056,0.04360603160428562,0.4721316756192432,0.05393531390812326,36.0,901.270352,-260.38306012,26.000000399999998,0.7330555555555555,0.2083333333333333,0.4233333333333333,1.107761005282666,-0.1270482871026373,350.5323800509176,-0.2832654012164824,6.258821888888887,0.6514741932515539,0.2257652060011479,12.0,46.82838409028383,0.1756032428195083
"mp-300776113, TiMn7(PO4)12, Li8TiMn7(PO4)12, mp-778073, mp-776113",3.060335420081468,4.0,0.06438630959558901,11.191176470588236,5.576361223797281,2.0,0.0,4.0,0.13602941176470587,4.8909109527875145,3.75104971350218,75.08103079420997,0.8345409325751784,0.0,0.0,0.0,0.0,0.21018014705882354,0.5755081953879793,3282.599848168048,5681.8798054659155,1.2410294117647058,1.2626765310477677,-0.6831469139363971,69.89705882352942,50.879460517925644,0.4412965026190441,8.063890297493746e-06,1.3776413913184414e-05,8.511189809186082,2.0,-1.3884216695630829,443.6176470588235,1.0,0.4854545454545454,0.009498909059197331,-0.38745326466495184,0.25838606377023104,0.2459024469406342,-0.6199845324013121,2.278710533525324,2.278710533525324,0.2348369500505265,0.0797171146618297,0.5256615807438451,0.49243413503312394,1.0,0.17581064821276765,0.032061669951337315,0.13442269126688686,0.07229520251138738,0.5561086336574521,0.8658909366356558,0.02344621019465579,0.17330548658439945,0.08862450223231984,0.035102668147371334,0.3800639710011093,0.0562709044671739,68.0,1572.089659,-484.65203669,16.9999978,0.7492279411764705,0.22058823529411767,0.3733455882352941,0.8067645664565967,-0.16134875987091502,710.4171895850124,-4.4066505585268096e-07,5.779741393382354,0.6902613390952527,0.26757307801070823,1.0,65.03553891412567,0.1371034934045082
"mp-300776140, MnV5O12, Li2MnV5O12, mp-776190, mp-776140",3.1962394038895323,3.0,0.05826677333333485,13.111111111111107,7.241001226724943,2.0,0.0,3.0,0.3703703703703704,19.570140464626526,4.634256007517158,438.08204366553,0.7148849929531098,0.0,0.0,0.0,0.0,0.2581481481481482,0.8156955885188577,4133.107466545246,5841.897621857542,2.2787037037037043,2.62207839896436,-0.39402937420185175,242.43703703703704,258.09333117973296,0.5132340375988889,5.742975734351851e-06,8.121794171899973e-06,25.31362943931484,1.0,-0.3198824296094819,313.5555555555556,9.0,0.570625,0.01477474256374789,-0.3646979600899201,0.2403168528918824,0.3055084707450766,-0.5719672381753579,2.980307518388233,2.980307518388233,0.4162344493685285,0.06906722714163786,0.6029979628112404,0.5655522492084275,5.0,0.310000722416808,0.08463771111606228,0.1618824261403313,0.21140055945201705,0.8256803008820885,0.8789160538428704,0.023022409047212623,0.28660658465662425,0.06860270072309411,0.2616043859028357,0.5642986188988689,0.04604481809442525,18.0,501.638345,-137.71064722,7.9999981,0.944074074074074,0.2222222222222222,0.4759259259259259,0.904108647704254,-0.0025127400811111897,155.91584595891547,-0.03985011806354185,9.28959898148148,0.5581224134321028,1.3746249709282852,2.0,29.965874358900127,0.08646869782405081
"mp-300776170, TiO2, LiTi2O4, mp-756587, mp-776170",3.81976535620561,2.0,0.11145533958333333,12.666666666666664,6.599663291074443,1.0,0.0,2.0,0.3333333333333333,18.33333333333333,2.6447000000000003,563.3,0.5284860083333333,0.0,0.0,0.0,0.0,0.3933333333333333,0.456960815,6200.338441689601,6194.459669303333,2.4316666666666658,2.285,-0.5666666666666668,341.76666666666665,305.23333333333335,0.7846732666666666,3.75555555555e-06,3.75555555555e-06,28.33333333333333,6.0,-0.13589723742377066,30077.0,480.0,0.6045454545454545,0.007053537874531452,0.5994228369373761,0.2188591310333099,0.3301772823825954,-0.8245506715661755,3.9850272971609915,3.9850272971609915,0.9356259123718788,0.08640682245778529,0.4185543765376265,0.4427937023083757,186.0,0.3126440860978917,0.019641855032959645,0.1494606705162872,0.2069594324551367,0.5240133933834016,1.062297734155954,0.0288022741525951,0.28980926986673505,0.04765998510197264,0.2561085712098804,0.3572106671804444,0.0576045483051902,24.0,638.9264,-212.68584091,0.0,1.403333333333333,0.3333333333333333,0.6333333333333333,0.9687058235412016,-0.027214266144415675,192.3348284005814,-0.11031578739513333,13.310966666666666,0.6166666666666665,2.1659999999999995,12.0,33.849640470690616,0.07578122666771983
"mp-300776203, V3NiO8, Li2V3NiO8, mp-776184, mp-776203",3.9819485512369717,3.0,0.04964346270833353,13.416666666666664,7.761640004248815,2.0,0.0,3.0,0.4722222222222222,16.49915822768611,3.3194034875367278,366.67552144190284,0.6865386683493108,0.0,0.0,0.0,0.0,0.2570833333333333,0.7405621249406862,4133.057036417218,5841.933230956087,2.3261111111111106,2.2212335300597568,-0.3941666666666666,242.09444444444443,219.1533609536572,0.5134307747222222,0.016538741666666662,0.02338931276958501,21.143359871758005,1.0,-0.13338047779328566,29995.83333333333,30.0,0.5900000000000001,0.014691120971662785,0.3689815262975651,0.2696051698876072,0.2697865228283776,-0.9939567999943756,2.9873431741596144,2.9873431741596144,0.6852375044417297,0.08475616446796796,0.4944254513222903,0.4728386863727271,8.0,0.33071699580516034,0.07183389189436527,0.12288334159874975,0.25908144469770544,0.543536723294316,1.103701934300659,0.028252054822655987,0.3173703717070303,0.04605873684984777,0.17340237041008436,0.3567243690493956,0.05650410964531196,12.0,339.5131,-84.97413424,2.9999993,0.9533333333333333,0.2222222222222222,0.4986111111111111,1.5585129937981053,-0.1163659599974992,81.49132546255949,-0.3042066279819036,9.430919444444443,0.55802520519205,1.2018382627777098,2.0,29.938849731501914,0.08839902550905232
"mp-300776322, V5CoO12, Li2V5CoO12, mp-761587, mp-776322",3.3233332894250536,3.0,0.05888868722222361,13.222222222222221,7.435317788587383,2.0,0.0,3.0,0.4074074074074073,19.037181149476144,4.534790470893944,428.522738735261,0.7520705785416513,0.0,0.0,0.0,0.0,0.2570740740740741,0.8608297071492886,4133.084932401126,5841.913562077145,2.3396296296296297,2.586976934003176,-0.3908333333333333,247.04814814814813,255.3373007352753,0.5123108539814815,0.028675392592592594,0.04055312911081743,25.58574438042962,1.0,-0.13513678460160955,29969.888888888887,9.0,0.55,0.015455239329009553,-0.39596352157532255,0.2379350303087664,0.3043216543630224,-0.5484225151929489,2.7580677434630565,2.7580677434630565,0.3696816721468809,0.07124616758531592,0.5904732990763087,0.5555286957657369,5.0,0.3021369817206793,0.05237828008789242,0.13148458853887166,0.2136006786110992,0.6346529740944222,0.9143276191081372,0.02374872252843864,0.2821502349297781,0.03963595256854368,0.26432699374747304,0.4362665162009415,0.04749744505687728,18.0,505.63349500000004,-133.65966388,2e-07,0.9501851851851852,0.2222222222222222,0.4879629629629629,0.9033592812526572,-0.03790600623061921,159.06158434481281,-0.03774910760554414,9.36358324074074,0.5603995763606402,1.4003241286555497,2.0,29.291408696581588,0.08727406770015578
"mp-300776357, SbP(OF3)2, Li2SbP(OF3)2, mp-554701, mp-776357",3.134458960569772,4.0,0.0,13.6,12.611106216347554,0.0,1.0,4.0,0.25,1.7195566289017643,4.328324020048201,64.2393802176671,0.7799384777148533,0.0,0.0,0.0,0.0,0.1939,0.043228588422402,3721.311282055271,4555.253042588443,1.0075,0.9108892633026257,-0.60238095238,41.292,29.603168445286393,0.26899209018750003,0.0,0.0,6.394333428904064,2.0,0.21315002287716595,13782.2,2.0,0.3920000000000001,0.019470932247598684,-0.16953714465944095,0.2369879573395776,0.297619108774328,-0.7986792692864009,2.603400481140484,2.603400481140484,0.526834444981312,0.06318949634472787,0.6157821825027812,0.8189185235333449,2.0,0.6870024352413747,0.15999999999999998,0.4082460738175833,0.10060824157591852,1.019045415945542,0.8341029954239578,0.012637899268945577,0.9307877776221491,0.6152344508259191,0.04884995953049254,1.4314162158271333,0.05055159707578232,20.0,597.4459624000001,-107.06123993,0.0,0.875,0.225,0.24875000000000005,0.8677675738039997,-0.09559951927424593,50.9435658883822,-0.02496234105156661,7.46807453,0.2056854704509959,0.17958936494124592,2.0,34.12616899628567,0.1052379166045438
"mp-300776365, Mn21O40, Li9Mn21O40, mp-849596, mp-776365",4.119366431581865,2.0,0.04335267303278734,13.852459016393444,8.07716080935149,1.0,0.0,2.0,0.860655737704918,20.65573770491803,4.210843811475411,372.21311475409834,0.2961676744262296,0.0,0.0,0.0,0.0,0.3834344262295082,0.7203980455737706,6097.904536502898,6093.700162834413,2.294344262295082,2.1500819672131146,-0.5781091011877049,279.4344262295082,243.5,0.7789742303044261,5.338143018651639e-05,5.338143018651639e-05,33.418032786885234,2.0,-0.4999812163735534,343.14754098360663,1.0,0.7395652173913042,0.008218574769682697,0.4429480045534264,0.2629721670227357,0.356830162365097,-0.840489902173145,4.7888785048023434,4.7888785048023434,0.7522137388661201,0.08436600017745971,0.4729927619712802,0.4542457835093179,5.0,0.3009471703033961,0.04673381374745317,0.20770902660002305,0.15044768240113526,0.5876128615457977,1.1343059550901171,0.029044032847977925,0.2603368538783535,0.10235129087388907,0.18617629805273608,0.4015950554509579,0.055321967329481775,61.0,1793.6749450000002,-436.33612632,66.9999986,1.3946721311475412,0.3278688524590164,0.7659836065573771,0.8388284603063231,-0.04030962836979325,650.2102626303383,-0.017060657294834414,14.702253647540983,0.5858253250418033,1.3550819672131147,1.0,72.12038286552269,0.08595941453367209
"mp-300776371, Nb2(PO4)3, LiNb2(PO4)3, mp-17242, mp-26533",3.0634465935678055,3.0,0.0,13.117647058823529,10.515436009204176,1.0,0.0,3.0,0.1568627450980392,9.005487668677986,2.6656704975083865,240.62883670703084,0.677542323100598,0.0,0.0,0.0,0.0,0.2716274509803921,0.3740843042458514,4377.000247633007,6184.994984696896,2.3188235294117647,1.5334579960356058,-0.9123669467764708,139.40196078431373,130.38944986133015,0.5826843542647059,0.0,0.0,11.125511621617804,5.0,-1.2794056728659615,436.05882352941177,460.0,1.34,0.03120145615896228,-0.35423344513707977,0.28228116181561336,0.21602921358797245,-0.4939933935720688,2.1926995669779608,2.1926995669779608,0.13992103193291086,0.06662561152508956,0.6020477688036958,0.5796326629217896,167.0,0.16897880559023387,0.04564327321201702,0.055252106722938885,0.08579909154929831,0.2937604659453899,0.848267891678655,0.019595768095614568,0.17830679474747296,0.06334529915944352,0.041659431516587284,0.2091057359524946,0.04702984342947498,34.0,941.453692,-271.97330628,2.0,1.0009803921568627,0.29411764705882354,0.4852941176470589,1.1990181701635807,-0.1333950188179872,312.3002634081863,-0.3722849523690872,9.229938156862744,0.6520100108664949,0.5870763196994617,12.0,52.361092829580706,0.14281805932754565
"mp-300776424, Na2CuP2O7, Na2LiCuP2O7, mp-556822, mp-776424",2.974409875123287,4.0,0.008400030208332687,11.416666666666664,5.89432401175534,1.0,0.0,4.0,0.2083333333333333,4.681054828300514,2.0599175833432684,84.04940229953881,0.7246682276873222,0.04166666666666666,0.07216878364870323,0.0,0.0,0.2251041666666667,0.485631835164052,2714.42739601574,4694.447565637949,1.19625,1.1524685914013737,-0.6104613095208333,64.95229166666667,29.85947439078755,0.36590643034708337,0.0,0.0,14.364473803063195,1.0,0.06718423764777832,27203.0,81.0,0.828235294117647,0.013915520913086584,-0.41967225159223975,0.1897595527520067,0.2407998647598213,-0.9243604505948348,3.3874890225723964,3.3874890225723964,0.3235855293589205,0.07582765751812845,0.5494795730759281,0.5233346795238077,14.0,0.2988552932076968,0.038154966971937335,0.3311328140770319,0.07985290619306007,1.0330194797815997,0.8402390078226005,0.03159485729922019,0.27253326440923265,0.2549279870480516,0.0387722832127989,0.8285292676131878,0.04423280021890826,48.0,1133.8754502400004,-303.46426763,4.0000001,0.67125,0.1875,0.4364583333333333,0.8224188500495827,-0.08142797934779687,397.3856299084204,-0.0011215742941352858,5.9056013033333326,0.6217410795405621,1.5119756965455642,4.0,60.92719244937032,0.14015692441584168
