,density,nelements,energysStab,atomMean,transition,metalloid,other,BulkModulus wstd,BoilingT wstd,BCCfermi wstd,IsAlkali wmean,IsAlkali wstd,NfValenc wmean,NfValenc wstd,HeatCapacityMass wmean,AtomicVolum wmean,NsUnfilled wstd,HeatFusion wmean,HeatFusion wstd,BCCvolume_padiff wmean,MeltingT wstd,NpUnfilled wmean,BCCenergydiff wmean,GSmagmom wmean,GSmagmom wstd,BCCvolume_p wstd,meanValenceOcc,VegardVolume,strainlatticemean,NNdiststd,oct,q6,numberDensity,avgIonicRadVol,deltaShannon,oxidation flexibility Std,deltashannonmax,chargedensityvoldens,deltacrystal1,deltacrystal3,deltacrystal4,Unit Cell Mass,total_magnetization,BoilingT wmean,HeatCapacityMass wstd,volumeshannonflex,n_ws^third wmean,SpaceGroup,Number wstd,AtomicVolum wstd,rare,NdValenc wmean
"mp-300770529, Mn15CrO32, Li8Mn15CrO32, mp-771190, mp-770529",4.145970015802055,3.0,0.043397434635418015,13.645833333333336,2.0,0.0,3.0,16.946721158521825,315.2168421044413,0.9712877805469524,0.0,0.0,0.0,0.0,0.2570138888888889,4132.955505778602,0.009820927516479826,1.5395138888888888,1.7681242376683393,-0.39224856321875,204.48619505948903,0.4444444444444444,0.526100803854861,3.2304238505729165e-05,4.568509221693734e-05,1.9304385281276453,29898.66666666667,0.9950459530578714,-0.20103344944378654,0.008635708942033122,0.5366685618946053,0.3696611598909782,0.08634038545457498,0.4350705919080004,0.31797724432937546,0.05799104894145515,0.6414108962016514,1.1435362188805869,0.2776645825413329,0.20322139626313146,0.4383625023954224,1388.047575,46.9999975,283.5916666666667,0.257468076237882,571.9975742422807,0.17972222222222226,1.0,3.036445925424112,5842.005112486443,0.0,0.5555555555555556
"mp-300770546, Mn2P2O7F2, Li2Mn2P2O7F2, mp-770557, mp-770546",2.8393948433746607,4.0,0.019598872841880777,11.846153846153848,1.0,0.0,4.0,7.780551538838407,136.7041540400464,0.7585568676441323,0.0,0.0,0.0,0.0,0.2032692307692308,3219.79713370476,0.0,1.2490384615384615,1.2099225334632993,-0.6106855500807693,89.85277702142288,0.4230769230769231,0.3760531612630769,1.1927718832884614e-05,2.0659415036952305e-05,1.0238924417381547,25764.538461538457,0.8111757969685078,-6.158037043254202e-14,0.014266625041433396,0.13588124624550812,0.2469464320059868,0.0690736096992594,0.6352700796164825,0.2981647141620177,0.0596137327799109,0.7634105836114886,0.7941918014314373,0.33047200556586914,0.036595597733952066,1.0723352184471606,1287.2648816,32.0000061,126.45115384615384,0.1692367262937546,334.4821590806196,0.12538461538461534,60.0,1.1735497155686427,4091.003960695235,0.0,0.19230769230769232
"mp-300770575, CrPO4F, LiCrPO4F, mp-770697, mp-770575",2.651422273299357,4.0,0.03504214693452479,11.428571428571427,1.0,0.0,4.0,9.691872778734957,163.26097319591582,0.7558912839703213,0.0,0.0,0.0,0.0,0.2040714285714285,3321.8108675920257,0.061858957413174175,1.452678571428571,1.3775849889519391,-0.6002763605428572,123.42404877626775,0.42857142857142855,0.3848806003571428,0.0,0.0,1.154472668735446,27091.714285714286,0.8102091727226345,-1.6579330501069002e-14,0.007520687012185734,-0.10158001495757127,0.22888260544514324,0.06734558140151753,0.6232453741055671,0.24627336785239645,0.04563404035713857,0.7385200099087664,0.7470280893116813,0.28594722249494725,0.03540241880488488,1.0373723303738571,1327.7269215999995,16.000033900000002,140.8135714285714,0.1861680308599887,419.7463339193718,0.1207142857142857,33.0,1.2494896917525644,4353.0365503837675,0.0,0.17857142857142855
"mp-300770594, Co3BiO8, Li2Co3BiO8, mp-771742, mp-770594",5.859256591857189,3.0,0.0850666043402768,19.0,1.0,0.0,3.0,20.63127944064605,329.0819910779863,0.5536180610997374,0.0,0.0,0.3888888888888888,0.5499719409228702,0.2424722222222222,4133.501343695742,0.0,1.7073888888888888,1.6867158333486811,-0.4626388888888888,189.0911733843012,0.5277777777777778,0.5209872429166665,0.12903926666666668,0.18248908099867844,1.1019705273780591,406.91666666666674,1.1642897521420972,-0.6503824415931992,0.02173981354166704,0.6100882208124949,0.3326759031502343,0.08241411126435437,0.4685854305754595,0.4615677114831098,0.10668257983150843,1.1975430577194657,1.5198161644245065,0.4191899188542959,0.3176278880033664,0.9165401335389296,513.775185,1.9999998,337.71666666666664,0.2641631995332702,143.49528763609212,0.17805555555555555,166.0,0.7103728806969123,5841.618966167466,0.0,0.8611111111111109
"mp-300770604, CoH8(CO5)2, Li2CoH8(CO5)2, mp-772431, mp-770604",1.9615411829605296,4.0,0.04475877991071453,6.047619047619048,1.0,0.0,4.0,3.5014574225074693,157.35864808666992,0.4438421255134988,0.0,0.0,0.0,0.0,1.4934642857142857,3986.8456337079297,0.1649572197684645,3.02,4.720664563692542,-0.5408928571428571,143.90140939651653,0.3333333333333333,0.49179103875,0.01843418095238096,0.03192893800544225,1.2110266956580156,22088.95238095238,0.8375946191209243,-0.009782946729741818,0.014907293358110531,-0.26345505355161186,0.2537197994890079,0.09882640172710068,0.5956697601308885,0.11524886708746858,0.042301038789518436,0.5336393945551208,0.5800872070321836,0.1350771138489753,0.0025418754704465553,0.36682881680706575,502.02423000000016,2.0,153.11952380952386,2.2895125483477807,243.8992912716224,0.2058333333333333,14.0,1.3687370248093311,4034.4848581029078,0.0,0.08333333333333333
"mp-300770625, Al3Cr3(SbO8)2, Li4Al3Cr3(SbO8)2, mp-773244, mp-770625",4.525988181673856,4.0,0.1231870504629642,14.208333333333336,1.0,1.0,4.0,7.586995452746757,130.06819044895894,0.5157011994072448,0.0,0.0,0.0,0.0,0.199375,3100.2249957988765,0.05412658773652741,1.4398958333333332,0.8847228838247571,-0.3758333333333333,89.61039846353195,0.5520833333333333,0.3905830623958333,0.0,0.0,1.3242054540876262,30037.79166666667,0.9725582948106928,-0.1099708691043979,0.009510837274945816,0.5470083974415679,0.3297795645730591,0.08882521619032188,0.4331513264946109,0.2361839123715472,0.07787382462502014,0.491777509435997,1.2249413327148957,0.23531188880231585,0.06018169483613847,0.3171819439557615,736.4433157999997,4.9999993,233.01666666666665,0.24060446340934746,187.3640137133236,0.12375,1.0,1.385494985254969,5366.224301864938,0.0,0.3645833333333333
"mp-300770684, CrO2, LiCr2O4, mvc-5834, mp-770684",4.1374817363143,2.0,0.07211990374999999,13.333333333333336,1.0,0.0,2.0,26.666666666666664,460.63333333333327,0.30499594499999994,0.0,0.0,0.0,0.0,0.38083333333333336,6199.41454507545,0.16666666666666666,3.5733333333333333,3.4266666666666667,-0.5949999999999999,345.06666666666666,0.6666666666666666,0.7658315916666667,0.0,0.0,0.5816666666666668,29867.66666666667,0.8634924777373366,-2.1265070297242044e-08,0.0059471938865954,0.3241306681469837,0.2920943312703348,0.08899290171675513,0.39967011397696495,0.3033648413936025,0.07856742013183861,0.4920867764670754,1.1516751152236755,0.2782194911022206,0.25863853063288345,0.3173814120408949,671.9592,15.9999997,520.6999999999998,0.23116666666666666,160.625714643087,0.2883333333333333,62.0,1.3333333333333337,6195.383565917484,0.0,0.8333333333333333
"mp-300770860, Mn2Fe3P6WO24, Li4Mn2Fe3P6WO24, mp-761447, mp-770860",3.6911936227655247,5.0,0.005122189236111296,13.444444444444445,3.0,0.0,5.0,5.039669791259966,69.1832126215744,0.7401324232802331,0.0,0.0,0.07777777777777778,0.15555555555555553,0.16157222222222226,2480.320183138385,0.0,1.3115555555555554,0.991858534193184,-0.516758894361111,40.089634293390326,0.3666666666666665,0.331856183976,0.03518115911877394,0.07035370409038592,1.6714377580431603,30438.75,1.150333579996484,-0.30663680197796594,0.02525916143314181,-0.7511556510346474,0.2531357055753615,0.07761188226836699,0.5243793660310939,0.2244408579884388,0.057988562432271414,0.6813244745302428,1.0127609692563853,0.2141929783027488,0.04300653772055815,0.4656408292515604,1031.079262,24.0000004,141.00777777777782,0.22915688167662146,332.8728377437956,0.11244444444444444,146.0,1.370590572898602,4957.239209229712,0.0,0.17777777777777776
"mp-300770878, Cr3Co5O16, Li4Cr3Co5O16, mp-771924, mp-770878",4.774201706081239,3.0,0.09709849604166633,13.958333333333336,2.0,0.0,3.0,15.32064692570853,247.65304483749838,0.4445490517937635,0.0,0.0,0.0,0.0,0.2519444444444445,4132.866844162051,0.05892556509887896,2.048888888888889,1.3794834871639547,-0.3817361111111111,139.42562157156513,0.4444444444444444,0.5174567288194444,0.10753272222222222,0.15207423416556534,1.49601679211296,29870.70833333333,0.9746505080649036,-0.10038260866917764,0.007370982536432802,0.5323641501285429,0.2985053642208982,0.0976476633488964,0.37341299515733134,0.34059619172769234,0.05882317481283825,0.6405064730042508,1.3229130460370435,0.3104896067158566,0.26676492098156,0.4402902672605197,706.644675,10.9999998,364.9111111111112,0.2549240135817285,237.2007227571706,0.1936111111111111,1.0,1.1747405807661389,5842.067633133635,0.0,0.6944444444444445
"mp-300770941, Mn3Nb2Fe3O16, Li4Mn3Nb2Fe3O16, mp-775243, mp-770941",4.5143524073609145,4.0,0.09318355934895806,15.125,3.0,0.0,4.0,7.7749095653904545,141.0940488030551,0.6081769903521472,0.0,0.0,0.0,0.0,0.18752083333333333,3099.824261855171,0.03608439182435162,1.4966666666666666,0.8508223656655169,-0.2951329022989583,78.87688378187165,0.3333333333333333,0.3875323769897917,0.06596790377155172,0.11423738106439107,1.5160659581902542,367.54166666666674,0.9654602929585376,-0.1131840477683686,0.00937589438097985,0.562732433542274,0.3188147445205492,0.08428130187641514,0.4558164080677357,0.3559492680205896,0.09153768282266717,0.8016511428378741,1.237264343993434,0.3180308608942413,0.2410896086557213,0.5478762570196201,774.152295,23.0000014,290.4125,0.24551499604148416,172.24545633176746,0.13979166666666665,1.0,0.9020496529509276,5366.455653944717,0.0,0.4270833333333333
"mp-300770943, TiNi5(PO4)6, Li4TiNi5(PO4)6, mp-773434, mp-770943",3.407584415389492,4.0,0.08497161451388813,12.333333333333336,2.0,0.0,4.0,10.177930918304456,156.04204548611492,0.7778296494167483,0.0,0.0,0.0,0.0,0.2040972222222222,3100.3774962917546,0.0,1.514375,1.2693386227319134,-0.6448710317444445,83.5197988835914,0.4583333333333333,0.4172478527430555,0.02067358356481481,0.03580733573119013,1.6431328569094,30392.0,1.1595335848030472,-0.2968252652549926,0.020537829995729256,-0.6148080034469323,0.2402036921817972,0.08107825322110868,0.5127291946943211,0.1706051571646714,0.04062483512681539,0.4481575844464301,0.9705562967136206,0.1782355994685254,0.04363750080193137,0.3055011031463389,911.162172,6.3693957,173.42638888888888,0.2389365145516924,346.0782628188533,0.14006944444444444,146.0,1.743816235079945,5366.136468531334,0.0,0.2916666666666667
"mp-300770950, La4MnO8, LiLa4MnO8, mp-769598, mp-770950",6.6240996426382885,3.0,0.08657205997596229,24.384615384615394,2.0,0.0,2.0,4.213874581369055,489.28601934972346,0.7629111500254435,0.0,0.0,0.0,0.0,0.2205897435897436,3817.9464774578473,0.0,1.012051282051282,0.7236659721064318,-0.3048099027410259,141.67634105498053,0.4102564102564103,0.4885436797523076,7.951812555256411e-06,1.1245561161092273e-05,4.445981675310776,27826.384615384613,0.8752137912083479,-0.6321149895471194,0.019327126855328114,0.8359585950262799,0.2446237421761654,0.07021634730124372,0.4769602515996021,0.4858985447691486,0.08875739644970415,1.0194661993113074,1.6618431144426773,0.4335091924689254,0.2327020151224924,0.8180122900170149,1477.1102500000006,6.0000015,461.61025641025634,0.2436638510752909,208.4039402516647,0.1623076923076923,141.0,6.765830536851031,5390.56355292864,1.0,0.23076923076923075
"mp-300770951, Mn3Ni3(TeO8)2, Li4Mn3Ni3(TeO8)2, mp-771860, mp-770951",5.182810194134009,4.0,0.05107464526041562,16.291666666666668,2.0,1.0,4.0,8.662133229368695,137.43294343414254,0.5758933734036328,0.0,0.0,0.0,0.0,0.1860520833333333,3100.1305209166394,0.0,1.3484375,0.7457311600755591,-0.4294731800760416,78.27933951649624,0.375,0.39728159327458334,0.01861577564655172,0.032221092095686424,1.4644869278370345,29908.91666666667,0.9667452040706742,-0.11067188508953407,0.008300429065236165,0.6946380714734336,0.2906895474988221,0.08791129986084982,0.3927770028134566,0.7297188270496361,0.08837129578211399,5.552122530402084,1.3901001683647252,0.8294092572231309,0.13931658928299462,6.849797196412445,852.0847349999997,13.0000008,213.7875,0.2464909308095415,202.85035955167686,0.105,8.0,0.8490062614282914,5366.278865137909,0.0,0.6145833333333333
"mp-300770952, Co3Ni(PO4)4, Li4Co3Ni(PO4)4, mp-775307, mp-770952",3.696466949515477,4.0,0.06511727502604092,12.375,2.0,0.0,4.0,8.839129387747038,134.5469667067972,0.726231547164907,0.0,0.0,0.0,0.0,0.20282291666666666,3100.332708516542,0.0,1.4975,1.1435340567245422,-0.6400620039666666,73.47738538621556,0.4583333333333333,0.41698572234375,0.054591753125,0.08086941971162348,1.6709233500013885,30380.79166666667,0.8478611028165659,-2.1374235134411872e-05,0.017284013054326242,-0.14872073360844787,0.25815850177927885,0.08681739255257534,0.4781865401049698,0.24156527306024164,0.06305215207407942,0.6158928335781753,1.0427683102686691,0.2382284441228919,0.05110433496397943,0.4233706164249396,615.378433,10.0845612,171.26666666666662,0.2395484256725297,246.00246899565445,0.14166666666666666,6.0,1.513359202697393,5366.162334654275,0.0,0.3020833333333333
"mp-300770967, MnP2O7, LiMnP2O7, mp-31982, mp-540484",3.041977534940989,3.0,0.00600510700000001,11.1,1.0,0.0,3.0,5.216214037871613,71.75282867052854,0.6271569734125442,0.0,0.0,0.0,0.0,0.2814333333333333,4340.467370450822,0.0,1.717666666666667,1.481949691753701,-0.97410207991,48.6974505378761,0.6666666666666666,0.5888127413446665,1.0337356321833333e-05,1.4619229509419953e-05,1.6701218185775817,31960.8,0.8834525185162674,-0.02611720099844798,0.016026295452478214,-0.4682977718158424,0.2639044063153652,0.08003805026513831,0.4967352148303168,0.25557469555108264,0.11,0.8373382294628723,0.8622939878181572,0.2535061093398539,0.05285443206056723,0.5722660525294521,457.762738,5.9999996,135.72333333333333,0.25901701788792864,204.6032044441975,0.16366666666666668,4.0,1.3589211407093005,6133.4944399625765,0.0,0.16666666666666666
"mp-300770976, Mn(CoO2)4, Li3Mn(CoO2)4, mp-773238, mp-770976",4.983558946763004,3.0,0.06658546173076996,15.153846153846152,2.0,0.0,3.0,24.22771653542096,411.8930837955797,0.6164533862542348,0.0,0.0,0.0,0.0,0.2437692307692308,3815.2249610029053,0.0,2.037692307692308,2.1130035083808973,-0.3435278514589744,223.54527068881882,0.4102564102564103,0.4853253115471796,0.15882551078691426,0.22459632327509668,1.5337521510170762,27597.153846153848,1.1861330182444425,-0.4273007554837704,0.014186821659862882,1.1231217069530248,0.3195683244936343,0.0931893265916236,0.4447117019629765,0.47647796456203706,0.12963847514915175,1.0169189924616409,1.3706448099632902,0.4153593102045403,0.3221954892852028,0.6949977883268906,418.666025,8.9999999,406.53333333333336,0.23022135819089065,145.52014390170262,0.2207692307692308,2.0,2.6080843312720843,5392.486308210702,0.0,0.8461538461538463
"mp-300770986, VBO4, LiVBO4, mp-778780, mp-770986",2.386013454494519,3.0,0.0,10.0,1.0,1.0,3.0,21.77324215807269,286.9584643235212,0.4033402062799829,0.0,0.0,0.0,0.0,0.2881666666666666,4132.773962857992,0.0,4.032222222222224,3.370778933315556,-0.4534722222222221,161.16402272908869,0.7222222222222222,0.6055237818983333,0.0,0.0,1.6219274846404506,30230.16666666667,1.209719366130895,-0.10553391584375464,0.014036642167716985,-0.10837630877997743,0.19936890212562056,0.06855935769316539,0.59122552840082,0.3193124321375797,0.19245008972987526,0.6380734960584145,0.6654303712523371,0.3237735871754725,0.018385479444239246,0.4187690647819015,125.7501,0.0,461.8555555555557,0.23188155501366545,49.96646645962525,0.18833333333333327,82.0,1.8708286933869709,5842.133318457494,0.0,0.16666666666666666
"mp-300771063, Fe3Ni(PO4)4, Li4Fe3Ni(PO4)4, mp-775017, mp-771063",3.52283293639923,4.0,0.04352693179687517,12.25,2.0,0.0,4.0,8.326742185072542,131.04244720223292,0.7209303411901476,0.0,0.0,0.0,0.0,0.20369791666666665,3100.357130525493,0.0,1.4228125,1.1160687677547645,-0.6461557539666666,75.77165998884594,0.4583333333333333,0.413851266875,0.072160240625,0.11112472033339788,1.6658884380997558,30426.54166666667,0.8462503403146814,-1.471518969490641e-06,0.01600316878522995,-0.08300157065086734,0.27538400816556624,0.08400401114533723,0.4877955477399725,0.2518593239946544,0.07509558595097976,0.7126238079360739,0.9987849536498368,0.24334553435378725,0.050546237806441636,0.4804968651106474,606.1138480000002,15.999999800000005,169.20416666666662,0.2390039722745645,235.8646141785107,0.14229166666666665,6.0,1.5085117297816708,5366.148231094669,0.0,0.2708333333333333
"mp-300771073, Mn3Co3(CuO8)2, Li4Mn3Co3(CuO8)2, mp-770859, mp-771073",4.861788458400923,4.0,0.0725240423958331,14.25,3.0,0.0,4.0,8.108958523345235,122.99400695370396,0.6238076278012111,0.0,0.0,0.0,0.0,0.18914583333333326,3099.6712525327116,0.03608439182435162,1.2296874999999998,0.7004006402464512,-0.28883081896562496,71.545171490967,0.3333333333333333,0.3914536562085417,0.04839941627155172,0.0838078685002699,1.6124564317703716,26152.70833333333,0.9755912722175928,-0.10305727678328698,0.008572692402859804,0.5999578185520743,0.32937857753631605,0.09696216511543924,0.38236612663672137,0.3578419063451154,0.08582782704380748,0.8399932039830896,1.3410749411045988,0.32386533484001145,0.2372631492419198,0.5740805544055048,724.6961200000003,8.0000223,254.6208333333333,0.2443476833624238,247.06403616887263,0.135625,8.0,1.08112756211076,5366.543997506553,0.0,0.5833333333333333
"mp-300771085, Co4NiO8, Li3Co4NiO8, mp-773307, mp-771085",5.277832363728646,3.0,0.08277007884615628,15.384615384615385,2.0,0.0,3.0,23.533936216582084,400.86467987506035,0.7063519755466414,0.0,0.0,0.0,0.0,0.2428717948717949,3815.192360489471,0.0,2.154871794871795,2.060929620516724,-0.34384615384615386,220.90908509843362,0.4102564102564103,0.4842235433333335,0.17408408974358974,0.21462288251500905,1.5398787062558783,27607.153846153848,1.1837141763402756,-0.41676968646486695,0.015172911836838488,1.1936109851986414,0.29915348591338564,0.09781466993905977,0.4256746790296805,0.4255821356346407,0.07001277849822032,0.7861888237937477,1.4605839225483956,0.3814118542720144,0.17709728128453806,0.5404337066599568,422.42138,4.0000001,428.37948717948717,0.23103005203677665,154.93950773083122,0.2243589743589744,2.0,2.516480850540574,5392.509367789571,0.0,0.9230769230769232
"mp-300771093, Cr10Fe5O24, Li3Cr10Fe5O24, mp-771184, mp-771093",4.312833290546419,3.0,0.10221996884615336,14.410256410256407,2.0,0.0,3.0,16.759548334297072,285.54372604604265,0.5416678276151391,0.0,0.0,0.0,0.0,0.2458717948717949,3815.320924746429,0.12087295404898248,2.43017094017094,2.193166286944202,-0.3658119658119657,216.55606005009997,0.4102564102564103,0.4712654417094018,0.09019926495726496,0.12756102381864834,1.2804538138740242,27689.97435897436,0.9551690354740004,-0.8816630848003477,0.012112896620069705,0.1738139530906174,0.3462481545913514,0.08561117981695948,0.453697107857321,0.2921453230281997,0.0498978723497969,0.6099852851384521,1.1973967343009024,0.2547049363771373,0.21717032137664813,0.4112913630005228,1183.1716,52.0000783,404.0376068376068,0.22682400947273004,390.38904185029236,0.2235042735042735,8.0,1.1545740027875748,5392.418398407543,0.0,0.6837606837606837
"mp-300771110, Mn5P6WO24, Li4Mn5P6WO24, mp-772335, mp-771110",3.58867743680136,4.0,0.04513469404166415,13.361111111111107,2.0,0.0,4.0,6.548607429008037,101.89496251246513,0.6987075440437618,0.0,0.0,0.0972222222222222,0.16839382851364082,0.2025902777777777,3100.409298495816,0.0,1.6206944444444444,1.0475480722785793,-0.6454816639284722,68.13131445138467,0.4583333333333333,0.41794844851875,1.0768079501909722e-05,1.8650860797248608e-05,1.6460463645533376,30429.055555555562,1.1496132222736444,-0.3118501225710493,0.01965286361300314,-0.6580188538830685,0.2644329599148129,0.07565599841030755,0.5348833112886398,0.22873637982590145,0.06523599193780323,0.6755523983739102,0.9811193049236728,0.2170730061634034,0.04264219294765915,0.4616959917645599,1028.358397,22.9999999,159.59305555555557,0.240436478879885,332.78106876321584,0.13722222222222222,146.0,1.2595889920971624,5366.1181062941,0.0,0.2013888888888889
"mp-300771112, Mn3NiO8, Li2Mn3NiO8, mp-778304, mp-771112",4.325629182984124,3.0,0.07130259114583293,13.916666666666664,2.0,0.0,3.0,12.247448713915892,215.33160703355725,0.7318861472307809,0.0,0.0,0.0,0.0,0.25625000000000003,4132.921020270936,0.0,1.6102777777777777,1.2624264432795116,-0.39229885057499997,143.3429559646771,0.4444444444444444,0.5259436489172222,0.01656458505747125,0.02337106016565259,1.6476339657779533,29888.25,0.8190220394402931,-1.6579330501069002e-14,0.00868308040187838,0.8255504442071416,0.3548229186844918,0.08893091580154894,0.4277184933441559,0.28666062250797564,0.05342598108829555,0.6477626861662904,1.201223634230731,0.2567485862192021,0.11100150217019793,0.4427035364503131,1406.0109400000001,35.9999993,303.0222222222222,0.2538115278443173,592.4694795238572,0.1827777777777778,212.0,1.672674357480511,5842.029381590431,0.0,0.6388888888888888
"mp-300771116, Mn4CrO8, Li3Mn4CrO8, mp-773294, mp-771116",4.224744434042319,3.0,0.046442042836536856,14.461538461538465,2.0,0.0,3.0,15.350389279072585,280.9090546111404,0.7283397572728216,0.0,0.0,0.0,0.0,0.2489487179487181,3815.346694544911,0.03626188621469475,1.907692307692308,1.5799952562783008,-0.3623165340410257,181.29949562461826,0.4102564102564103,0.4866115200348718,3.1807250221025644e-05,4.498224464436909e-05,1.5130199347047408,27665.769230769238,1.206215498612358,-0.491009213664037,0.01826365051033049,1.0043167212097823,0.3186465107390265,0.08273958656028177,0.4791637192651804,0.5000538138060491,0.21301775147928995,0.9773919314047576,1.1613515985457703,0.4253319737320443,0.3096719344380265,0.6679836208098728,399.74348,17.9999985,333.3538461538462,0.2281277569790084,130.44952535664498,0.20948717948717951,12.0,2.387783943963654,5392.400260850825,0.0,0.6410256410256411
"mp-300771201, Ti(FeO2)4, Li3Ti(FeO2)4, mp-35482, mp-771201",4.3886630477761255,3.0,0.14072057326923115,14.615384615384615,2.0,0.0,3.0,22.92542866385345,387.3650291376554,0.8066811816358507,0.0,0.0,0.0,0.0,0.2477948717948718,3815.4441822808253,0.0,1.8243589743589748,1.7582361088126577,-0.3602564102564103,224.5542111991187,0.4102564102564103,0.4741097787179488,0.21647881367521368,0.3061460486149892,1.3260463596950474,27778.846153846152,1.213787140047767,-0.14430885462775814,0.022961806975204228,-0.04110074898211993,0.3278318550357548,0.08605777052863857,0.4704026772907589,0.4765722806188381,0.13952456949765202,0.8812781034670444,1.2207766617896747,0.4095796083995568,0.3137574850001515,0.5942144526899633,399.2422,19.9656428,431.20000000000016,0.2277735590764053,123.99105809670608,0.2205128205128205,12.0,2.5753599034850705,5392.331282493728,0.0,0.6666666666666666
"mp-300771231, Mn5Co3O16, Li4Mn5Co3O16, mp-771680, mp-771231",4.78458040157336,3.0,0.03712088229166621,13.916666666666664,2.0,0.0,3.0,11.242281302693367,183.97643787006538,0.5292480671009538,0.0,0.0,0.0,0.0,0.2548055555555556,4132.905635669552,0.0,1.6204166666666666,1.0768385978134054,-0.3847629310347222,116.18866369395792,0.4444444444444444,0.5250600680097222,0.06454116949233715,0.0912293159482366,1.5233399814467137,29884.04166666667,0.9758499478825609,-0.10204934694313177,0.007356982815984132,0.6484310011994096,0.3256114294650912,0.09774436808808526,0.3731421705391921,0.3993188909580479,0.09991315673568164,0.8422459254137289,1.3202702794871142,0.35287727865554785,0.2668529549047449,0.5756201425375161,707.4802099999997,11.9999995,315.43888888888887,0.25330755610205363,333.8648539982556,0.18472222222222226,1.0,0.8951601691290011,5842.040214256196,0.0,0.6388888888888891
"mp-300771355, TiMn4O10, Li5Ti2Mn8O20, mp-777945, mp-771355",4.022491602497676,3.0,0.081612091000002,13.466666666666667,2.0,0.0,3.0,13.687878750608435,234.7382908372325,0.8656239347399807,0.0,0.0,0.0,0.0,0.25822222222222224,4133.076862220338,0.0,1.5108888888888892,1.4041589372245773,-0.3891187739466666,156.50102827729867,0.4444444444444444,0.5263328871413333,2.8067024265628888e-05,3.863540261035973e-05,1.5395941745220467,29933.53333333333,0.9572553929252884,-1.0226791907920234,0.008030949729944156,0.4222680273994432,0.3771299738852822,0.0849740392773293,0.4465341055885687,0.2846311307774496,0.0437444881889545,0.59227548318035,1.110662866742859,0.2504929740570557,0.1876535795963325,0.4047816531522897,1710.45272,47.9997273,306.6,0.2530111947945348,717.2464937932173,0.17688888888888887,12.0,2.2052686631209384,5841.919181052353,0.0,0.4888888888888889
"mp-300771381, Mn3Cr(PO4)6, Li8Mn3Cr(PO4)6, mp-772450, mp-771381",2.966641978843018,4.0,0.060564294301472366,11.205882352941178,2.0,0.0,4.0,3.992504872346351,54.79507014659479,0.7884438455660105,0.0,0.0,0.0,0.0,0.20979411764705885,3282.579027775855,0.012735667702712332,1.2959558823529411,1.1926473557517585,-0.6839278469992647,36.298129008947186,0.4852941176470589,0.4403321806325,6.8408975659191175e-06,1.1848782153546175e-05,1.8743368896629968,32155.558823529413,1.2017982996522998,-0.3399194467079845,0.02121334261685213,-0.3442532471091315,0.22421492904212856,0.07721823112415893,0.5065955280717159,0.21465572103792904,0.06335582499515764,0.6932540180239551,0.8398501151406682,0.21250011068736802,0.04375955391391465,0.4737938939551801,786.6384070000001,8.9956558,113.45147058823532,0.2570148342022304,345.3390461464328,0.1210294117647059,146.0,1.7935600628253123,5681.891826085659,0.0,0.14705882352941174
"mp-300771394, Ti3Mn3Cr2O16, Li4Ti3Mn3Cr2O16, mp-770915, mp-771394",4.182484522815411,4.0,0.0987906406250012,13.208333333333336,3.0,0.0,4.0,6.105090942538585,137.31383375673488,0.6343805346710506,0.0,0.0,0.0,0.0,0.19369791666666664,3099.8842458713684,0.03608439182435162,1.3197916666666667,0.6799405419777526,-0.290862068965625,76.49223158632225,0.3333333333333333,0.3911125327189584,1.0395438218384377e-05,1.6419538488707224e-05,1.5472433028155717,29963.16666666667,0.9712453127275688,-0.1067990220085182,0.007100203228145672,0.5968507562533943,0.3273477409587122,0.09044020859270292,0.4073210849784531,0.3504110643925316,0.08837129578211399,0.8207209559634132,1.1594324588917388,0.3153956630096101,0.2600330920490955,0.5609092301908402,668.397735,12.9999993,260.5375,0.24173525853990385,254.76801392743874,0.13385416666666666,8.0,1.2407207666648177,5366.421038902084,0.0,0.32291666666666663
"mp-300771405, NaFePCO7, NaLi2FePCO7, mp-769633, mp-771405",2.4767729682530075,5.0,0.037409100352273406,10.363636363636363,1.0,0.0,5.0,5.8129624316182325,136.33599484695557,0.6051889765856638,0.01818181818181818,0.03636363636363636,0.0,0.0,0.1742,2367.884274014719,0.03636363636363636,2.7980000000000005,3.9813434503219503,-0.3619740259727273,123.89646803122179,0.3818181818181817,0.3843720573787273,0.038375687272727284,0.07675137454545455,1.4859622365979024,29128.454545454544,0.8411290425652149,-0.0006126582825345395,0.02822516437255345,-0.2515055578545646,0.2817973703700568,0.07017095669332618,0.5624039206961566,0.3186548207131105,0.08977504538181995,1.305643514762972,0.7058386611855251,0.2987880215487296,0.002813139560863605,1.0471863176086276,467.63006256,7.999986200000001,177.71272727272725,0.2062574448443474,178.95700182053912,0.10927272727272727,4.0,1.623586479942242,4731.757069845316,0.0,0.10909090909090907
