,Crystal System,symmetry ops,ShannonForce,meanbv,stdbv,meanValenceOcc,VegardVolume,Hall Number,strainlatticemean,strainlatticestd,ioniccount,ionicitymean,NNdist,NNdiststd,nndistmax,nndistmin,bcc,oct,q4,q6,q2,cn,tet,lin,bent,reg_tri,sq,sq_pyr,Forces,avgCentralDistance,Coordination,numberDensity,initialAnisotropy,li-ion fittability,maxForce,oxidation flexibility,ShannonRadii,positiveoxidationpop,avgIonicRadVol,SpaceGroup,strainvolumeflexibility,Xcm,Ycm,Zcm,volume flexibility of cell,deltaShannon,volumeshannonflex,detLatticeVec,angle anisotropy,ShannonRatio,avgCentralDistance Std,initialAnisotropy Std,oxidation flexibility Std,deltaShannonstd,deltashannonmin,deltashannonmax,chargedensityvoldens,positiveoxpopdens,oxstateflexmin,oxstateflexmax,anisotropynormcubevolmean,anisotropynormcubevolstd,deltacrystal1,deltacrystal2,deltacrystal3,deltacrystal4,coordination std,solid electronegativity,charge moment of inertia,mass moment of inertia,negativeoxdensity
"mp-300780771, V4OF11, LiV4OF11, mp-779347, mp-780771",2.0,2.0,-0.17070019650507673,-0.0016103299306957641,0.3699869649571437,7979.0,0.9679807296828684,2.0,-0.17841666501391865,54.29260985584898,0.20703125,0.5522222222222223,0.4166083872414969,0.011407244206690393,0.4446717265406995,0.3997167396887413,-0.1267028324826974,-0.2257545581418612,0.28167075773605604,0.2791458669456243,0.09767742943811887,13.125,-1.207009568656343,2.5938944900167002,2.5938944900167002,0.0,0.11037699849880912,0.5753017443109294,0.0017952766286308645,26.879334314756694,6.0,0.07372323900265322,-0.4667302945515238,0.7697876872915858,0.14993113479827466,0.0546875,0.5512402426587542,0.25,0.8507125818872294,2.0,0.03030100000000002,16.000000000000004,16.894558392862994,15.105441607137008,0.01568436433189055,0.7352735299685041,0.0,447.20813200859845,16.418600397572362,0.33025801529365073,0.2433439800251769,0.3202431568918865,0.08230979494416203,0.2733986071175218,0.17834369906184386,0.917219720016053,0.8899659275255478,0.018430809750663302,0.1875,0.0,-1.0781927177056942,0.7397930746871569,0.9609480164270279,0.4856998597853033,0.22069711638253026,1.2883853458966583,0.0,1.044110218175457,14751.216631926365,570749.5990639987,0.05529242925198992
"mp-300780775, Sr3Cu3(PO4)4, Sr3Li3Cu3(PO4)4, mp-561012, mp-780775",1.0,4.0,-1.1980841513731215,-0.02320508576879687,0.4557608065195755,28283.615384615387,0.8205653536258699,81.0,-0.000864609838436318,68.53259680247182,0.04437869822485207,0.5868421052631579,0.34978623991322844,0.00996943195743148,0.3649975981700749,0.3269622274536414,0.013289060295602857,-0.2943187218798295,0.2392697279059213,0.293971019206276,0.12791142337582165,14.923076923076925,-0.6537570363484764,3.238220222291793,3.238220222291793,0.0,0.0044850905572013005,0.3537343257786138,0.00023396307092128583,40.118283087027976,4.0,0.07298649995507359,-0.4465256950316035,0.6241967965982159,0.027507681170445827,0.07766272189349112,0.5413632740101115,0.38461538461538464,0.5152431178683082,14.0,0.030301000000000137,23.64195220733495,23.641952207334928,23.641952207334942,0.0018579587754863746,0.2217544211145696,460.6029471993753,734.0487902965373,1.3420836274041237,4.183621847730769,0.33127270477126697,0.16292604169008873,0.04043768323324451,0.20064579878254032,0.07676707449653628,0.7635538034849323,1.059875052291426,0.028071730751951383,0.15384615384615385,0.0,-0.7596584307792492,0.2771803337198937,0.2120682963156586,0.1576780328662086,0.037273969047558766,0.6236019394346296,0.0,1.0240435620300168,227889.09633470673,2717565.978826053,0.044914769203122214
"mp-300780834, LiFeF4, Li2FeF4, mp-776264, mp-780834",1.0,4.0,-0.5077318148033373,-0.04445185282103633,0.4063850709515508,5369.0,0.9440100721560392,90.0,-0.047347334409085264,22.013346915745107,0.6111111111111109,0.7781250000000001,0.5541723582074268,0.020686073314550926,0.5949169801272723,0.5262170221228102,-0.222618117253486,-0.18377170051406844,0.24160241496174986,0.2360757818486485,0.11496185195892038,14.666666666666664,-0.9877818743658344,2.726184876989023,2.726184876989023,0.0,0.06861436945863847,0.5196791835377023,0.005475244518988146,8.10233557751441,5.0,0.07315254129982271,-0.022412706456324427,1.0554963857051831,0.1264482015334631,0.1111111111111111,0.7333119850033599,0.3333333333333333,0.8595485105008773,15.0,0.03030100000000005,4.7927981882941255,5.699912694957455,4.7927981882941255,0.04150120098073997,1.0899261172286585,0.0,169.0113806070872,10.943300604794617,0.008193467581166309,0.33308234165016004,0.13777639692337906,0.2484519974999766,0.2628226964897704,0.6076084238574841,1.2686387257864655,0.7691789720493455,0.02438418043327424,0.6666666666666666,0.0,-0.026132470357872428,0.16064269683943924,1.3567503908920948,0.6028393462250687,0.4343488930451415,1.7820109052078437,0.0,1.121993280557563,4217.40480855295,190181.61184212012,0.04876836086654848
"mp-300780874, KMn2O4, KLi2Mn2O4, mp-763541, mp-780874",1.0,4.0,-0.7819843330834355,-0.16294846473411093,0.4810306733932305,26089.571428571428,0.8798312260915926,60.0,-0.25791928338147346,36.96950757762918,0.12244897959183673,0.7755555555555556,0.5145087298623822,0.011233874873216691,0.5414310403923875,0.5078379559279262,0.0027162642442677804,1.0773118757479534,0.2670415541857737,0.25019774879376444,0.1205504206203016,13.428571428571427,-0.5580262174725019,3.5794164740055043,3.5794164740055043,0.0,0.02497769650715936,0.8745241765294737,0.006188722064180289,8.26688072814659,6.0,0.07054439839742682,-0.5064117863830041,0.5811169828761391,0.08664210889852404,0.3877551020408164,0.437126564101386,0.42857142857142855,0.4569349498105106,11.0,0.03030099999999997,5.194286887209912,5.194286887209912,5.194286887209912,0.0066700851483477855,0.6137610083406833,73.87713387336099,204.4700121863417,1.5796495242399866,0.0435609669138323,0.2966900614809802,0.2510814147643399,0.21208785398802585,0.4858370085679068,0.2315000699651919,1.5619583624842297,0.9879199293826492,0.03023331359889721,0.7142857142857143,0.14285714285714285,-1.1018116473266943,0.5462835476056347,0.5271124599275565,0.3500762372858588,0.28647716825675457,1.3079767106809959,0.0,1.092258927424332,3253.683019354682,29848.136304502623,0.04031108479852962
"mp-300780911, Mn(PO3)4, LiMn(PO3)4, mp-540485, mp-32007",3.0,8.0,-2.1760331606189167,0.2274509985900153,0.5120221888497236,32324.88235294117,0.8039037717529597,284.0,-4.973799150320702e-14,71.07578898255764,0.0,1.0426666666666666,0.3077842089119847,0.012459203663138215,0.3328520160871369,0.2912700104178362,-0.11028435594134754,-0.4765468653766892,0.2451859960908013,0.3105609146438577,0.1505094876295318,14.0,-0.7112099987892804,2.768887320252142,2.768887320252142,0.0,0.007261365116951904,0.3039266216462372,0.00029865578339303766,56.61654373466318,4.0,0.07061670123988961,0.19488146615452587,0.9436198369286998,0.030969073843355406,0.07785467128027683,0.5905783936949585,0.29411764705882354,0.5589871179061454,60.0,0.0303009999999998,31.481441337754692,34.0,34.0,0.0006979929322956554,0.14427848430094234,636.1386416385428,992.1232055572793,0.0,6.072989948411765,0.2890587780320102,0.17382922560604613,0.030165390612738225,0.10147136887452783,0.0694322805672912,0.534086486194092,0.7297480755863648,0.02076961801173224,0.14705882352941174,0.05882352941176471,0.2513812991339323,0.224225614793172,0.14885122764457684,0.0784897758332498,0.03371258698784203,0.3650132699180324,0.0,1.0115946669257818,654174.52851849,4756813.546964574,0.049847083228157375
"mp-300780911, LiMn(PO3)4, Li2Mn(PO3)4, mp-32007, mp-780911",3.0,8.0,-1.9598965489321547,0.2148640174406261,0.5042814293003137,30634.722222222223,0.8028222005680501,284.0,-2.7829590483937256e-14,72.97492505517519,0.018518518518518517,1.4257894736842107,0.3078059340087884,0.011846455037714409,0.3254210074745982,0.28771545681869515,-0.07944610601924923,-0.26599424251186504,0.2618534885195418,0.2707857096514041,0.14711639667351198,14.555555555555555,-0.6278958581317253,2.7625422076458994,2.7625422076458994,0.0,0.017377530218809792,0.3443556112826258,6.23890277777778e-05,59.85056450490856,6.0,0.07178856325713663,0.1783093396968131,0.9303819009137988,0.021541079744126102,0.06944444444444445,0.6004083707661014,0.3333333333333333,0.5643973019228434,60.0,0.030301000000000074,33.05156268333047,35.99999874726113,36.000006962950714,0.005154961615051471,0.15288733777427485,626.2240461826685,1033.3355152169797,0.0,5.8297635764999995,0.2899571194213892,0.183046460383144,0.03240740740740741,0.10657076922754792,0.0684966787734484,0.5268896568451539,0.7122565605861859,0.023929521085712217,0.1388888888888889,0.0,0.22767100617658656,0.2337195117392829,0.1518838418119388,0.07806528410665486,0.03325830899778901,0.36009470657369913,0.0,1.0061054367022533,745237.8501412973,5414207.000901268,0.047859042171424435
"mp-300780918, Li3Mn2(SiO4)2, Li2MnSiO4, mp-774171, mp-780918",1.0,2.0,-1.4164960618064506,-0.02774945141325991,0.4869028267040202,24610.13333333333,0.8372063393263285,21.0,-2.8141165257030327e-05,38.98577096370933,0.16,0.835,0.4363319268247928,0.008616684658900727,0.4558619506305358,0.4208220688403832,0.02946728362755554,0.3109967209110663,0.21125229949373808,0.1701482474985284,0.11184196964281164,18.4,-0.8258806707097399,3.7473592202121657,3.7473592202121657,0.0,0.07497587964336475,0.7814276329828603,0.00615354407939023,24.496471971324787,4.0,0.08297776207070501,0.24635349724609726,0.7945403508233874,0.2346541550161079,0.1511111111111111,0.584946788258869,0.4666666666666667,0.5398946032031571,7.0,0.030300999999999963,15.11701108363482,14.834667390616474,13.908459831066024,0.0036613170873280266,0.30043743102760223,213.9871564291261,372.4977539604232,0.3888953774709023,1.9824383695407408,0.27019781990449954,0.2871505998246154,0.10460979818613172,0.21440876740239714,0.05441163217012975,0.7403303818555036,0.8107431435199653,0.038722955632995666,0.3333333333333333,0.0,0.3669187284049833,0.4276819047676225,0.2629181818466588,0.12933789233213494,0.027026508729201662,0.5059675174079178,0.0,1.0420421383403766,54081.13154444201,415274.5335348125,0.044254806437709335
"mp-300780926, VPO5, LiVPO5, mp-763482, mp-32430",4.0,8.0,-3.080065255576195,0.09557670209763718,0.4802252997322639,32491.714285714286,0.8660799354645696,359.0,4.440892098500626e-16,21.89921908787375,0.0,0.4966666666666666,0.562588390913188,0.011034497705270228,0.5885920910007136,0.5567262167553186,-0.1125936239235088,-0.647385224052071,0.26707847016232195,0.3461300749685344,0.0755733671124283,13.714285714285715,-0.8600290518087695,2.994024596758002,2.994024596758002,0.0,0.1250439884400064,0.40561969043217055,0.004122790486799183,11.265244326323025,4.0,0.08390971368591671,0.17465737981693302,0.9074036672742998,0.08801493,0.3469387755102041,0.5137423066283641,0.2857142857142857,0.4658375538609683,85.0,0.030301000000000286,7.000000000000003,7.000000000000001,7.000000000000001,0.007933796981376808,0.26650693991596724,151.24614518826115,171.90159954533297,0.0,5.178556420000001,0.21459669993084227,0.12350141765282775,0.10406162272638338,0.10951207444127156,0.1245441482737019,0.5145887374094156,0.907495918668636,0.023974203910261917,0.5714285714285714,0.2857142857142857,0.1932704335446522,0.13666283416228756,0.2736950042922619,0.08784375367609568,0.06047195048468329,0.3377257410680985,0.0,1.092258927424332,3342.9734223546166,27071.87033401517,0.05993550977565479
"mp-300780926, LiVPO5, Li2VPO5, mp-32430, mp-780926",3.0,4.0,-1.8142574830319589,0.0671939910060706,0.4762186018000687,28614.125,0.8331178730516501,164.0,4.3224683092072766e-14,37.35574696088687,0.109375,1.3718181818181814,0.4372462601109075,0.008277429344098355,0.4562524116755161,0.4275868721297161,-0.06118410194873339,-0.6645407730957287,0.20774708320640092,0.2685963228494217,0.08785385649423408,16.0,-1.1617978709613976,3.1424885230613304,3.1424885230613304,0.0,0.12075990617741693,0.35075767524928714,0.00028299143431076087,26.988385606475674,4.0,0.08665039051577163,-0.2009050912026644,0.9858964365316972,0.01161159363490645,0.1328125,0.5275527900763136,0.375,0.4842670406266777,33.0,0.030301000000000106,16.266463820601672,16.000001788574647,16.000000808018786,0.007519864365340068,0.236885622536214,295.00365295271666,380.4902875076948,0.0,4.69571055175,0.2312467062257245,0.14202324915410086,0.0658292951029403,0.11628274284140094,0.0955657137560622,0.4636047862440232,0.8515329054054958,0.03249389644341436,0.25,0.0,-0.2551583779324764,0.18037582654540374,0.2251871380165142,0.07474821354840734,0.04640157880071419,0.33140789003075405,0.0,1.0153852787683932,61237.236057180984,492416.5928696002,0.054156494072357265
"mp-300781073, Li4CoO4, Li5CoO4, mp-763311, mp-781073",1.0,2.0,-0.4283882081366087,-0.1983626306477184,0.44061625630481055,20693.55555555556,0.8173558251565742,21.0,-0.0002510335238916639,71.96960764198715,0.1273148148148148,1.1175,0.3348769001875737,0.007701223057497605,0.34970297504370795,0.31586066502337684,-0.1018167172475421,-0.4485591195235628,0.17948370990068666,0.23168757076940474,0.11005289180267012,16.27777777777778,-1.0647904267109871,2.8003755832401023,2.8003755832401023,0.0,0.09343669282679253,0.5396416378113906,0.0028196721915725023,62.49579106404352,5.0,0.09301873367735597,-0.2826241084748596,0.6363520444780024,0.3201595587360933,0.033950617283950615,0.514490269188755,0.5555555555555556,0.5077131940342596,7.0,0.03030099999999985,37.45788458605253,35.99999999999999,36.313114618562935,0.0017101523677126851,0.2749204431342775,90.62309651057129,797.4917424408926,0.9302261972930914,0.19054364628924167,0.2850386006394243,0.387996509823405,0.03147542909625176,0.11650364899747999,0.14706825381265226,0.4369710119086816,0.7122330800084716,0.05167707426519776,0.08333333333333333,0.0,-0.4921899411019973,0.6756959990012654,0.2293557282600946,0.044124325038820536,0.18199431602352925,0.30037804725994754,0.0,1.0173073929228682,531340.0377831552,4710318.947245,0.04134165941215821
"mp-300781078, LiVP2HO8, Li3V2P4(HO8)2, mp-780630, mp-781078",2.0,1.0,-1.5083022688539411,0.15531262917213448,0.4918825184085172,28311.53846153846,0.8453540756807475,1.0,-0.03307469441852658,49.50594838110725,0.04585798816568047,0.7191666666666666,0.3758020856194298,0.00864337543944099,0.3911482269645415,0.3549646753813288,-0.0066453163064146715,-0.13418737149376594,0.246724752252834,0.2546021265434805,0.14554643983461887,15.5,-0.4240663066982717,3.088142022031493,3.088142022031493,0.0,0.049159735449197134,0.4591446921821598,0.0007171910232797138,45.00160865678921,4.0,0.09267502469522412,0.15625788469476642,1.0050393103262945,0.20846039936946414,0.08284023668639053,0.5092221326595927,0.38461538461538464,0.4763901192184718,1.0,0.03030100000000038,27.37173654786137,26.012089363981246,26.05620779480961,0.0023591537545559296,0.1715135423345928,482.9596552914237,578.1023763003217,7.026142019969736,,0.2841744333676968,0.07583944787481657,0.03947237888794774,0.09863275183745464,0.006951108747203332,0.4032683929505445,0.8372219521003393,0.03564424026739388,0.15384615384615385,0.0,0.1846112240388366,0.08960068370276847,0.17252169523446267,0.0781369552236444,0.027591235472840085,0.2882764181677081,0.0,1.0240435620300168,267058.0201780004,2014197.4887701853,0.057030784427830224
"mp-300781083, Mn7V(PO4)12, Li8Mn7V(PO4)12, mp-773374, mp-781083",2.0,1.0,0.0,-1.3810404165813464,0.926986384164505,442.5294117647058,0.8070426088210422,1.0,-4.6848570297205094e-07,64.58146000902619,0.0,0.4933333333333334,0.3271023810654722,0.009749752847745022,0.3476978645496104,0.3073704891426655,-0.1588472554847279,-0.3989602013439925,0.2566975638214592,0.2455385970982692,0.1360013810637232,14.411764705882351,-0.6271134831898421,2.302260175009796,2.302260175009796,0.0,0.06334556496056104,0.2339561391032384,0.0014057430559290306,57.249731073447364,4.0,0.080553369019155,-0.1868323522530344,0.9934843390660936,0.18623033145165024,0.07871972318339099,0.5216564362848267,0.29411764705882354,0.4878427321044135,1.0,0.03030100000000027,33.957098698460534,34.015778595680445,32.651784317703466,0.0015680924928754634,0.17551133124347704,715.5721585797403,869.7397620121906,0.040031542631769286,4.511810692691178,0.2926613135830081,0.1338528102589245,0.032076983075673283,0.13384055108329218,0.0725471224734119,0.55804645056654,0.8761241388309895,0.023692167358575003,0.14705882352941174,0.05882352941176471,-0.2328944897597264,0.1668532327096009,0.17317585185898007,0.08853550584459899,0.03522498695303832,0.38138834243677133,0.0,1.018334753046956,725704.4406186134,5443734.7236635005,0.05686120166058
"mp-300781111, Mn7Nb(PO4)12, Li8Mn7Nb(PO4)12, mp-776750, mp-781111",2.0,1.0,0.0,-1.378753396836489,0.9296946870171092,443.1617647058823,0.8066112667592312,1.0,-1.6725419745474332e-07,65.28915298384038,0.0,0.5057142857142857,0.3243807834448179,0.009229079640967412,0.34285153143129377,0.3069912754265025,-0.1742364347326638,-0.40140032580718943,0.2571413358685033,0.2469781866131604,0.13611728179599214,14.441176470588234,-0.6348919683820675,2.3075881772828386,2.3075881772828386,0.0,0.06775432671402393,0.23779695872917644,0.001906189710727716,58.353784258916704,4.0,0.07925795490351836,-0.18723650117887125,0.9933837942410998,0.20829384545796306,0.07871972318339099,0.5301705816487704,0.29411764705882354,0.4956817145051083,1.0,0.030301000000000387,34.399847885039065,33.95901620811039,34.208927726518525,0.0015428753086083266,0.1738141874570138,704.7018743833205,883.9550312052013,0.02472844891753759,4.535855120588235,0.2900304244492625,0.13399981343448913,0.032076983075673283,0.13256275001681786,0.0721561316415583,0.555038873718817,0.8823978284693204,0.02331116320691717,0.14705882352941174,0.05882352941176471,-0.2335083854871509,0.1671152787712844,0.1718198441349898,0.08801387191575849,0.03503514280097221,0.3793328598733759,0.0,1.018334753046956,709237.179580597,5461198.953065598,0.0559467916966012
"mp-300781126, Li3Mn3(PO4)4, Li6Mn3(PO4)4, mp-585338, mp-781126",2.0,1.0,-1.3096980591496796,0.10554937512110657,0.4937168373219615,28254.42307692308,0.8093718360689302,1.0,-0.006610810839670596,71.44893267149159,0.035174227481919784,0.6916666666666667,0.3079855992372763,0.006052964819837047,0.3247207249425904,0.298314738879174,-0.15327931328333233,-0.1559624082054652,0.2134499628957384,0.252204036045078,0.14501246603495016,15.282051282051285,-0.8556464949422777,2.7155616485111644,2.7155616485111644,0.0,0.016923498496364868,0.3851570148881429,0.00011666667493406565,66.24251789398774,4.0,0.08149872661268852,0.21495144436510316,0.919784434050173,0.0339241790341255,0.0621301775147929,0.5473583211756523,0.38461538461538464,0.5156911158672478,1.0,0.03030100000000022,38.98507786809853,39.95555986692012,37.230846729032066,0.0013830984670152795,0.1957204465517165,683.7340966343955,986.0703515272863,3.6999041500815824,4.0988612271609695,0.279140748924236,0.1956288021702952,0.035680576952910346,0.14207100685351265,0.06957405762871834,0.5351770626801569,0.8275271624748972,0.03134566408180328,0.1282051282051282,0.0,0.2879215259110282,0.2620393800999385,0.17958554984542036,0.08815191628863603,0.033781426315560935,0.3657586077978782,0.0,1.0159654857271456,1062329.1451378241,7904625.733089074,0.05015306253088525
"mp-300781184, Mn7(P2O7)4, Li2Mn7(P2O7)4, mp-779406, mp-781184",3.0,4.0,-0.9012843990059699,0.13783977868570912,0.5014433469804302,29798.16279069768,0.8203346279960072,116.0,-1.443356015877974,132.97509201241243,0.0,0.6004347826086956,0.3068046238961216,0.010309898492253786,0.3247585600889352,0.28434551305973504,-0.05365367207627593,-0.29088563103590376,0.2321860648174168,0.26873377749543825,0.12873758044446704,15.348837209302324,-0.5426814850644951,3.017298322016789,3.017298322016789,0.0,0.07537516473619298,0.4110393217147559,0.0013005064343483306,72.37956351610033,4.0,0.0830681004708119,-0.4828409820598826,0.7254702854958119,0.16616348573168835,0.06652244456462954,0.5303580702336398,0.3488372093023256,0.4977207764901882,20.0,0.03030100000000016,42.99999999999997,42.99999999999997,40.813339517549146,0.0012785941345702773,0.18439693035234264,821.8772529424374,1066.6656092748142,3.7005318624253327,4.984565071930233,0.22145035095775092,0.34142013264931514,0.02818564460961684,0.150667089685478,0.06777567765026671,0.5213435772223061,0.9731259646645002,0.02897724435028322,0.11627906976744184,0.04651162790697674,-1.1433226619664685,0.8084512073607445,0.17168447701649284,0.09570386305213524,0.03290822956953176,0.3563043229734937,0.0,1.0144696334847794,11666287.209968347,86923321.974439,0.054090856120528684
"mp-300781498, Mn(PO3)3, LiMn(PO3)3, mp-771905, mp-781498",1.0,2.0,-1.2882782143568667,0.22394168996925976,0.5135259696631419,31715.615384615387,1.0519232719560534,39.0,-1.2023132757955448,99.34931746139715,0.0,0.4776190476190476,0.3084743108490135,0.007466006288817075,0.3242124938868149,0.28675033763063057,-0.02917972042942172,-0.18832653721202666,0.2621653800109602,0.2689182118060076,0.13245514349717888,14.769230769230768,-0.6223406373556037,3.0036185477807598,3.0036185477807598,0.0,0.057968578830465786,0.29008823498501146,0.0011697104173513091,66.40180151708982,4.0,0.07881537015032583,0.13210458193626046,1.0525083632059478,0.2499591798607935,0.06903353057199213,0.54698876332426,0.3076923076923077,0.5129609521132033,9.0,0.030300999999999783,37.88257283362223,40.11742716637779,38.48751781608282,0.0013375597651998875,0.15039691025130206,769.693270384047,1019.6422074364616,18.592573733368546,6.005442654794874,0.3048869883992566,0.09341204571294363,0.027330190257497087,0.11282744358187692,0.06880194220250804,0.529237801985396,0.8355872224454699,0.024250883123177174,0.1282051282051282,0.05128205128205128,0.1560617723674079,0.11035233752498548,0.15161911086028354,0.08245198502196739,0.03340652852654849,0.361699510585854,0.0,1.0159654857271456,8855855.500011645,64617660.98551881,0.05456448702714865
"mp-300781591, CoSiO4, LiCoSiO4, mp-633897, mp-543100",3.0,4.0,-2.7398716471823734,-0.12443987078282664,0.5344514390277127,30253.0,0.8299331587183634,164.0,-1.7763568394002505e-15,42.896566436554494,0.0,1.12,0.3902944983962874,0.02477628237810697,0.4085991177804576,0.33639672578359675,-0.005358087236229843,-0.4267836121355715,0.2490244870598441,0.2200414100570216,0.15357142974261576,16.0,-0.5340881057697943,2.8884141103421968,2.8884141103421968,0.0,0.001734759236866166,0.16243568952980533,0.0007480709824560155,19.377952115000948,4.0,0.05614349067396408,0.1622932536702534,0.7954296109661698,0.03082296668965205,0.20833333333333331,0.683937113756965,0.3333333333333333,0.6624266382129174,33.0,0.03030100000000002,11.999999999999998,12.0,10.955953974671312,0.009200654877143284,0.21684579182439687,184.32945844391463,440.42904534731696,0.0,2.172631632333333,0.3143528287659228,0.28681219058173146,0.06364688465216445,0.14872124781815674,0.05145658841315882,0.5326018962476445,0.6629898801740749,0.01871449689132136,0.3333333333333333,0.16666666666666666,0.21752756694304565,0.3844248394551996,0.2131615124263302,0.09907059833741856,0.025558724861898547,0.3661156305609713,0.0,1.0266519673531838,25506.350922817597,226508.27723015298,0.03742899378264272
"mp-300781591, LiCoSiO4, Li3Co2(SiO4)2, mp-543100, mp-781591",3.0,4.0,-1.6449100874916385,0.011215003473577718,0.5971605237655995,26195.142857142862,0.8379791427633203,164.0,-1.0658141036401504e-14,38.12341647843653,0.12244897959183673,1.1119999999999997,0.4390474131851271,0.006851168338211621,0.4514358720021973,0.4276389044137816,-0.022022461309109363,-0.1591451676611884,0.19781740953710453,0.15655649487863993,0.11339848709981808,18.571428571428573,-0.9528646535674306,3.1616933248531334,3.1616933248531334,0.0,0.250848847617891,0.8865131402919441,0.0009167028485021963,22.832812969603648,4.0,0.07967082499468764,0.1004852061207792,0.7999144705293586,0.0302860843496382,0.15306122448979592,0.5970153784493542,0.42857142857142855,0.5546427806125881,33.0,0.03030100000000016,14.000000000000002,14.000000000000002,12.959901758798148,0.0010812102012417773,0.2657385034375348,209.8703767854094,362.09525885948335,0.0,2.104386435428572,0.2872042073359852,0.3580305914406639,0.0803470191225695,0.1692534875053012,0.054927777501266144,0.5685304711410261,0.8395580791572088,0.03414463928343756,0.2857142857142857,0.0,0.14814869381008666,0.5278564528417552,0.2431677144416253,0.10512522412215132,0.027282880496434774,0.39081327610996736,0.0,1.0231881123217923,37514.08531998895,329128.55726496025,0.04552618571125008
"mp-300781593, Co5Te3O16, Li4Co5Te3O16, mp-771479, mp-781593",2.0,1.0,-1.3349505297700257,0.15132935598177447,0.7012870162373311,29908.08333333333,0.9702735682832032,1.0,-0.10918295435848732,33.54151462028443,0.0,0.4780952380952381,0.4699306096144577,0.009744910651478958,0.48986650346180893,0.4458477841639096,-0.05220417987484019,0.5883941657574636,0.2287145679864855,0.31440480356483136,0.08557758219908689,13.75,-0.8382191242870333,4.081482604534848,4.081482604534848,0.0,0.00939622247526163,0.9768887745405648,0.00655550520688026,18.650353336515735,6.0,0.08708564405816195,-0.22326532906349,1.0168926325323795,0.2029822201865316,0.20486111111111116,0.07486502983059838,0.20833333333333331,0.38041509046797795,1.0,0.030301000000000206,10.536792379736012,11.708392743588755,11.50306326897382,0.004803216980885576,0.9586121143859108,1227.4988040767673,283.9414494481481,14.049827354192358,-0.4164808713875661,0.32491771739538955,0.15629317111603494,0.05882317481283825,1.7372533874749865,0.20749998480449244,5.53468613393445,1.4756563397642148,0.018142842512117074,0.3333333333333333,0.16666666666666666,-0.3072208164077768,0.21506481024455956,1.1130136413584957,2.161194459192039,0.2567774950091745,6.828285463019397,0.0,1.052826000675685,29661.652602948263,369201.9831043207,0.06894280154604487
"mp-300781613, Fe3Co5O16, Li4Fe3Co5O16, mp-771657, mp-781613",2.0,1.0,-1.267643080654453,-0.3784891448481232,0.4870575610372314,29860.83333333333,0.9732943300098992,1.0,-0.10025159887862027,30.87672354139145,0.0,0.5009090909090909,0.4751115007847159,0.008102148412826625,0.4908799030887696,0.4609459956977758,-0.038476188291852224,0.5999245924812717,0.22827432287486285,0.3070867078394809,0.07932718272259573,13.666666666666664,-0.8379243420932639,3.9171964749701833,3.9171964749701833,0.0,0.028213177170711437,0.9629390821924344,0.003093370407312909,19.40733350229374,6.0,0.09871803459699086,-0.21957876179265745,1.0172068955184417,0.22858313296865826,0.20486111111111116,0.3836088429876065,0.3333333333333333,0.3774521800679252,8.0,0.030301000000000106,11.393153728938444,11.455066449766953,12.14958849936776,0.005444802587430323,0.3721634065119441,312.85987740678485,250.48334988583463,13.67903370475867,0.08803997865410056,0.28827777019065004,0.1571357338052697,0.05882317481283825,0.2224485766875681,0.21635555316297544,0.7520138162537644,1.3613679318622212,0.03290601153233028,0.3333333333333333,0.16666666666666666,-0.3009335735588251,0.21535515330239632,0.3339338319293924,0.09537302740726378,0.2677361014019232,0.5070561454806775,0.0,1.052826000675685,31488.075403443032,301425.8918422105,0.06581202306466058
"mp-300781697, LiMnNbO4, Li2MnNbO4, mp-769557, mp-781697",3.0,8.0,-0.8010244492457463,-0.11574014447707318,0.4787376037209724,26006.571428571428,1.1977836310375838,343.0,-0.15880090283895942,25.141802475184146,0.2857142857142857,0.7942857142857143,0.565570720362591,0.021861579209066617,0.6156967625362298,0.5503932415450065,-0.21060478172902306,0.06198618061980245,0.2185804239818525,0.290449838322596,0.060861838404545975,17.142857142857142,-1.5085013960132998,5.679100379384601,5.679100379384601,0.0,0.10436539057611233,0.6406376081480442,0.0024852304715366103,9.465183424671926,4.0,0.07952809690421797,-0.010299690528285202,1.2343530757040986,0.07550915830773378,0.32653061224489793,0.5540619061693413,0.42857142857142855,0.5261250371003204,74.0,0.030301000000000237,5.513722305466797,6.1211239651705185,6.1211239651705185,0.007519508140798556,0.4167331440908775,56.3242136516928,181.372553367802,0.7010506253276969,0.39621466419954665,0.3217687184034129,0.007283032880060216,0.19786448397617667,0.2477791632614592,0.2409371738737084,0.9410432911502192,1.1137297030293662,0.034083470101807706,0.7142857142857143,0.0,-0.011621659307996772,0.00821781262539447,0.3632889009407071,0.12273533434049172,0.2830105848640719,0.643141696553505,0.0,1.092258927424332,33023.04652266438,342522.54283502244,0.04544462680241027
